Time,CPU_usec_used,Memory_Bytes,Energy_uJ,inference_time_sec
1751235464,11627,3325952,209059929526,0.082019567489624
1751235465,1021342,198664192,209080249115,0.0683469772338867
1751235466,2029193,308875264,209099739666,0.0679783821105957
1751235467,3038098,325144576,209119567679,0.0673820972442627
1751235468,4047309,340426752,209139084597,0.0666084289550781
1751235469,5054452,356499456,209158488966,0.0681521892547607
1751235470,6063340,371265536,209177572353,0.0673654079437256
1751235471,7072241,360689664,209196612160,0.0676889419555664
1751235472,8081145,378585088,209215338491,0.0697813034057617
1751235473,9090045,394575872,209233903385,0.0672781467437744
1751235474,10094298,400695296,209252393328,0.0674042701721191
1751235475,11103194,401551360,209270696016,0.0683920383453369
1751235476,12112112,348639232,209289012985,0.0677995681762695
1751235477,13120998,361566208,209307332274,0.0675091743469238
1751235478,14129884,374493184,209325310805,0.0670235157012939
1751235479,15137757,387932160,209343226592,0.0681524276733398
1751235480,16146658,405049344,209361148604,0.0684685707092285
1751235481,17155444,421900288,209378913268,0.0681016445159912
1751235482,18164339,406151168,209396799453,0.0672428607940674
1751235483,19168500,422719488,209414551299,0.0686526298522949
1751235484,20177399,437235712,209432147690,0.0677151679992676
1751235485,21186246,446730240,209449805665,0.0672533512115479
1751235486,22195161,448655360,209467307512,0.0672874450683594
1751235487,23204027,357089280,209484696994,0.0682799816131592
1751235488,24212918,366882816,209502044850,0.0679535865783691
1751235489,25222322,379269120,209519424688,0.0678036212921143
1751235490,26230686,392990720,209536657493,0.0693488121032715
1751235491,27239560,406200320,209553902444,0.0668909549713135
1751235492,28248459,400961536,209571217524,0.0685141086578369
1751235493,29257359,413904896,209588269177,0.0679099559783936
1751235494,30267234,427360256,209605252776,0.0680286884307861
1751235495,31276111,441761792,209622290269,0.0683512687683106
1751235496,32285007,457560064,209639251041,0.0687065124511719
1751235497,33293901,463699968,209656324728,0.0682268142700195
1751235498,34298216,356786176,209673384194,0.06931471824646
1751235499,35308087,365260800,209690297297,0.0686159133911133
1751235500,36316812,373334016,209707185255,0.0690171718597412
1751235501,37325682,381812736,209723940156,0.0678791999816895
1751235502,38334559,389771264,209740595997,0.0687544345855713
1751235503,39325114,397942784,209757294135,0.0680081844329834
1751235504,40334005,411398144,209774099451,0.069542407989502
1751235505,41342908,426442752,209790763105,0.0686764717102051
1751235506,42351684,439635968,209807283021,0.0690798759460449
1751235507,43361590,452571136,209823875019,0.0682752132415772
1751235508,44366375,466280448,209840439064,0.0676989555358887
1751235509,45375277,452091904,209857116145,0.0684523582458496
1751235510,46384154,454545408,209873945509,0.0690789222717285
1751235511,47394045,454914048,209890641877,0.0684266090393066
1751235512,48401911,455778304,209907208302,0.0683944225311279
1751235513,49406022,456388608,209923761727,0.0688695907592773
1751235514,50414888,391204864,209940112881,0.0680620670318604
1751235515,51424797,399413248,209956615891,0.0685672760009766
1751235516,52433690,407887872,209973125248,0.0696845054626465
1751235517,53443610,416104448,209989635215,0.0678701400756836
1751235518,54451488,425799680,210006176372,0.0688223838806152
1751235519,55460408,440520704,210022564086,0.0689103603363037
1751235520,56469297,441475072,210038934833,0.068044900894165
1751235521,57478193,456249344,210055400611,0.0687239170074463
1751235522,58487045,470503424,210071781184,0.0688023567199707
1751235523,59492227,477167616,210088265090,0.0692479610443115
1751235524,60501043,477614080,210104766512,0.0692164897918701
1751235525,61509950,478208000,210121204581,0.0683989524841309
1751235526,62518787,386527232,210137526743,0.0686705112457275
1751235527,63527698,394227712,210153874236,0.0692543983459473
1751235528,64534951,402436096,210170338549,0.0690772533416748
1751235529,65543836,410144768,210186658576,0.0689971446990967
1751235531,66552698,418631680,210203085658,0.0685954093933106
1751235532,67562597,425570304,210219318038,0.0694987773895264
1751235533,68571323,434569216,210235523319,0.0700738430023193
1751235534,69575568,445165568,210251856468,0.0685253143310547
1751235535,70584452,458371072,210267978680,0.0684025287628174
1751235536,71593357,473661440,210284129578,0.0692281723022461
1751235537,72603225,488427520,210300240743,0.0700476169586182
1751235538,73612124,369614848,210316544779,0.0694863796234131
1751235539,74601807,377323520,210332733580,0.0697119235992432
1751235540,75611734,385294336,210348974383,0.0698220729827881
1751235541,76620441,393003008,210365216590,0.0694787502288818
1751235542,77629356,401215488,210381420589,0.0695300102233887
1751235543,78643227,408932352,210397534317,0.0681262016296387
1751235544,79652151,415887360,210413697423,0.06850266456604
1751235545,80661025,424087552,210429764032,0.06862473487854
1751235546,81669937,431759360,210445889784,0.0687179565429688
1751235547,82679794,439476224,210461992038,0.0684514045715332
