Time,CPU_usec_used,Memory_Bytes,Energy_uJ,inference_time_sec
1751239735,75156860,451825664,236311795247,0.204054832458496
1751239736,75766232,456224768,236324967577,0.211016416549683
1751239737,76374441,461295616,236338087172,0.210586786270142
1751239738,76980337,468664320,236351396769,0.254474878311157
1751239739,77580633,472621056,236364811164,0.210831642150879
1751239740,78180273,477974528,236377892856,0.211337804794312
1751239741,78780198,482406400,236391079346,0.211628675460815
1751239742,79389449,485781504,236403814238,0.254277229309082
1751239743,79998097,487546880,236416885615,0.21429705619812
1751239744,80606549,364797952,236430243491,0.21354079246521
1751239745,81216075,367292416,236443495899,0.211181163787842
1751239746,81823937,371019776,236456860367,0.253255844116211
1751239747,82433089,373813248,236470260723,0.212919235229492
1751239748,83040581,377253888,236483763801,0.212079286575317
1751239749,83640923,379998208,236497003330,0.212101221084595
1751239750,84240996,382693376,236510143311,0.212416887283325
1751239751,84840604,385605632,236523168546,0.21720290184021
1751239752,85447793,388460544,236536206538,0.211997747421265
1751239753,86057069,390832128,236549631186,0.216071844100952
1751239754,86664628,394104832,236563169909,0.258366584777832
1751239755,87274499,396476416,236576786146,0.212610483169556
1751239756,87883236,399351808,236590251016,0.216131448745728
1751239757,88491937,402333696,236603312323,0.217563390731812
1751239758,89100839,404729856,236616306248,0.252076625823975
1751239759,89700483,407404544,236629356202,0.212185859680176
1751239760,90300990,408100864,236642695584,0.213510036468506
1751239761,90900474,410566656,236655730097,0.213258981704712
1751239762,91505035,413102080,236668770835,0.254860162734985
1751239763,92113695,416210944,236682185779,0.211764812469482
1751239764,92722104,418967552,236695424453,0.211872816085815
1751239765,93331382,421408768,236708697368,0.212488174438477
1751239766,93940256,425402368,236721882515,0.255429983139038
1751239767,94547660,427892736,236734878637,0.210971355438232
1751239768,95160962,430587904,236748282533,0.210391998291016
1751239769,95760985,434434048,236761678617,0.215688467025757
1751239770,96360793,437915648,236774672114,0.256468534469604
1751239771,96970862,442707968,236788052451,0.210899353027344
1751239773,97580298,448434176,236801496997,0.209312438964844
1751239774,98189901,453332992,236814775283,0.210762500762939
1751239775,98799256,458092544,236828210429,0.256709814071655
1751239776,99407727,462602240,236841458198,0.211714267730713
1751239777,100015872,467628032,236854394383,0.210976123809814
1751239778,100620255,456773632,236867470705,0.213057279586792
1751239779,101220992,463011840,236880599577,0.257537603378296
1751239780,101820677,468197376,236893544796,0.212208271026611
1751239781,102420601,474480640,236907308676,0.212679862976074
1751239782,103029428,477765632,236920257191,0.20862889289856
1751239783,103637716,480120832,236933752700,0.254851579666138
1751239784,104246002,480792576,236947289897,0.215201854705811
1751239785,104855136,481050624,236960941230,0.210629224777222
1751239786,105463563,481001472,236974040561,0.212754011154175
1751239787,106071629,481357824,236987149903,0.259016752243042
1751239788,106680347,481353728,237000248502,0.214643955230713
1751239789,107280372,481505280,237013630059,0.212322235107422
1751239790,107880416,481673216,237027080892,0.212409973144531
1751239791,108491510,482127872,237040524888,0.256963014602661
1751239792,109100456,482279424,237053725050,0.213257789611816
1751239793,109709055,482381824,237066876322,0.214788436889648
1751239794,110314102,398954496,237079716133,0.211856126785278
1751239795,110927624,402255872,237092876317,0.256093978881836
1751239796,111536301,404557824,237106286500,0.211678743362427
1751239797,112140816,407220224,237119654446,0.211757659912109
1751239798,112740475,410632192,237132823724,0.212884902954102
1751239799,113340771,413057024,237146130025,0.256324291229248
1751239800,113940311,415653888,237159519456,0.208619117736816
1751239801,114549970,418865152,237172654066,0.211793899536133
1751239802,115157646,422129664,237185941813,0.214320421218872
1751239803,115767290,424857600,237199204413,0.253835916519165
1751239804,116377016,427433984,237212310520,0.212220668792725
1751239805,116985114,430501888,237225678406,0.211700439453125
1751239806,117593665,432914432,237238799649,0.213382005691528
1751239807,118200611,435404800,237252000177,0.257193565368652
1751239808,118800403,437956608,237265350973,0.21277928352356
1751239809,119400626,440967168,237278798753,0.212023258209229
1751239810,120000151,443613184,237292055860,0.209650278091431
1751239811,120610105,445263872,237305364969,0.258458137512207
1751239812,121217842,447881216,237318732977,0.210706233978271
1751239813,121827030,452550656,237332088595,0.211943387985229
1751239814,122437021,457281536,237345330809,0.212947845458984
1751239815,123045521,463187968,237358612941,0.256539583206177
1751239816,123654148,467042304,237371453484,0.212018728256226
1751239817,124260837,471793664,237384592855,0.211942672729492
1751239818,124860429,476061696,237397922899,0.211701393127441
1751239819,125460183,480219136,237411181654,0.25790524482727
1751239820,126060886,485679104,237424471537,0.212705135345459
1751239821,126669123,489037824,237437445869,0.211717367172241
1751239822,127277740,495521792,237450257909,0.212915182113647
1751239823,127886796,497123328,237462531681,0.255952835083008
1751239824,128495732,497315840,237475880463,0.211941242218018
1751239825,129104575,497467392,237489152219,0.213287591934204
1751239826,129713480,497577984,237502528466,0.216200590133667
1751239827,130320982,497790976,237515468802,0.260497331619263
1751239828,130920933,387973120,237528500445,0.212507009506226
1751239829,131520757,390733824,237541570358,0.213500738143921
1751239830,132120626,394305536,237554738782,0.212347269058228
1751239831,132721953,396886016,237567958780,0.2151198387146
1751239832,133331696,399556608,237581171331,0.2110915184021
1751239833,133939573,402186240,237594375643,0.210942506790161
1751239834,134548031,405532672,237607747008,0.213111400604248
1751239835,135156997,408199168,237621337854,0.255732297897339
1751239836,135764828,410882048,237634779470,0.212286472320557
1751239837,136373754,413978624,237648174333,0.211770296096802
1751239838,136980690,416460800,237661371382,0.213029623031616
1751239839,137580754,419000320,237674623240,0.257360458374023
1751239840,138180547,421695488,237687647194,0.212530136108398
1751239841,138780358,424534016,237700721867,0.212898015975952
1751239842,139387274,427356160,237713731966,0.211880683898926
1751239843,139996030,430178304,237726894530,0.217295408248901
1751239844,140604663,432541696,237740289515,0.2130446434021
1751239845,141213472,433319936,237753786063,0.212655067443848
1751239846,141822945,436461568,237766978900,0.211449384689331
1751239847,142432056,439255040,237780051742,0.215169429779053
1751239848,143039503,441634816,237793133130,0.211800098419189
1751239849,143640176,444284928,237806429055,0.21778130531311
1751239850,144240618,447463424,237819601812,0.205996751785278
1751239851,144840331,450170880,237832632907,0.214414119720459
1751239852,145442399,452706304,237845841430,0.211376190185547
1751239853,146051905,455217152,237859061123,0.212729692459106
1751239854,146661088,458616832,237872586296,0.211600780487061
1751239855,147270392,461045760,237886240863,0.255196332931519
1751239856,147878419,463364096,237899406234,0.210861682891846
1751239857,148486128,466276352,237912294934,0.210536241531372
1751239858,149094744,471339008,237925248636,0.21308970451355
1751239859,149700271,475799552,237938338263,0.257933855056763
1751239860,150300687,479956992,237951718051,0.215204477310181
1751239861,150900696,470196224,237965091857,0.381493806838989
1751239862,151500458,482226176,237978114834,0.213601350784302
1751239863,152109352,485593088,237991268548,0.21175217628479
1751239864,152717659,491327488,238004679585,0.214517116546631
1751239865,153327023,496758784,238017755235,0.259890079498291
1751239866,153935457,498720768,238030354324,0.21431303024292
1751239867,154544530,499064832,238043696026,0.213417768478394
1751239868,155153103,499068928,238056864693,0.260831117630005
1751239869,155760836,499187712,238070233800,0.212254047393799
1751239870,156360248,499343360,238083263857,0.214347124099731
1751239871,156960018,499503104,238096367827,0.218145608901978
1751239872,157560713,499679232,238109476192,0.256911516189575
1751239873,158167508,500068352,238122778404,0.213718175888062
1751239874,158776107,500224000,238136014881,0.212987422943115
1751239876,159385399,500174848,238149322648,0.259204149246216
1751239877,159993821,500592640,238162502729,0.219067335128784
1751239878,160601465,500731904,238175576182,0.215416193008423
1751239879,161206940,412823552,238188725745,0.253018140792847
1751239880,161819166,418451456,238202382326,0.216656684875488
1751239881,162420540,421007360,238215598601,0.212896108627319
1751239882,163020355,424435712,238229043696,0.216665267944336
1751239883,163620228,427020288,238242590231,0.259635210037231
1751239884,164221749,429764608,238255686023,0.21489429473877
1751239885,164833423,432345088,238268889297,0.215271949768066
1751239886,165440420,434913280,238281978741,0.260417222976685
1751239887,166050119,437993472,238295155831,0.215138673782349
1751239888,166658607,440631296,238308522435,0.213954925537109
1751239889,167266550,443142144,238322082032,0.211900472640991
1751239890,167875653,446619648,238335802639,0.260070323944092
1751239891,168480769,448966656,238349027703,0.215215444564819
1751239892,169080657,451796992,238361940206,0.212777137756348
1751239893,169680221,454361088,238374778736,0.257452964782715
1751239894,170280604,456769536,238387987198,0.218738317489624
1751239895,170889931,460156928,238401747294,0.208318948745728
1751239896,171498061,458977280,238418538450,0.215014934539795
1751239897,172106642,464551936,238431481654,0.255506992340088
1751239898,172715943,467030016,238444465813,0.219399690628052
1751239899,173323910,470114304,238457256430,0.216232538223267
1751239900,173931617,472682496,238470392565,0.257524490356445
1751239901,174540309,475541504,238483636184,0.21542477607727
1751239902,175140988,478081024,238496566449,0.21353554725647
1751239903,175740486,482758656,238509416941,0.213800668716431
1751239904,176340560,487161856,238522160560,0.260675191879272
1751239905,176947444,491298816,238535032842,0.215350389480591
1751239906,177556318,497246208,238548174044,0.213138341903687
1751239907,178165328,500502528,238561315001,0.259032964706421
1751239908,178773076,506425344,238574295376,0.215965986251831
1751239909,179382094,510251008,238587310784,0.215698957443237
1751239910,179990058,516509696,238600356771,0.215275526046753
1751239911,180598947,518119424,238612297354,0.219465017318726
1751239912,181200919,518049792,238625166400,0.215124130249023
1751239913,181800576,395579392,238638267258,0.218790769577026
1751239914,182400563,398995456,238651328015,0.259585857391357
1751239915,183002808,402173952,238664279825,0.212168216705322
1751239916,183613564,404930560,238677825201,0.215946435928345
1751239917,184221061,407306240,238691155977,0.264335632324219
1751239918,184829802,410206208,238704487059,0.214465856552124
1751239919,185437747,413274112,238717874842,0.215570449829102
1751239920,186047374,415805440,238730818351,0.258509397506714
1751239921,186655817,418332672,238744153278,0.214604139328003
1751239922,187260992,420806656,238757237229,0.215397834777832
1751239923,187860765,423522304,238770231520,0.213650465011597
1751239924,188460275,426786816,238783456156,0.259994029998779
1751239925,189060569,429412352,238796941656,0.213973522186279
1751239926,189670650,431886336,238810385347,0.215312719345093
1751239927,190279438,434626560,238824114988,0.258795022964478
1751239928,190888000,437334016,238837493921,0.213589191436768
1751239929,191496883,440586240,238850652578,0.213619470596313
1751239930,192104647,438128640,238863878375,0.214708089828491
1751239931,192714112,444080128,238877798749,0.216476917266846
1751239932,193320658,446701568,238890594737,0.212444543838501
1751239933,193920073,449536000,238903506752,0.214281320571899
1751239934,194520764,451956736,238916628667,0.256954431533813
1751239935,195120903,455266304,238929802583,0.21490740776062
1751239936,195722827,457818112,238942940367,0.214123249053955
1751239937,196331619,460558336,238956080409,0.215349674224854
1751239938,196941166,463126528,238969063042,0.258540391921997
1751239939,197549947,465948672,238982217244,0.211555004119873
1751239940,198159067,469286912,238995319688,0.216939687728882
1751239941,198767380,471855104,239008589735,0.259258985519409
1751239942,199376837,474595328,239022177469,0.218658447265625
1751239943,199980329,477110272,239035653325,0.211068391799927
1751239944,200580499,480108544,239048883882,0.214486360549927
1751239945,201180148,482791424,239061804137,0.218892097473145
1751239946,201780616,485425152,239074757840,0.215073108673096
1751239947,202392238,486473728,239087841852,0.214525699615479
1751239948,203000325,489824256,239100953940,0.258339643478394
1751239949,203608484,494551040,239114259936,0.213745355606079
1751239950,204217687,499216384,239127563857,0.215535402297974
1751239951,204828223,503328768,239141125895,0.257718324661255
1751239952,205435936,509501440,239154449225,0.213885307312012
1751239953,206040244,513318912,239167674228,0.215308904647827
1751239954,206640109,518639616,239180666382,0.211225748062134
1751239955,207240802,524070912,239193905667,0.259597778320312
1751239956,207840987,526405632,239207174127,0.212265253067017
1751239957,208450254,532168704,239220223959,0.21732759475708
1751239958,209058315,533725184,239232490895,0.214407682418823
1751239959,209666716,534020096,239245386919,0.215489864349365
1751239960,210275239,534110208,239258609847,0.213514566421509
1751239961,210884342,534269952,239272140879,0.213204145431519
1751239962,211492136,534536192,239285503577,0.259382724761963
1751239963,212100643,534687744,239298861331,0.214923858642578
1751239964,212700284,409665536,239312034027,0.221858263015747
1751239965,213300347,418340864,239325100766,0.206491708755493
1751239966,213900264,420880384,239338463158,0.260456323623657
1751239967,214506947,423632896,239351856984,0.21312403678894
1751239968,215115762,426147840,239365155473,0.21378755569458
1751239969,215724548,429039616,239378707013,0.25794529914856
1751239970,216332682,432193536,239392162789,0.217347860336304
1751239971,216941985,435163136,239405569371,0.216886281967163
1751239972,217550689,437739520,239418634462,0.258691310882568
1751239973,218159201,440098816,239431967802,0.215980052947998
1751239974,218760862,442818560,239444956294,0.21403431892395
1751239975,219360378,445992960,239458054161,0.215290069580078
1751239976,219960159,448774144,239471325306,0.258755445480347
1751239977,220560764,451477504,239484683670,0.218627452850342
1751239978,221172121,454180864,239498064922,0.215102672576904
1751239980,221779978,456548352,239511599373,0.25994348526001
1751239981,222389247,459444224,239524680455,0.21514368057251
1751239982,222996931,462540800,239537861390,0.214094877243042
1751239983,223605943,464064512,239551130888,0.25945258140564
1751239984,224214190,466640896,239564437738,0.212854385375977
1751239985,224820526,469192704,239577432212,0.213707447052002
1751239986,225420473,471871488,239590507740,0.214211463928223
1751239987,226020001,474619904,239603607621,0.258065462112427
1751239988,226620882,477806592,239617065900,0.214554071426392
1751239989,227227471,480448512,239630140573,0.212921857833862
1751239990,227836443,483299328,239643298193,0.25357174873352
1751239991,228445371,486793216,239656331485,0.213737726211548
1751239992,229054171,489263104,239669571197,0.21445894241333
1751239993,229657661,492134400,239682444455,0.212759733200073
1751239994,230270089,494690304,239695340479,0.256747961044312
1751239995,230878845,497176576,239708438835,0.214765548706055
1751239996,231480586,499736576,239721446064,0.2142333984375
1751239997,232080364,502382592,239734615281,0.21563720703125
1751239998,232680248,505016320,239747924024,0.258755922317505
1751239999,233285505,507887616,239760964274,0.214444160461426
1751240000,233894397,512110592,239773937995,0.214487552642822
1751240001,234502871,517451776,239787055088,0.257442474365234
1751240002,235112116,521068544,239799914675,0.213359832763672
1751240003,235721551,524722176,239812890777,0.214298725128174
1751240004,236330852,529649664,239826124935,0.214445114135742
1751240005,236939794,536743936,239839240624,0.257100582122803
1751240006,237540529,540106752,239852502003,0.213382482528687
1751240007,238140145,544129024,239864653889,0.212484121322632
1751240008,238740838,544882688,239877653367,0.213822603225708
1751240009,239346070,545210368,239890774000,0.221913576126099
1751240010,239954546,545751040,239903797587,0.209773063659668
1751240011,240564131,545984512,239916897957,0.215903282165527
1751240012,241172586,546140160,239930419345,0.257137537002563
1751240013,241778406,546299904,239943750244,0.213308334350586
1751240014,242390321,546267136,239957210231,0.214709043502808
1751240015,242998953,546426880,239970626945,0.213698387145996
1751240016,243600761,546824192,239983686909,0.257462024688721
1751240017,244200322,432521216,239996645128,0.215034961700439
1751240018,244800093,435499008,240009621840,0.212105751037598
1751240019,245405360,438415360,240022880351,0.394073963165283
1751240020,246015125,441577472,240035945748,0.257471561431885
1751240021,246623169,444223488,240049164403,0.214219808578491
1751240022,247231535,446840832,240062706482,0.213031768798828
1751240023,247842457,449388544,240075971890,0.215184926986694
1751240024,248449971,452292608,240089358270,0.262659311294556
1751240025,249058099,454774784,240103118366,0.216691255569458
1751240026,249660949,457359360,240116534775,0.215078115463257
1751240027,250260131,460230656,240129820507,0.259687900543213
1751240028,250860770,462979072,240143561073,0.220418691635132
1751240029,251460560,466157568,240156602421,0.215789079666138
1751240030,252071193,468578304,240169645234,0.259547710418701
1751240031,252679956,471289856,240182981321,0.217076539993286
1751240032,253288838,473878528,240196311670,0.214200973510742
1751240033,253898732,476532736,240209900258,0.25973105430603
1751240034,254508474,479412224,240223322587,0.215125322341919
1751240035,255117015,481116160,240236509260,0.217139005661011
1751240036,255720980,484233216,240249648692,0.216285943984985
1751240037,256320610,486883328,240262719947,0.217999935150146
1751240038,256920710,489689088,240275851750,0.215922355651855
1751240039,257520640,492199936,240289084748,0.215860366821289
1751240040,258129681,495104000,240302583981,0.260556221008301
1751240041,258738686,497541120,240316120018,0.214388847351074
1751240042,259348485,500187136,240329391163,0.219579696655273
1751240043,259952736,502894592,240342470781,0.262454032897949
1751240044,260564544,506003456,240355648542,0.214027643203735
1751240045,261173049,508825600,240368612315,0.215727567672729
1751240046,261780767,511606784,240381844825,0.26166558265686
1751240047,262380683,514068480,240394828862,0.214166402816772
1751240048,262980500,516644864,240407949251,0.215709686279297
1751240049,263591674,519479296,240421144102,0.258235454559326
1751240050,264200073,522563584,240434304530,0.215098857879639
1751240051,264808762,526438400,240447481926,0.213476181030273
1751240052,265417764,529264640,240460776020,0.219480037689209
1751240053,266026762,534048768,240474000840,0.253487348556519
1751240054,266636205,539693056,240486933668,0.216135501861572
1751240055,267240404,543760384,240500042704,0.216665506362915
1751240056,267840824,549208064,240513172187,0.258641958236694
1751240057,268440364,555970560,240525864415,0.21564769744873
1751240058,269040016,559980544,240537753118,0.216947555541992
1751240059,269652433,561197056,240551296601,0.260946989059448
1751240060,270261024,561438720,240564557554,0.216626882553101
1751240061,270868963,561381376,240577852197,0.21688961982727
1751240062,271477956,561549312,240590977957,0.258597135543823
1751240063,272084290,561750016,240603862812,0.215492725372314
1751240064,272694862,562020352,240616877305,0.215840578079224
1751240065,273300828,562008064,240629841505,0.215408563613892
1751240066,273900085,562180096,240642649639,0.258844137191772
1751240067,274500600,562339840,240656052131,0.216292142868042
1751240068,275100270,562495488,240669488071,0.216680526733398
1751240069,275706141,562651136,240682341371,0.261218070983887
1751240070,276314707,447647744,240695508024,0.214864015579224
1751240071,276924413,450174976,240708415645,0.216716289520264
1751240072,277532823,453009408,240721320153,0.259760618209839
1751240073,278140937,455536640,240734421743,0.21659517288208
1751240074,278750520,458166272,240747533465,0.219593286514282
1751240075,279358011,461029376,240760804244,0.249558687210083
1751240076,279960196,463478784,240774111033,0.216774940490723
1751240077,280560048,466403328,240787309852,0.216124057769775
1751240078,281160392,469016576,240800543888,0.215584754943848
1751240079,281760144,471621632,240813751007,0.258820533752441
1751240080,282371545,474951680,240827000973,0.215145826339722
1751240082,282980852,477614080,240840372582,0.215332984924316
1751240083,283588749,480378880,240853667287,0.258804798126221
1751240084,284197876,482988032,240866846819,0.214546918869019
1751240085,284806598,485556224,240879715987,0.214767456054687
1751240086,285415663,488382464,240893041820,0.217061519622803
1751240087,286020210,490876928,240906245766,0.21775484085083
1751240088,286620764,492597248,240919329350,0.214282512664795
1751240089,287220284,495300608,240932301790,0.213844060897827
1751240090,287820016,497766400,240945326171,0.260310411453247
1751240091,288431591,500465664,240958381985,0.21723747253418
1751240092,289040041,503296000,240971600945,0.214446306228638
1751240093,289648836,505966592,240984796712,0.212737083435059
1751240094,290253765,508669952,240998061266,0.218631029129028
1751240095,290865573,511832064,241011689649,0.218462705612183
1751240096,291475148,514494464,241025095254,0.216248989105225
1751240097,292080414,516968448,241038191778,0.222420215606689
1751240098,292680806,519860224,241050848667,0.210299491882324
1751240099,293280703,522424320,241063828370,0.21873140335083
1751240100,293880323,525012992,241076728850,0.261528015136719
1751240101,294489435,527847424,241090134089,0.217823505401611
1751240102,295097871,530219008,241103381492,0.21528172492981
1751240103,295706780,532951040,241116708545,0.262083768844604
1751240104,296316469,535678976,241130086929,0.215205907821655
1751240105,296940987,541192192,241143884989,0.21541166305542
1751240106,297540070,542015488,241156944343,0.261832714080811
1751240107,298140519,546652160,241169754796,0.215670824050903
1751240108,298740557,552374272,241182629702,0.217091083526611
1751240109,299355824,557383680,241195897856,0.261037111282349
1751240110,299965107,563511296,241209204219,0.215478658676147
1751240111,300574367,568700928,241222738730,0.214446544647217
1751240112,301183335,573878272,241235915515,0.260428428649902
1751240113,301791709,575631360,241248135699,0.21433687210083
1751240114,302396441,576069632,241261392806,0.215821027755737
1751240115,303000690,576028672,241274452648,0.259070158004761
1751240116,303600091,576188416,241287716164,0.214025497436523
1751240117,304200965,576352256,241300888371,0.214044094085693
1751240118,304800581,576512000,241313802889,0.214694738388062
1751240119,305409951,576720896,241327225523,0.261056184768677
1751240120,306019379,576933888,241340239467,0.214808702468872
1751240121,306628002,577142784,241353377311,0.215664148330688
1751240122,307236638,577249280,241366790668,0.258141756057739
1751240123,307846154,447778816,241380259018,0.215650796890259
1751240124,308454956,455618560,241393633800,0.213179588317871
1751240125,309060804,458432512,241406876137,0.212580919265747
1751240126,309660618,461266944,241419572149,0.259589672088623
1751240127,310260376,463933440,241432322117,0.214889287948608
1751240128,310860182,466767872,241445148805,0.215761423110962
1751240129,311468878,469864448,241458019256,0.258899688720703
1751240130,312077111,472559616,241471220088,0.213978290557861
1751240131,312685750,475332608,241484517662,0.212990999221802
1751240132,313294670,477945856,241497944996,0.214679956436157
1751240133,313903052,480727040,241510976884,0.260108470916748
1751240134,314512127,483381248,241524061384,0.214823722839355
1751240135,315120563,485949440,241536891612,0.216728687286377
1751240136,315720012,488710144,241549761574,0.260267019271851
1751240137,316320314,491134976,241562756597,0.216391324996948
1751240138,316920763,493797376,241576106356,0.216639041900635
1751240139,317527307,496386048,241589405638,0.260756731033325
1751240140,318135367,499060736,241602747950,0.215680122375488
1751240141,318743450,500027392,241616024283,0.218323469161987
1751240142,319352289,502939648,241628925922,0.253611087799072
1751240143,319960664,505708544,241642118333,0.214725255966187
1751240144,320568487,508542976,241655154737,0.215968132019043
1751240145,321178140,511442944,241668401835,0.21412205696106
1751240146,321780248,514277376,241681537299,0.258438110351562
1751240147,322380424,516997120,241694754123,0.214351177215576
1751240148,322980746,519786496,241707761231,0.215329885482788
1751240149,323580288,522858496,241720914151,0.261091709136963
