Time,CPU_usec_used,Memory_Bytes,Energy_uJ,inference_time_ms
1751221620,12904,3612672,141675135601,2.30471000395482
1751221621,332983,66994176,141682836021,1.51895399903879
1751221622,635292,134520832,141689998173,1.46950699854642
1751221623,935279,159330304,141697217759,1.42998499359237
1751221624,1235561,196669440,141704187529,72.2211780012003
1751221625,1535944,238161920,141711157970,6.18027499876916
1751221626,1835862,282738688,141718160821,4.5138580026105
1751221627,2144966,319873024,141724724341,1.62561999604804
1751221628,2453516,335347712,141732003437,1.54615400242619
1751221629,2612106,406781952,141737309209,2.00709500495577
1751221630,2823910,446558208,141743215810,1.57774599938421
1751221631,3123589,482103296,141750265536,2.15803299943218
1751221632,3420845,554430464,141757524917,1.71527700149454
1751221633,3723394,616939520,141765265009,1.45857800089289
1751221634,4036114,676384768,141772617529,74.9015239998698
1751221635,4345484,733421568,141779727436,3.09332199685741
1751221636,4651537,777248768,141786811890,1.569482999912
1751221637,4951347,812298240,141794153790,1.67007900017779
1751221638,5251023,846483456,141801839073,1.59701800293988
1751221639,5551500,885653504,141808781682,1.94359200395411
1751221640,5851466,916365312,141814620840,2.17296300252201
1751221641,6157347,952614912,141821671054,1.51437399472343
1751221642,6469296,978305024,141828729324,1.52544299635338
1751221643,6778208,1010855936,141834611450,1.48034899757477
1751221644,7081271,1073741824,141840556137,2.05037600244395
1751221645,7381605,1073549312,141847761380,1.8993049961864
1751221646,7680843,1073405952,141856045783,2.28056200285209
1751221647,7980852,1064873984,141864288926,1.58088200259954
1751221648,8281517,1065177088,141872387538,1.43387199932477
1751221649,8593265,1066283008,141880165045,73.7885650014505
1751221650,8902221,1066561536,141888236069,5.49732000217773
1751221651,9210945,1066541056,141896326014,3.98259700159542
1751221652,9510816,1066913792,141904655949,2.17866599996341
1751221653,9811463,1067413504,141911938523,1.48698299744865
1751221654,10110786,1068879872,141919620571,1.54518899944378
1751221655,10411431,1070272512,141927514228,1.58785100211389
1751221656,10714418,1070686208,141935322740,1.62542299949564
1751221657,11028884,1070923776,141943824000,1.69180800003232
1751221658,11336793,1071251456,141951518194,2.30833999376046
1751221659,11641152,1071194112,141960117477,1.9688030006364
1751221660,11941157,1071673344,141968310876,1.4915639985702
1751221661,12240733,1071820800,141975147956,1.49880800017854
1751221662,12541303,1072119808,141983076952,75.9820349994698
1751221663,12840800,1072017408,141991237392,1.59724400145933
1751221664,13155133,1072332800,141998122506,1.61929799651261
1751221665,13463936,1072627712,142005167410,1.5929010041873
1751221666,13770673,1072848896,142012300510,2.00602200493449
1751221667,14070827,1073078272,142020076185,1.60788100038189
1751221668,14370796,1073135616,142028404472,1.9146710037603
1751221669,14670804,1073033216,142036838411,1.89479199616471
1751221670,14970795,1073209344,142044592724,1.52302700007567
1751221671,15273570,1073598464,142052389457,1.70791200071108
1751221672,15587422,1073659904,142060599824,1.71455099916784
1751221673,15895593,1073582080,142068777843,2.23743200331228
1751221674,16201353,1073410048,142077177358,2.27792099758517
1751221675,16501357,1073709056,142085213409,1.64918300288264
1751221676,16801484,1073594368,142093103525,82.2632190029253
1751221677,17100895,1073594368,142101256276,3.15983100153971
1751221679,17400990,1073553408,142108999908,1.91862999781733
1751221680,17703946,1073610752,142116693431,1.55690900282934
1751221681,18016988,1073713152,142124442007,1.55570199422073
1751221682,18325879,1073500160,142131711032,1.65219500195235
1751221683,18631369,1073627136,142139382032,1.61136999668088
1751221684,18931302,1073713152,142147801322,1.80976000410737
1751221685,19231354,1067479040,142156219758,1.60023299395107
1751221686,19500958,462237696,142162835708,1.9721450007637
1751221687,19646592,297353216,142168032777,1.64476499776356
1751221688,19950865,326385664,142174519943,75.6217559974175
1751221689,20260843,329367552,142180714812,1.61148799816147
,,,,1.57776600099169
,,,,1.60935700114351
,,,,1.73967700538924
,,,,1.52715900185285
,,,,1.47930999810342
,,,,1.53856999531854
,,,,1.52417800563853
,,,,1.59673600137467
,,,,1.88252199586714
,,,,1.68727300479077
,,,,1.77204100327799
,,,,1.69883899798151
,,,,2.04956899688113
,,,,79.4511229978525
,,,,4.43166300101439
,,,,2.33860799926333
,,,,1.58976200327743
,,,,1.4771669957554
,,,,1.87777999963146
,,,,2.03329999931157
,,,,1.84063900087494
,,,,1.70553800126072
,,,,1.47885399928782
,,,,1.4408189963433
,,,,1.42823399801273
,,,,80.3947759995936
,,,,3.06850799825042
,,,,1.91943499521585
,,,,1.47830299829366
,,,,1.8677649932215
