Time,Model Name,File Name,Propagation Delay (s),Processing Delay (ms),E2E Delay (s),location,core,model_acc,ram
1721400216.5081592,large,6.jpg,0.3530237674713135,5785.578966140747,6.169130802154541,belgium,1500,52.9,1000
1721400218.846896,large,6.jpg,0.18203425407409668,2134.2437267303467,2.3379311561584473,belgium,1500,52.9,1000
1721400221.3468304,large,6.jpg,0.36955881118774414,2104.139804840088,2.499138593673706,belgium,1500,52.9,1000
1721400223.644658,large,6.jpg,0.1763443946838379,2100.451946258545,2.2971038818359375,belgium,1500,52.9,1000
1721400226.311442,large,6.jpg,0.5618836879730225,2079.9427032470703,2.6660878658294678,belgium,1500,52.9,1000
1721400228.735155,large,6.jpg,0.28737449645996094,2109.856605529785,2.4229938983917236,belgium,1500,52.9,1000
1721400230.9821408,large,6.jpg,0.1263747215270996,2102.9844284057617,2.2462964057922363,belgium,1500,52.9,1000
1721400233.43174,large,6.jpg,0.27410459518432617,2146.292209625244,2.448532819747925,belgium,1500,52.9,1000
1721400235.761791,large,6.jpg,0.15311169624328613,2157.2201251983643,2.329406261444092,belgium,1500,52.9,1000
1721400238.288603,large,6.jpg,0.40345311164855957,2097.278594970703,2.526137590408325,belgium,1500,52.9,1000
1721400240.5831044,large,6.jpg,0.18606138229370117,2088.839054107666,2.2938544750213623,belgium,1500,52.9,1000
1721400243.0169609,large,6.jpg,0.31318092346191406,2094.7632789611816,2.433012008666992,belgium,1500,52.9,1000
1721400245.5195045,large,6.jpg,0.3993093967437744,2083.753824234009,2.5018699169158936,belgium,1500,52.9,1000
1721400247.9760196,large,6.jpg,0.31337833404541016,2121.8061447143555,2.4558472633361816,belgium,1500,52.9,1000
1721400250.3067145,large,6.jpg,0.17092251777648926,2141.0834789276123,2.3298513889312744,belgium,1500,52.9,1000
1721400252.7916574,large,6.jpg,0.37302541732788086,2087.813138961792,2.4842615127563477,belgium,1500,52.9,1000
1721400255.190938,large,6.jpg,0.2645547389984131,2093.9855575561523,2.3985984325408936,belgium,1500,52.9,1000
1721400257.6942945,large,6.jpg,0.38178110122680664,2099.2231369018555,2.5026772022247314,belgium,1500,52.9,1000
1721400260.0043051,large,6.jpg,0.16983795166015625,2110.469341278076,2.3089652061462402,belgium,1500,52.9,1000
1721400262.6013548,large,6.jpg,0.4142265319824219,2158.9763164520264,2.596271514892578,belgium,1500,52.9,1000
1721400264.9394002,large,6.jpg,0.1872422695159912,2124.9282360076904,2.3373475074768066,belgium,1500,52.9,1000
1721400267.4143367,large,6.jpg,0.3042185306549072,2148.455858230591,2.474275827407837,belgium,1500,52.9,1000
1721400269.7163525,large,6.jpg,0.1682872772216797,2108.5994243621826,2.3013384342193604,belgium,1500,52.9,1000
1721400272.1433342,large,6.jpg,0.31044864654541016,2097.651958465576,2.426267147064209,belgium,1500,52.9,1000
1721400274.6368468,large,6.jpg,0.3100395202636719,2154.834747314453,2.4927992820739746,belgium,1500,52.9,1000
1721400276.968363,large,6.jpg,0.21366357803344727,2096.3845252990723,2.3308424949645996,belgium,1500,52.9,1000
1721400279.5321093,large,6.jpg,0.36605334281921387,2172.044277191162,2.563019037246704,belgium,1500,52.9,1000
1721400281.8510716,large,6.jpg,0.18533110618591309,2108.4771156311035,2.3182358741760254,belgium,1500,52.9,1000
1721400284.249246,large,6.jpg,0.27202916145324707,2106.454610824585,2.397258996963501,belgium,1500,52.9,1000
1721400286.5432563,large,6.jpg,0.1731414794921875,2094.860315322876,2.2932701110839844,belgium,1500,52.9,1000
1721400289.0508873,large,6.jpg,0.3612539768218994,2124.9687671661377,2.5069737434387207,belgium,1500,52.9,1000
1721400291.367682,large,6.jpg,0.16220974922180176,2121.5267181396484,2.3161423206329346,belgium,1500,52.9,1000
1721400293.8538651,large,6.jpg,0.29357314109802246,2166.9561862945557,2.4851293563842773,belgium,1500,52.9,1000
1721400296.2416444,large,6.jpg,0.20154953002929688,2161.0665321350098,2.3871495723724365,belgium,1500,52.9,1000
1721400298.6974626,large,6.jpg,0.3148496150970459,2117.448568344116,2.4551048278808594,belgium,1500,52.9,1000
1721400300.9760685,large,6.jpg,0.15277719497680664,2099.4226932525635,2.277916193008423,belgium,1500,52.9,1000
1721400303.4442165,large,6.jpg,0.3233480453491211,2121.581554412842,2.467460870742798,belgium,1500,52.9,1000
1721400305.8750393,large,6.jpg,0.30757904052734375,2099.46870803833,2.4300174713134766,belgium,1500,52.9,1000
1721400308.2316356,large,6.jpg,0.21310853958129883,2125.9419918060303,2.3558130264282227,belgium,1500,52.9,1000
1721400310.7768712,large,6.jpg,0.38553881645202637,2134.791135787964,2.5445353984832764,belgium,1500,52.9,1000
1721400313.0819173,large,6.jpg,0.1683042049407959,2116.487979888916,2.304339647293091,belgium,1500,52.9,1000
1721400315.5931685,large,6.jpg,0.39714956283569336,2090.205430984497,2.5106120109558105,belgium,1500,52.9,1000
1721400317.9756985,large,6.jpg,0.20941448211669922,2150.9344577789307,2.381835699081421,belgium,1500,52.9,1000
1721400320.7552252,large,6.jpg,0.6097404956817627,2149.2366790771484,2.778795003890991,belgium,1500,52.9,1000
1721400323.0874498,large,6.jpg,0.1532762050628662,2153.4478664398193,2.3315179347991943,belgium,1500,52.9,1000
1721400325.6125503,large,6.jpg,0.3689279556274414,2130.054712295532,2.5244288444519043,belgium,1500,52.9,1000
1721400327.9044595,large,6.jpg,0.14270353317260742,2120.4679012298584,2.2912168502807617,belgium,1500,52.9,1000
1721400330.4120245,large,6.jpg,0.36657190322875977,2120.418071746826,2.506671667098999,belgium,1500,52.9,1000
