time,cpu_request,cpu_usage,memory_request,memory_usage,model
1721398404.74948,1000m,919m,1000Mi,585Mi,large
1721398407.79636,1000m,915m,1000Mi,581Mi,large
1721398410.83851,1000m,915m,1000Mi,581Mi,large
1721398413.87305,1000m,915m,1000Mi,581Mi,large
1721398416.97526,1000m,915m,1000Mi,581Mi,large
1721398420.0145,1000m,915m,1000Mi,581Mi,large
1721398423.0498,1000m,915m,1000Mi,581Mi,large
1721398426.09467,1000m,915m,1000Mi,581Mi,large
1721398429.13676,1000m,915m,1000Mi,581Mi,large
1721398432.17074,1000m,915m,1000Mi,581Mi,large
1721398435.2077,1000m,915m,1000Mi,581Mi,large
1721398438.25432,1000m,913m,1000Mi,585Mi,large
1721398441.30013,1000m,913m,1000Mi,585Mi,large
1721398444.3343,1000m,913m,1000Mi,585Mi,large
1721398447.45991,1000m,913m,1000Mi,585Mi,large
1721398450.49442,1000m,913m,1000Mi,585Mi,large
1721398453.82569,1000m,913m,1000Mi,585Mi,large
1721398456.87463,1000m,913m,1000Mi,585Mi,large
1721398459.91651,1000m,913m,1000Mi,585Mi,large
1721398462.96512,1000m,913m,1000Mi,585Mi,large
1721398466.01031,1000m,914m,1000Mi,586Mi,large
1721398469.05106,1000m,914m,1000Mi,586Mi,large
1721398472.08889,1000m,914m,1000Mi,586Mi,large
1721398475.20587,1000m,914m,1000Mi,586Mi,large
1721398478.31857,1000m,914m,1000Mi,586Mi,large
1721398481.36552,1000m,914m,1000Mi,586Mi,large
1721398484.403,1000m,914m,1000Mi,586Mi,large
1721398487.44341,1000m,914m,1000Mi,586Mi,large
1721398490.48262,1000m,914m,1000Mi,586Mi,large
1721398493.52559,1000m,914m,1000Mi,586Mi,large
1721398496.5722,1000m,915m,1000Mi,597Mi,large
1721398499.61406,1000m,915m,1000Mi,597Mi,large
1721398502.67141,1000m,915m,1000Mi,597Mi,large
1721398505.71267,1000m,915m,1000Mi,597Mi,large
1721398509.54672,1000m,915m,1000Mi,597Mi,large
1721398512.58266,1000m,915m,1000Mi,597Mi,large
1721398515.6314,1000m,915m,1000Mi,597Mi,large
1721398518.66872,1000m,915m,1000Mi,597Mi,large
1721398521.75597,1000m,915m,1000Mi,597Mi,large
1721398524.79128,1000m,915m,1000Mi,597Mi,large
1721398527.82892,1000m,917m,1000Mi,597Mi,large
1721398530.86651,1000m,917m,1000Mi,597Mi,large
1721398533.90272,1000m,917m,1000Mi,597Mi,large
1721398536.94437,1000m,917m,1000Mi,597Mi,large
1721398540.03318,1000m,917m,1000Mi,597Mi,large
1721398543.07748,1000m,917m,1000Mi,597Mi,large
1721398546.11552,1000m,917m,1000Mi,597Mi,large
