time,cpu_request,cpu_usage,memory_request,memory_usage,model,model_acc,processing_delay(ms)
1721421611.82673,1000m,243m,1000Mi,331Mi,small,44.9,493.663787841797
1721421614.8735,1000m,696m,1000Mi,331Mi,small,44.9,491.960287094116
1721421617.9205,1000m,696m,1000Mi,331Mi,small,44.9,467.087268829346
1721421620.95764,1000m,696m,1000Mi,331Mi,small,44.9,481.205463409424
1721421623.99203,1000m,696m,1000Mi,331Mi,small,44.9,524.300336837769
1721421627.08339,1000m,696m,1000Mi,331Mi,small,44.9,477.413177490234
1721421630.12038,1000m,696m,1000Mi,331Mi,small,44.9,487.778186798096
1721421633.16184,1000m,696m,1000Mi,331Mi,small,44.9,491.65940284729
1721421636.24787,1000m,696m,1000Mi,331Mi,small,44.9,488.828659057617
1721421639.28665,1000m,696m,1000Mi,331Mi,small,44.9,497.931003570557
1721421642.37216,1000m,696m,1000Mi,331Mi,small,44.9,487.218141555786
1721421645.41067,1000m,763m,1000Mi,343Mi,small,44.9,482.474088668823
1721421648.45277,1000m,763m,1000Mi,343Mi,small,44.9,498.462438583374
1721421651.49435,1000m,763m,1000Mi,343Mi,small,44.9,486.136674880981
1721421654.5351,1000m,763m,1000Mi,343Mi,small,44.9,484.021663665772
1721421657.57379,1000m,763m,1000Mi,343Mi,small,44.9,490.622758865356
1721421660.62313,1000m,763m,1000Mi,343Mi,small,44.9,475.242853164673
1721421663.66487,1000m,763m,1000Mi,343Mi,small,44.9,482.502222061157
1721421666.71649,1000m,763m,1000Mi,343Mi,small,44.9,480.290412902832
1721421669.78091,1000m,763m,1000Mi,343Mi,small,44.9,494.984865188599
1721421672.87746,1000m,763m,1000Mi,343Mi,small,44.9,499.834775924683
1721421675.9158,1000m,725m,1000Mi,340Mi,small,44.9,510.544061660767
1721421678.95843,1000m,725m,1000Mi,340Mi,small,44.9,497.618913650513
1721421682.00499,1000m,725m,1000Mi,340Mi,small,44.9,502.023220062256
1721421685.21675,1000m,725m,1000Mi,340Mi,small,44.9,493.367195129395
1721421688.26281,1000m,725m,1000Mi,340Mi,small,44.9,491.656303405762
1721421691.33461,1000m,725m,1000Mi,340Mi,small,44.9,514.042854309082
1721421694.40567,1000m,725m,1000Mi,340Mi,small,44.9,489.543676376343
1721421697.44658,1000m,725m,1000Mi,340Mi,small,44.9,476.074695587158
1721421700.50927,1000m,725m,1000Mi,340Mi,small,44.9,471.089601516724
1721421703.55008,1000m,725m,1000Mi,340Mi,small,44.9,481.865406036377
1721421706.59422,1000m,733m,1000Mi,345Mi,small,44.9,490.779399871826
1721421709.64516,1000m,733m,1000Mi,345Mi,small,44.9,489.977836608887
1721421712.68647,1000m,733m,1000Mi,345Mi,small,44.9,502.661943435669
1721421715.72676,1000m,733m,1000Mi,345Mi,small,44.9,479.650020599365
1721421718.76551,1000m,733m,1000Mi,345Mi,small,44.9,471.973419189453
1721421721.88357,1000m,733m,1000Mi,345Mi,small,44.9,506.261587142944
1721421724.92189,1000m,733m,1000Mi,345Mi,small,44.9,483.588695526123
1721421727.97512,1000m,733m,1000Mi,345Mi,small,44.9,482.063293457031
1721421731.01953,1000m,733m,1000Mi,345Mi,small,44.9,469.007015228272
1721421734.06769,1000m,747m,1000Mi,345Mi,small,44.9,487.803220748901
1721421737.11243,1000m,747m,1000Mi,345Mi,small,44.9,482.144355773926
1721421740.15181,1000m,747m,1000Mi,345Mi,small,44.9,473.637342453003
1721421743.18713,1000m,747m,1000Mi,345Mi,small,44.9,474.11060333252
1721421746.23023,1000m,747m,1000Mi,345Mi,small,44.9,485.188961029053
1721421749.26706,1000m,747m,1000Mi,345Mi,small,44.9,503.46851348877
1721421752.41868,1000m,747m,1000Mi,345Mi,small,44.9,502.624988555908
1721421755.46028,1000m,747m,1000Mi,345Mi,small,44.9,488.906145095825
1721421758.54305,1000m,747m,1000Mi,345Mi,small,44.9,494.86255645752
1721421761.59113,1000m,747m,1000Mi,345Mi,small,44.9,489.883184432983
1721421764.6447,1000m,706m,1000Mi,345Mi,small,44.9,476.927995681763
1721421767.6865,1000m,706m,1000Mi,345Mi,small,44.9,481.55951499939
1721421770.72942,1000m,706m,1000Mi,345Mi,small,44.9,474.896192550659
1721421773.76027,1000m,706m,1000Mi,345Mi,small,44.9,494.89688873291
1721421776.79378,1000m,706m,1000Mi,345Mi,small,44.9,470.469474792481
1721421779.9023,1000m,706m,1000Mi,345Mi,small,44.9,512.070655822754
1721421782.94621,1000m,706m,1000Mi,345Mi,small,44.9,481.719493865967
1721421786.17216,1000m,706m,1000Mi,345Mi,small,44.9,491.69921875
1721421789.21024,1000m,706m,1000Mi,345Mi,small,44.9,490.34309387207
1721421792.25523,1000m,706m,1000Mi,345Mi,small,44.9,498.056411743164
1721421795.29965,1000m,753m,1000Mi,357Mi,small,44.9,484.044313430786
1721421798.33866,1000m,753m,1000Mi,357Mi,small,44.9,474.3332862854
1721421801.38344,1000m,753m,1000Mi,357Mi,small,44.9,484.005928039551
1721421804.42286,1000m,753m,1000Mi,357Mi,small,44.9,486.817836761475
1721421807.57739,1000m,753m,1000Mi,357Mi,small,44.9,483.022928237915
1721421810.61397,1000m,753m,1000Mi,357Mi,small,44.9,504.764556884766
1721421813.65356,1000m,753m,1000Mi,357Mi,small,44.9,471.900224685669
1721421816.69061,1000m,753m,1000Mi,357Mi,small,44.9,480.401515960693
1721421819.72958,1000m,753m,1000Mi,357Mi,small,44.9,496.84739112854
1721421822.76898,1000m,753m,1000Mi,357Mi,small,44.9,483.488321304321
1721421825.80514,1000m,682m,1000Mi,331Mi,small,44.9,481.132745742798
1721421828.98026,1000m,682m,1000Mi,331Mi,small,44.9,514.938831329346
1721421832.02682,1000m,682m,1000Mi,331Mi,small,44.9,486.16623878479
1721421835.07153,1000m,682m,1000Mi,331Mi,small,44.9,475.908041000366
1721421838.10669,1000m,682m,1000Mi,331Mi,small,44.9,496.148586273193
1721421841.14273,1000m,682m,1000Mi,331Mi,small,44.9,483.774662017822
1721421844.17985,1000m,682m,1000Mi,331Mi,small,44.9,491.182327270508
1721421847.22066,1000m,682m,1000Mi,331Mi,small,44.9,483.925580978394
1721421850.25906,1000m,682m,1000Mi,331Mi,small,44.9,479.915857315064
1721421853.29297,1000m,682m,1000Mi,331Mi,small,44.9,482.454538345337
1721421856.34218,1000m,727m,1000Mi,336Mi,small,44.9,507.662296295166
1721421859.38049,1000m,727m,1000Mi,336Mi,small,44.9,502.478122711182
1721421862.42235,1000m,727m,1000Mi,336Mi,small,44.9,479.027986526489
1721421865.49131,1000m,727m,1000Mi,336Mi,small,44.9,501.870632171631
1721421868.54101,1000m,727m,1000Mi,336Mi,small,44.9,486.743211746216
1721421871.58216,1000m,727m,1000Mi,336Mi,small,44.9,582.194805145264
1721421874.62637,1000m,727m,1000Mi,336Mi,small,44.9,486.864805221558
1721421877.66918,1000m,727m,1000Mi,336Mi,small,44.9,480.283260345459
1721421880.74421,1000m,727m,1000Mi,336Mi,small,44.9,474.814414978027
1721421883.79635,1000m,727m,1000Mi,336Mi,small,44.9,512.218952178955
1721421886.83746,1000m,736m,1000Mi,341Mi,small,44.9,487.244606018066
1721421889.87844,1000m,736m,1000Mi,341Mi,small,44.9,488.361120223999
1721421892.91798,1000m,736m,1000Mi,341Mi,small,44.9,521.192789077759
1721421895.97408,1000m,736m,1000Mi,341Mi,small,44.9,512.651681900024
1721421899.01118,1000m,736m,1000Mi,341Mi,small,44.9,494.758129119873
1721421902.0882,1000m,736m,1000Mi,341Mi,small,44.9,488.032817840576
1721421905.13299,1000m,736m,1000Mi,341Mi,small,44.9,507.482290267944
1721421908.17971,1000m,736m,1000Mi,341Mi,small,44.9,483.649253845215
1721421911.36835,1000m,736m,1000Mi,341Mi,small,44.9,475.879430770874
1721421914.42379,1000m,710m,1000Mi,345Mi,small,44.9,481.525897979736
1721421917.46885,1000m,710m,1000Mi,345Mi,small,44.9,480.875253677368
1721421920.51527,1000m,710m,1000Mi,345Mi,small,44.9,481.041193008423
1721421923.55184,1000m,710m,1000Mi,345Mi,small,44.9,478.322744369507
1721421926.71799,1000m,710m,1000Mi,345Mi,small,44.9,484.357357025147
1721421929.76044,1000m,710m,1000Mi,345Mi,small,44.9,473.439931869507
1721421932.81366,1000m,710m,1000Mi,345Mi,small,44.9,494.136810302734
1721421935.85619,1000m,710m,1000Mi,345Mi,small,44.9,475.013732910156
1721421938.89628,1000m,710m,1000Mi,345Mi,small,44.9,529.211282730103
1721421941.94362,1000m,710m,1000Mi,345Mi,small,44.9,482.270479202271
1721421944.98526,1000m,731m,1000Mi,345Mi,small,44.9,478.530168533325
1721421948.02781,1000m,731m,1000Mi,345Mi,small,44.9,475.249528884888
1721421951.07069,1000m,731m,1000Mi,345Mi,small,44.9,476.170539855957
1721421954.1222,1000m,731m,1000Mi,345Mi,small,44.9,480.053901672363
1721421957.1659,1000m,731m,1000Mi,345Mi,small,44.9,474.47657585144
1721421960.20059,1000m,731m,1000Mi,345Mi,small,44.9,479.986906051636
1721421963.24682,1000m,731m,1000Mi,345Mi,small,44.9,491.968631744385
1721421966.29561,1000m,731m,1000Mi,345Mi,small,44.9,501.24454498291
1721421969.33858,1000m,731m,1000Mi,345Mi,small,44.9,491.256475448608
1721421972.3818,1000m,731m,1000Mi,345Mi,small,44.9,479.67004776001
1721421975.41911,1000m,753m,1000Mi,331Mi,small,44.9,475.383043289185
1721421978.46229,1000m,753m,1000Mi,331Mi,small,44.9,486.197471618652
1721421981.5081,1000m,753m,1000Mi,331Mi,small,44.9,497.594118118286
1721421984.55042,1000m,753m,1000Mi,331Mi,small,44.9,598.864316940308
1721421987.62545,1000m,753m,1000Mi,331Mi,small,44.9,486.81378364563
1721421990.66402,1000m,753m,1000Mi,331Mi,small,44.9,472.926616668701
1721421993.69696,1000m,753m,1000Mi,331Mi,small,44.9,470.759153366089
1721421996.74,1000m,753m,1000Mi,331Mi,small,44.9,479.392766952515
1721421999.77544,1000m,753m,1000Mi,331Mi,small,44.9,483.436346054077
1721422002.86373,1000m,753m,1000Mi,331Mi,small,44.9,517.749071121216
1721422005.90498,1000m,727m,1000Mi,345Mi,small,44.9,500.851154327393
1721422008.94612,1000m,727m,1000Mi,345Mi,small,44.9,483.747482299805
1721422012.00747,1000m,727m,1000Mi,345Mi,small,44.9,474.417924880981
1721422015.04987,1000m,727m,1000Mi,345Mi,small,44.9,516.024112701416
1721422018.08719,1000m,727m,1000Mi,345Mi,small,44.9,482.046365737915
1721422021.12974,1000m,727m,1000Mi,345Mi,small,44.9,555.648803710938
1721422024.17658,1000m,727m,1000Mi,345Mi,small,44.9,476.250886917114
1721422027.21779,1000m,727m,1000Mi,345Mi,small,44.9,497.654438018799
1721422030.26435,1000m,727m,1000Mi,345Mi,small,44.9,474.941968917847
1721422033.3035,1000m,727m,1000Mi,345Mi,small,44.9,579.566478729248
1721422036.3428,1000m,728m,1000Mi,336Mi,small,44.9,1109.29822921753
1721422039.38906,1000m,728m,1000Mi,336Mi,small,44.9,490.169048309326
1721422042.43146,1000m,728m,1000Mi,336Mi,small,44.9,490.064382553101
1721422045.56158,1000m,728m,1000Mi,336Mi,small,44.9,483.20460319519
1721422048.60044,1000m,728m,1000Mi,336Mi,small,44.9,505.64432144165
1721422051.6782,1000m,728m,1000Mi,336Mi,small,44.9,697.293519973755
1721422054.72625,1000m,728m,1000Mi,336Mi,small,44.9,480.833530426025
1721422057.762,1000m,728m,1000Mi,336Mi,small,44.9,483.698129653931
1721422060.7968,1000m,728m,1000Mi,336Mi,small,44.9,489.269733428955
1721422063.87867,1000m,728m,1000Mi,336Mi,small,44.9,477.889060974121
1721422066.92225,1000m,709m,1000Mi,345Mi,small,44.9,474.300146102905
1721422070.08369,1000m,709m,1000Mi,345Mi,small,44.9,489.877223968506
1721422073.12842,1000m,709m,1000Mi,345Mi,small,44.9,654.157638549805
1721422076.40201,1000m,709m,1000Mi,345Mi,small,44.9,487.355709075928
1721422079.47563,1000m,709m,1000Mi,345Mi,small,44.9,471.752882003784
1721422082.54073,1000m,709m,1000Mi,345Mi,small,44.9,1810.4362487793
1721422085.58292,1000m,709m,1000Mi,345Mi,small,44.9,472.824573516846
1721422088.65319,1000m,709m,1000Mi,345Mi,small,44.9,505.969047546387
1721422091.69248,1000m,709m,1000Mi,345Mi,small,44.9,477.544546127319
1721422094.7296,1000m,710m,1000Mi,331Mi,small,44.9,473.366260528564
1721422097.7679,1000m,710m,1000Mi,331Mi,small,44.9,491.198539733887
1721422100.8095,1000m,710m,1000Mi,331Mi,small,44.9,483.680725097656
1721422103.84968,1000m,710m,1000Mi,331Mi,small,44.9,477.180480957031
1721422106.97743,1000m,710m,1000Mi,331Mi,small,44.9,470.451593399048
1721422110.03373,1000m,710m,1000Mi,331Mi,small,44.9,532.457590103149
1721422113.07757,1000m,710m,1000Mi,331Mi,small,44.9,485.814571380615
1721422116.11518,1000m,710m,1000Mi,331Mi,small,44.9,517.219305038452
1721422119.15614,1000m,710m,1000Mi,331Mi,small,44.9,483.025550842285
1721422122.58506,1000m,710m,1000Mi,331Mi,small,44.9,469.060659408569
1721422125.67626,1000m,732m,1000Mi,345Mi,small,44.9,481.355905532837
1721422128.72006,1000m,732m,1000Mi,345Mi,small,44.9,538.995504379272
1721422131.75932,1000m,732m,1000Mi,345Mi,small,44.9,480.377912521362
1721422134.79951,1000m,732m,1000Mi,345Mi,small,44.9,478.360176086426
1721422137.87445,1000m,732m,1000Mi,345Mi,small,44.9,475.56734085083
1721422140.91575,1000m,732m,1000Mi,345Mi,small,44.9,532.779932022095
1721422143.95201,1000m,732m,1000Mi,345Mi,small,44.9,477.770328521729
1721422146.99371,1000m,732m,1000Mi,345Mi,small,44.9,526.093482971191
1721422150.04119,1000m,732m,1000Mi,345Mi,small,44.9,511.003017425537
1721422153.07855,1000m,732m,1000Mi,345Mi,small,44.9,478.943347930908
1721422156.11829,1000m,687m,1000Mi,345Mi,small,44.9,482.678890228272
1721422159.15366,1000m,687m,1000Mi,345Mi,small,44.9,514.95361328125
1721422162.47639,1000m,687m,1000Mi,345Mi,small,44.9,505.185604095459
1721422166.23324,1000m,687m,1000Mi,345Mi,small,44.9,490.591287612915
1721422169.28414,1000m,687m,1000Mi,345Mi,small,44.9,479.47096824646
1721422172.34725,1000m,687m,1000Mi,345Mi,small,44.9,486.399173736572
1721422175.38565,1000m,687m,1000Mi,345Mi,small,44.9,510.407447814941
1721422178.44717,1000m,687m,1000Mi,345Mi,small,44.9,504.181146621704
1721422181.53754,1000m,687m,1000Mi,345Mi,small,44.9,473.96183013916
1721422185.00301,1000m,735m,1000Mi,345Mi,small,44.9,476.541996002197
1721422188.04324,1000m,735m,1000Mi,345Mi,small,44.9,477.660179138184
1721422191.08136,1000m,735m,1000Mi,345Mi,small,44.9,475.334167480469
1721422194.1228,1000m,735m,1000Mi,345Mi,small,44.9,476.458787918091
1721422197.16092,1000m,735m,1000Mi,345Mi,small,44.9,475.661277770996
1721422200.19727,1000m,735m,1000Mi,345Mi,small,44.9,482.808828353882
1721422203.2737,1000m,735m,1000Mi,345Mi,small,44.9,475.618839263916
1721422206.67898,1000m,735m,1000Mi,345Mi,small,44.9,487.389326095581
1721422209.72395,1000m,735m,1000Mi,345Mi,small,44.9,471.566915512085
1721422212.77033,1000m,735m,1000Mi,345Mi,small,44.9,481.240272521973
1721422215.80967,1000m,776m,1000Mi,340Mi,small,44.9,483.03484916687
1721422218.85205,1000m,776m,1000Mi,340Mi,small,44.9,488.609552383423
1721422221.89815,1000m,776m,1000Mi,340Mi,small,44.9,489.357471466064
1721422224.9403,1000m,776m,1000Mi,340Mi,small,44.9,476.560354232788
1721422227.9824,1000m,776m,1000Mi,340Mi,small,44.9,469.310283660889
1721422231.019,1000m,776m,1000Mi,340Mi,small,44.9,476.068258285522
1721422234.05663,1000m,776m,1000Mi,340Mi,small,44.9,491.670608520508
1721422237.10086,1000m,776m,1000Mi,340Mi,small,44.9,483.03484916687
1721422240.13999,1000m,776m,1000Mi,340Mi,small,44.9,499.721765518189
1721422243.19433,1000m,776m,1000Mi,340Mi,small,44.9,480.098724365234
1721422246.27208,1000m,754m,1000Mi,343Mi,small,44.9,468.536853790283
1721422249.31445,1000m,754m,1000Mi,343Mi,small,44.9,486.563205718994
1721422252.3572,1000m,754m,1000Mi,343Mi,small,44.9,519.812107086182
1721422255.50873,1000m,754m,1000Mi,343Mi,small,44.9,479.364395141602
1721422258.55604,1000m,754m,1000Mi,343Mi,small,44.9,485.039234161377
1721422261.6036,1000m,754m,1000Mi,343Mi,small,44.9,504.564046859741
1721422264.64694,1000m,754m,1000Mi,343Mi,small,44.9,529.117345809937
1721422267.68602,1000m,754m,1000Mi,343Mi,small,44.9,487.293481826782
1721422270.73247,1000m,754m,1000Mi,343Mi,small,44.9,483.688116073608
1721422273.76919,1000m,754m,1000Mi,343Mi,small,44.9,505.906820297241
1721422276.97707,1000m,764m,1000Mi,341Mi,small,44.9,489.087104797363
1721422280.01117,1000m,764m,1000Mi,341Mi,small,44.9,486.861944198608
1721422283.05507,1000m,764m,1000Mi,341Mi,small,44.9,491.520881652832
1721422286.11069,1000m,764m,1000Mi,341Mi,small,44.9,472.852945327759
1721422289.15322,1000m,764m,1000Mi,341Mi,small,44.9,477.432489395142
1721422292.35148,1000m,764m,1000Mi,341Mi,small,44.9,534.049510955811
1721422295.3887,1000m,764m,1000Mi,341Mi,small,44.9,507.373332977295
1721422298.43215,1000m,764m,1000Mi,341Mi,small,44.9,474.312782287598
1721422301.48234,1000m,764m,1000Mi,341Mi,small,44.9,553.767204284668
1721422304.54755,1000m,749m,1000Mi,343Mi,small,44.9,497.908592224121
1721422307.59412,1000m,749m,1000Mi,343Mi,small,44.9,480.222463607788
1721422310.63379,1000m,749m,1000Mi,343Mi,small,44.9,479.774475097656
1721422313.67938,1000m,749m,1000Mi,343Mi,small,44.9,483.211517333984
1721422316.72433,1000m,749m,1000Mi,343Mi,small,44.9,500.102758407593
1721422319.7628,1000m,749m,1000Mi,343Mi,small,44.9,492.996692657471
1721422322.8763,1000m,749m,1000Mi,343Mi,small,44.9,471.704959869385
1721422325.91194,1000m,749m,1000Mi,343Mi,small,44.9,481.423139572144
1721422328.95256,1000m,749m,1000Mi,343Mi,small,44.9,537.951946258545
1721422331.99163,1000m,749m,1000Mi,343Mi,small,44.9,487.352132797241
1721422335.02944,1000m,726m,1000Mi,343Mi,small,44.9,473.220586776733
1721422338.07592,1000m,726m,1000Mi,343Mi,small,44.9,528.575897216797
1721422341.11159,1000m,726m,1000Mi,343Mi,small,44.9,484.305620193481
1721422344.14763,1000m,726m,1000Mi,343Mi,small,44.9,477.919816970825
1721422347.19329,1000m,726m,1000Mi,343Mi,small,44.9,482.133150100708
1721422350.22681,1000m,726m,1000Mi,343Mi,small,44.9,479.650259017944
1721422353.26937,1000m,726m,1000Mi,343Mi,small,44.9,482.796669006348
1721422356.38101,1000m,726m,1000Mi,343Mi,small,44.9,475.896120071411
1721422359.42262,1000m,726m,1000Mi,343Mi,small,44.9,480.108499526978
1721422362.46004,1000m,726m,1000Mi,343Mi,small,44.9,486.100435256958
1721422365.50195,1000m,739m,1000Mi,331Mi,small,44.9,471.984624862671
1721422368.58033,1000m,739m,1000Mi,331Mi,small,44.9,480.745077133179
1721422371.62694,1000m,739m,1000Mi,331Mi,small,44.9,472.964525222778
1721422374.6687,1000m,739m,1000Mi,331Mi,small,44.9,636.491537094116
1721422377.71487,1000m,739m,1000Mi,331Mi,small,44.9,489.469528198242
1721422380.76048,1000m,739m,1000Mi,331Mi,small,44.9,486.644506454468
1721422383.79466,1000m,739m,1000Mi,331Mi,small,44.9,504.61745262146
1721422386.96306,1000m,739m,1000Mi,331Mi,small,44.9,511.086940765381
1721422390.05055,1000m,739m,1000Mi,331Mi,small,44.9,491.85585975647
