Time,Model Name,File Name,Propagation Delay (s),Processing Delay (ms),E2E Delay (s),location,core,model_acc,ram
1721419724.9734857,small,6.jpg,0.2879788875579834,3290.7638549804688,3.60107159614563,belgium,1500,44.9,1000
1721419725.853712,small,6.jpg,0.38489651679992676,476.1788845062256,0.8794059753417969,belgium,1500,44.9,1000
1721419727.0277255,small,6.jpg,0.6216096878051758,526.3323783874512,1.1732664108276367,belgium,1500,44.9,1000
1721419727.8036418,small,6.jpg,0.24300765991210938,512.5043392181396,0.774726152420044,belgium,1500,44.9,1000
1721419728.6025722,small,6.jpg,0.29401350021362305,485.64887046813965,0.7981777191162109,belgium,1500,44.9,1000
1721419729.348071,small,6.jpg,0.23041749000549316,485.9027862548828,0.7447910308837891,belgium,1500,44.9,1000
1721419730.246807,small,6.jpg,0.3812105655670166,498.7766742706299,0.8980193138122559,belgium,1500,44.9,1000
1721419730.9415758,small,6.jpg,0.1868131160736084,479.03943061828613,0.6940362453460693,belgium,1500,44.9,1000
1721419731.8801713,small,6.jpg,0.42020416259765625,500.12898445129395,0.9378595352172852,belgium,1500,44.9,1000
1721419732.620561,small,6.jpg,0.24502158164978027,472.6676940917969,0.7397065162658691,belgium,1500,44.9,1000
1721419733.419809,small,6.jpg,0.3017466068267822,477.97703742980957,0.7986009120941162,belgium,1500,44.9,1000
1721419734.3746257,small,6.jpg,0.44734668731689453,478.9705276489258,0.9541568756103516,belgium,1500,44.9,1000
1721419735.0499177,small,6.jpg,0.16594219207763672,488.95716667175293,0.6745190620422363,belgium,1500,44.9,1000
1721419735.8725598,small,6.jpg,0.3045773506164551,489.88938331604004,0.8219888210296631,belgium,1500,44.9,1000
1721419736.5415597,small,6.jpg,0.16670870780944824,479.39014434814453,0.6682798862457275,belgium,1500,44.9,1000
1721419737.3675933,small,6.jpg,0.3016090393066406,494.56119537353516,0.8253269195556641,belgium,1500,44.9,1000
1721419738.0646503,small,6.jpg,0.16491293907165527,506.26206398010254,0.6961925029754639,belgium,1500,44.9,1000
