time,cpu_request,cpu_usage,memory_request,memory_usage,model,model_acc,processing_delay(ms)
1721424016.27562,500m,454m,1000Mi,347Mi,small,44.9,902.817726135254
1721424019.31975,500m,454m,1000Mi,347Mi,small,44.9,806.349515914917
1721424022.9769,500m,454m,1000Mi,347Mi,small,44.9,873.590707778931
1721424026.01885,500m,454m,1000Mi,347Mi,small,44.9,894.840717315674
1721424029.055,500m,454m,1000Mi,347Mi,small,44.9,865.341424942017
1721424032.09496,500m,454m,1000Mi,347Mi,small,44.9,823.559284210205
1721424035.13553,500m,454m,1000Mi,347Mi,small,44.9,854.592323303223
1721424038.1752,500m,454m,1000Mi,347Mi,small,44.9,881.595373153687
1721424041.32145,500m,454m,1000Mi,347Mi,small,44.9,811.42783164978
1721424044.35556,500m,449m,1000Mi,333Mi,small,44.9,858.909130096436
1721424047.398,500m,449m,1000Mi,333Mi,small,44.9,894.535779953003
1721424050.43577,500m,449m,1000Mi,333Mi,small,44.9,899.842500686646
1721424053.47908,500m,449m,1000Mi,333Mi,small,44.9,861.50598526001
1721424056.57411,500m,449m,1000Mi,333Mi,small,44.9,943.85290145874
1721424059.6835,500m,449m,1000Mi,333Mi,small,44.9,949.718952178955
1721424062.77832,500m,449m,1000Mi,333Mi,small,44.9,902.915477752686
1721424065.82004,500m,449m,1000Mi,333Mi,small,44.9,813.859462738037
1721424068.86547,500m,449m,1000Mi,333Mi,small,44.9,854.563236236572
1721424071.90692,500m,449m,1000Mi,333Mi,small,44.9,832.886457443237
1721424074.94333,500m,440m,1000Mi,350Mi,small,44.9,853.88708114624
1721424077.98538,500m,440m,1000Mi,350Mi,small,44.9,836.052417755127
1721424081.03285,500m,440m,1000Mi,350Mi,small,44.9,909.167766571045
1721424084.08123,500m,440m,1000Mi,350Mi,small,44.9,840.486526489258
1721424087.12095,500m,440m,1000Mi,350Mi,small,44.9,798.889636993408
1721424090.16204,500m,440m,1000Mi,350Mi,small,44.9,849.795579910278
1721424093.20531,500m,440m,1000Mi,350Mi,small,44.9,849.024295806885
1721424096.25072,500m,440m,1000Mi,350Mi,small,44.9,839.257717132568
1721424099.37971,500m,440m,1000Mi,350Mi,small,44.9,889.437198638916
1721424102.41471,500m,440m,1000Mi,350Mi,small,44.9,887.422323226929
1721424105.45103,500m,456m,1000Mi,345Mi,small,44.9,814.627885818481
1721424108.53344,500m,456m,1000Mi,345Mi,small,44.9,872.506380081177
1721424111.58127,500m,456m,1000Mi,345Mi,small,44.9,868.301153182983
1721424114.62139,500m,456m,1000Mi,345Mi,small,44.9,858.020782470703
1721424117.65859,500m,456m,1000Mi,345Mi,small,44.9,849.337339401245
1721424120.70634,500m,456m,1000Mi,345Mi,small,44.9,832.510709762573
1721424123.74819,500m,456m,1000Mi,345Mi,small,44.9,837.282419204712
1721424126.78678,500m,456m,1000Mi,345Mi,small,44.9,846.251487731934
1721424129.83255,500m,456m,1000Mi,345Mi,small,44.9,867.819309234619
1721424132.87349,500m,456m,1000Mi,345Mi,small,44.9,864.611625671387
1721424135.90812,500m,453m,1000Mi,350Mi,small,44.9,934.011459350586
1721424138.9497,500m,453m,1000Mi,350Mi,small,44.9,907.796859741211
1721424142.00075,500m,453m,1000Mi,350Mi,small,44.9,949.88751411438
1721424145.06688,500m,453m,1000Mi,350Mi,small,44.9,892.278671264648
1721424148.11214,500m,453m,1000Mi,350Mi,small,44.9,819.403648376465
1721424151.14985,500m,453m,1000Mi,350Mi,small,44.9,926.341056823731
1721424154.19452,500m,453m,1000Mi,350Mi,small,44.9,810.361623764038
1721424157.23655,500m,453m,1000Mi,350Mi,small,44.9,855.463981628418
1721424160.31201,500m,453m,1000Mi,350Mi,small,44.9,857.924222946167
1721424163.34506,500m,453m,1000Mi,350Mi,small,44.9,853.031873703003
1721424166.38539,500m,453m,1000Mi,345Mi,small,44.9,866.082191467285
1721424169.43021,500m,453m,1000Mi,345Mi,small,44.9,833.838939666748
1721424172.47383,500m,453m,1000Mi,345Mi,small,44.9,862.038373947144
1721424175.53441,500m,453m,1000Mi,345Mi,small,44.9,857.534885406494
1721424178.57655,500m,453m,1000Mi,345Mi,small,44.9,855.074882507324
1721424181.68187,500m,453m,1000Mi,345Mi,small,44.9,852.560758590698
1721424184.73388,500m,453m,1000Mi,345Mi,small,44.9,848.189830780029
1721424187.7755,500m,453m,1000Mi,345Mi,small,44.9,912.772655487061
1721424190.81394,500m,453m,1000Mi,345Mi,small,44.9,931.3805103302
1721424193.87587,500m,453m,1000Mi,345Mi,small,44.9,879.130363464356
1721424196.91981,500m,441m,1000Mi,332Mi,small,44.9,811.429023742676
1721424199.96394,500m,441m,1000Mi,332Mi,small,44.9,881.48307800293
1721424203.17074,500m,441m,1000Mi,332Mi,small,44.9,862.108469009399
1721424206.27904,500m,441m,1000Mi,332Mi,small,44.9,931.994915008545
1721424209.32121,500m,441m,1000Mi,332Mi,small,44.9,888.681173324585
1721424212.35402,500m,441m,1000Mi,332Mi,small,44.9,855.599880218506
1721424215.40855,500m,441m,1000Mi,332Mi,small,44.9,926.340103149414
1721424218.4481,500m,441m,1000Mi,332Mi,small,44.9,865.366697311401
1721424221.53301,500m,441m,1000Mi,332Mi,small,44.9,919.230461120606
1721424224.57012,500m,445m,1000Mi,350Mi,small,44.9,862.167358398438
1721424227.60878,500m,445m,1000Mi,350Mi,small,44.9,812.387943267822
1721424230.65439,500m,445m,1000Mi,350Mi,small,44.9,829.60844039917
1721424233.69911,500m,445m,1000Mi,350Mi,small,44.9,885.716915130615
1721424236.74778,500m,445m,1000Mi,350Mi,small,44.9,905.209302902222
1721424239.84986,500m,445m,1000Mi,350Mi,small,44.9,840.641736984253
1721424242.88611,500m,445m,1000Mi,350Mi,small,44.9,820.115089416504
1721424245.93267,500m,445m,1000Mi,350Mi,small,44.9,865.777969360352
1721424248.96992,500m,445m,1000Mi,350Mi,small,44.9,859.970569610596
1721424252.01175,500m,445m,1000Mi,350Mi,small,44.9,873.2008934021
1721424255.05257,500m,455m,1000Mi,350Mi,small,44.9,822.678804397583
1721424258.09306,500m,455m,1000Mi,350Mi,small,44.9,914.435863494873
1721424261.13528,500m,455m,1000Mi,350Mi,small,44.9,989.091157913208
1721424264.17464,500m,455m,1000Mi,350Mi,small,44.9,922.199726104736
1721424267.22462,500m,455m,1000Mi,350Mi,small,44.9,936.619520187378
1721424270.26373,500m,455m,1000Mi,350Mi,small,44.9,873.983144760132
1721424273.3086,500m,455m,1000Mi,350Mi,small,44.9,857.730627059937
1721424276.35497,500m,455m,1000Mi,350Mi,small,44.9,880.602598190308
1721424279.41072,500m,455m,1000Mi,350Mi,small,44.9,930.953979492188
1721424282.44917,500m,455m,1000Mi,350Mi,small,44.9,887.291431427002
1721424285.48411,500m,411m,1000Mi,350Mi,small,44.9,850.979804992676
1721424288.52554,500m,411m,1000Mi,350Mi,small,44.9,906.143188476563
1721424291.57337,500m,411m,1000Mi,350Mi,small,44.9,909.846544265747
1721424294.62039,500m,411m,1000Mi,350Mi,small,44.9,841.681718826294
1721424297.66496,500m,411m,1000Mi,350Mi,small,44.9,853.472471237183
1721424300.70348,500m,411m,1000Mi,350Mi,small,44.9,854.13670539856
1721424303.74713,500m,411m,1000Mi,350Mi,small,44.9,869.038343429565
1721424306.78681,500m,411m,1000Mi,350Mi,small,44.9,922.160387039185
1721424309.82523,500m,411m,1000Mi,350Mi,small,44.9,861.569881439209
1721424312.87855,500m,411m,1000Mi,350Mi,small,44.9,889.08314704895
1721424315.91756,500m,430m,1000Mi,350Mi,small,44.9,855.57746887207
1721424318.95346,500m,430m,1000Mi,350Mi,small,44.9,854.092836380005
1721424321.98983,500m,430m,1000Mi,350Mi,small,44.9,930.207490921021
1721424325.09195,500m,430m,1000Mi,350Mi,small,44.9,895.561218261719
1721424328.14247,500m,430m,1000Mi,350Mi,small,44.9,856.226921081543
1721424331.18061,500m,430m,1000Mi,350Mi,small,44.9,905.433416366577
1721424334.2202,500m,430m,1000Mi,350Mi,small,44.9,868.095397949219
1721424337.26158,500m,430m,1000Mi,350Mi,small,44.9,911.567687988281
1721424340.4148,500m,430m,1000Mi,350Mi,small,44.9,802.90699005127
1721424343.45091,500m,430m,1000Mi,350Mi,small,44.9,802.348852157593
1721424346.49631,500m,453m,1000Mi,350Mi,small,44.9,859.716176986694
1721424349.54291,500m,453m,1000Mi,350Mi,small,44.9,858.538150787354
1721424352.58368,500m,453m,1000Mi,350Mi,small,44.9,862.048625946045
1721424355.65232,500m,453m,1000Mi,350Mi,small,44.9,852.35857963562
1721424358.69648,500m,453m,1000Mi,350Mi,small,44.9,882.063627243042
1721424361.74552,500m,453m,1000Mi,350Mi,small,44.9,892.656803131104
1721424364.89502,500m,453m,1000Mi,350Mi,small,44.9,887.097597122192
1721424367.93875,500m,453m,1000Mi,350Mi,small,44.9,855.273008346558
1721424370.97915,500m,453m,1000Mi,350Mi,small,44.9,877.095699310303
1721424374.02357,500m,442m,1000Mi,350Mi,small,44.9,876.830339431763
1721424377.07348,500m,442m,1000Mi,350Mi,small,44.9,804.311513900757
1721424380.11024,500m,442m,1000Mi,350Mi,small,44.9,916.004419326782
1721424383.14452,500m,442m,1000Mi,350Mi,small,44.9,829.853534698486
1721424386.1823,500m,442m,1000Mi,350Mi,small,44.9,883.704900741577
1721424389.21904,500m,442m,1000Mi,350Mi,small,44.9,818.341016769409
1721424392.47088,500m,442m,1000Mi,350Mi,small,44.9,853.507995605469
1721424395.5074,500m,442m,1000Mi,350Mi,small,44.9,792.999982833862
1721424398.54309,500m,442m,1000Mi,350Mi,small,44.9,857.892274856567
1721424401.61949,500m,442m,1000Mi,350Mi,small,44.9,963.716506958008
1721424404.66248,500m,453m,1000Mi,350Mi,small,44.9,847.151756286621
1721424407.70329,500m,453m,1000Mi,350Mi,small,44.9,817.336797714233
1721424410.74957,500m,453m,1000Mi,350Mi,small,44.9,858.347177505493
1721424413.79206,500m,453m,1000Mi,350Mi,small,44.9,928.908109664917
1721424416.84665,500m,453m,1000Mi,350Mi,small,44.9,904.643297195435
1721424419.88243,500m,453m,1000Mi,350Mi,small,44.9,903.733730316162
1721424422.923,500m,453m,1000Mi,350Mi,small,44.9,968.849897384644
1721424425.96883,500m,453m,1000Mi,350Mi,small,44.9,870.197772979736
1721424429.00448,500m,453m,1000Mi,350Mi,small,44.9,866.183280944824
1721424432.03984,500m,453m,1000Mi,350Mi,small,44.9,943.260908126831
1721424435.07678,500m,449m,1000Mi,350Mi,small,44.9,911.311864852905
1721424438.1253,500m,449m,1000Mi,350Mi,small,44.9,907.053232192993
1721424441.15771,500m,449m,1000Mi,350Mi,small,44.9,919.854879379272
1721424444.19657,500m,449m,1000Mi,350Mi,small,44.9,836.413383483887
1721424447.25065,500m,449m,1000Mi,350Mi,small,44.9,821.136236190796
1721424450.3051,500m,449m,1000Mi,350Mi,small,44.9,928.532600402832
1721424453.34551,500m,449m,1000Mi,350Mi,small,44.9,840.324401855469
1721424456.38907,500m,449m,1000Mi,350Mi,small,44.9,863.241672515869
1721424459.42954,500m,449m,1000Mi,350Mi,small,44.9,829.906225204468
1721424462.47628,500m,449m,1000Mi,350Mi,small,44.9,800.200462341309
1721424465.51251,500m,448m,1000Mi,350Mi,small,44.9,1015.0625705719
1721424468.55561,500m,448m,1000Mi,350Mi,small,44.9,866.680860519409
1721424471.59297,500m,448m,1000Mi,350Mi,small,44.9,921.560764312744
1721424474.67875,500m,448m,1000Mi,350Mi,small,44.9,867.988348007202
1721424477.71763,500m,448m,1000Mi,350Mi,small,44.9,900.62952041626
1721424480.75414,500m,448m,1000Mi,350Mi,small,44.9,911.280870437622
1721424483.788,500m,448m,1000Mi,350Mi,small,44.9,863.461494445801
1721424486.84522,500m,448m,1000Mi,350Mi,small,44.9,846.513509750366
1721424489.89284,500m,448m,1000Mi,350Mi,small,44.9,852.107286453247
1721424493.00749,500m,448m,1000Mi,350Mi,small,44.9,798.626899719238
1721424496.05216,500m,439m,1000Mi,348Mi,small,44.9,911.533355712891
1721424499.08585,500m,439m,1000Mi,348Mi,small,44.9,852.187395095825
1721424502.19781,500m,439m,1000Mi,348Mi,small,44.9,856.801509857178
1721424505.47027,500m,439m,1000Mi,348Mi,small,44.9,803.19881439209
1721424508.51109,500m,439m,1000Mi,348Mi,small,44.9,901.94845199585
1721424511.5485,500m,439m,1000Mi,348Mi,small,44.9,818.190097808838
1721424514.59282,500m,439m,1000Mi,348Mi,small,44.9,801.230669021606
1721424517.63546,500m,439m,1000Mi,348Mi,small,44.9,869.456768035889
1721424520.68679,500m,439m,1000Mi,348Mi,small,44.9,905.426502227783
1721424523.73082,500m,439m,1000Mi,348Mi,small,44.9,811.907291412354
1721424526.77006,500m,426m,1000Mi,348Mi,small,44.9,879.932880401611
1721424529.88277,500m,426m,1000Mi,348Mi,small,44.9,804.487228393555
1721424532.94669,500m,426m,1000Mi,348Mi,small,44.9,849.835157394409
1721424536.07041,500m,426m,1000Mi,348Mi,small,44.9,905.916929244995
1721424539.12556,500m,426m,1000Mi,348Mi,small,44.9,880.019903182983
1721424542.28794,500m,426m,1000Mi,348Mi,small,44.9,881.822347640991
1721424545.33169,500m,426m,1000Mi,348Mi,small,44.9,861.351013183594
1721424548.37446,500m,426m,1000Mi,348Mi,small,44.9,848.536729812622
1721424551.53985,500m,426m,1000Mi,348Mi,small,44.9,864.659309387207
1721424554.5885,500m,436m,1000Mi,348Mi,small,44.9,853.352069854736
1721424557.62956,500m,436m,1000Mi,348Mi,small,44.9,921.34952545166
1721424560.67252,500m,436m,1000Mi,348Mi,small,44.9,909.384727478027
1721424563.71409,500m,436m,1000Mi,348Mi,small,44.9,828.527927398682
1721424566.8006,500m,436m,1000Mi,348Mi,small,44.9,936.54203414917
1721424569.84383,500m,436m,1000Mi,348Mi,small,44.9,911.377906799316
1721424572.88344,500m,436m,1000Mi,348Mi,small,44.9,914.219617843628
1721424575.98293,500m,436m,1000Mi,348Mi,small,44.9,868.875503540039
1721424579.08427,500m,436m,1000Mi,348Mi,small,44.9,866.300106048584
1721424582.13341,500m,436m,1000Mi,348Mi,small,44.9,825.281620025635
1721424585.1685,500m,444m,1000Mi,347Mi,small,44.9,846.274375915527
1721424588.2311,500m,444m,1000Mi,347Mi,small,44.9,850.698709487915
1721424591.28003,500m,444m,1000Mi,347Mi,small,44.9,803.971529006958
1721424594.3249,500m,444m,1000Mi,347Mi,small,44.9,856.756448745728
1721424597.36664,500m,444m,1000Mi,347Mi,small,44.9,866.933107376099
1721424600.42627,500m,444m,1000Mi,347Mi,small,44.9,848.989725112915
1721424603.47583,500m,444m,1000Mi,347Mi,small,44.9,874.54891204834
1721424606.51724,500m,444m,1000Mi,347Mi,small,44.9,857.119083404541
1721424609.56712,500m,444m,1000Mi,347Mi,small,44.9,938.171148300171
1721424612.60759,500m,444m,1000Mi,347Mi,small,44.9,873.182773590088
1721424615.70618,500m,414m,1000Mi,347Mi,small,44.9,858.016490936279
1721424618.74982,500m,414m,1000Mi,347Mi,small,44.9,885.885000228882
1721424621.79081,500m,414m,1000Mi,347Mi,small,44.9,901.950836181641
1721424624.83076,500m,414m,1000Mi,347Mi,small,44.9,929.796934127808
1721424627.8731,500m,414m,1000Mi,347Mi,small,44.9,838.135719299316
1721424630.91361,500m,414m,1000Mi,347Mi,small,44.9,843.86682510376
1721424633.95629,500m,414m,1000Mi,347Mi,small,44.9,850.132942199707
1721424636.99901,500m,414m,1000Mi,347Mi,small,44.9,872.228384017944
1721424640.05111,500m,414m,1000Mi,347Mi,small,44.9,830.234527587891
1721424643.08797,500m,414m,1000Mi,347Mi,small,44.9,870.627880096436
1721424646.12519,500m,454m,1000Mi,350Mi,small,44.9,863.437414169312
1721424649.16517,500m,454m,1000Mi,350Mi,small,44.9,871.906757354736
1721424652.21565,500m,454m,1000Mi,350Mi,small,44.9,906.507253646851
1721424655.25985,500m,454m,1000Mi,350Mi,small,44.9,841.050863265991
1721424658.29462,500m,454m,1000Mi,350Mi,small,44.9,928.298711776733
1721424661.33484,500m,454m,1000Mi,350Mi,small,44.9,914.482116699219
1721424664.39148,500m,454m,1000Mi,350Mi,small,44.9,915.112972259522
1721424667.43315,500m,454m,1000Mi,350Mi,small,44.9,856.072664260864
1721424670.50609,500m,454m,1000Mi,350Mi,small,44.9,821.562767028809
1721424673.54499,500m,454m,1000Mi,350Mi,small,44.9,920.204401016235
1721424676.58547,500m,449m,1000Mi,348Mi,small,44.9,964.512348175049
1721424679.6175,500m,449m,1000Mi,348Mi,small,44.9,852.233409881592
1721424682.68129,500m,449m,1000Mi,348Mi,small,44.9,876.332521438599
1721424685.73303,500m,449m,1000Mi,348Mi,small,44.9,828.577518463135
1721424688.81854,500m,449m,1000Mi,348Mi,small,44.9,881.590843200684
1721424691.89145,500m,449m,1000Mi,348Mi,small,44.9,847.115516662598
1721424694.94837,500m,449m,1000Mi,348Mi,small,44.9,889.363527297974
1721424697.99833,500m,449m,1000Mi,348Mi,small,44.9,833.058834075928
1721424701.34119,500m,449m,1000Mi,348Mi,small,44.9,838.898897171021
1721424704.40231,500m,454m,1000Mi,350Mi,small,44.9,831.616878509522
1721424707.47105,500m,454m,1000Mi,350Mi,small,44.9,838.643789291382
1721424710.52873,500m,454m,1000Mi,350Mi,small,44.9,886.345148086548
1721424713.5946,500m,454m,1000Mi,350Mi,small,44.9,870.425224304199
1721424716.64861,500m,454m,1000Mi,350Mi,small,44.9,906.809091567993
1721424719.71654,500m,454m,1000Mi,350Mi,small,44.9,924.409866333008
1721424722.79799,500m,454m,1000Mi,350Mi,small,44.9,850.663185119629
1721424726.08719,500m,454m,1000Mi,350Mi,small,44.9,926.195383071899
1721424729.13901,500m,454m,1000Mi,350Mi,small,44.9,922.58620262146
1721424732.19635,500m,454m,1000Mi,350Mi,small,44.9,909.977674484253
1721424735.25632,500m,455m,1000Mi,347Mi,small,44.9,843.451023101807
1721424738.37106,500m,455m,1000Mi,347Mi,small,44.9,914.559841156006
1721424741.43444,500m,455m,1000Mi,347Mi,small,44.9,861.723899841309
1721424744.50091,500m,455m,1000Mi,347Mi,small,44.9,856.521844863892
1721424747.56424,500m,455m,1000Mi,347Mi,small,44.9,938.171148300171
1721424750.62027,500m,455m,1000Mi,347Mi,small,44.9,813.272953033447
1721424753.68911,500m,455m,1000Mi,347Mi,small,44.9,837.932348251343
1721424756.73749,500m,455m,1000Mi,347Mi,small,44.9,861.541271209717
1721424759.79829,500m,455m,1000Mi,347Mi,small,44.9,910.334348678589
1721424762.86052,500m,455m,1000Mi,347Mi,small,44.9,856.137752532959
1721424765.92757,500m,440m,1000Mi,347Mi,small,44.9,806.480407714844
1721424768.99699,500m,440m,1000Mi,347Mi,small,44.9,860.73637008667
1721424772.0682,500m,440m,1000Mi,347Mi,small,44.9,865.533828735352
1721424775.1313,500m,440m,1000Mi,347Mi,small,44.9,889.706373214722
1721424778.19092,500m,440m,1000Mi,347Mi,small,44.9,857.576370239258
1721424781.26196,500m,440m,1000Mi,347Mi,small,44.9,898.009777069092
1721424784.33149,500m,440m,1000Mi,347Mi,small,44.9,959.145784378052
1721424787.48933,500m,440m,1000Mi,347Mi,small,44.9,917.779445648193
1721424790.59345,500m,440m,1000Mi,347Mi,small,44.9,852.65040397644
1721424793.66045,500m,440m,1000Mi,347Mi,small,44.9,858.579397201538
1721424796.72226,500m,443m,1000Mi,347Mi,small,44.9,828.450679779053
1721424799.79017,500m,443m,1000Mi,347Mi,small,44.9,873.476982116699
1721424802.8449,500m,443m,1000Mi,347Mi,small,44.9,793.326377868652
1721424805.90449,500m,443m,1000Mi,347Mi,small,44.9,871.764898300171
1721424808.99159,500m,443m,1000Mi,347Mi,small,44.9,857.735157012939
1721424812.05408,500m,443m,1000Mi,347Mi,small,44.9,866.365909576416
1721424815.11639,500m,443m,1000Mi,347Mi,small,44.9,911.494493484497
1721424818.17136,500m,443m,1000Mi,347Mi,small,44.9,853.299856185913
1721424821.40198,500m,443m,1000Mi,347Mi,small,44.9,852.890968322754
1721424824.4794,500m,446m,1000Mi,350Mi,small,44.9,892.459869384766
1721424827.61201,500m,446m,1000Mi,350Mi,small,44.9,914.717674255371
1721424830.67028,500m,446m,1000Mi,350Mi,small,44.9,898.569107055664
1721424833.72832,500m,446m,1000Mi,350Mi,small,44.9,819.086790084839
1721424836.79151,500m,446m,1000Mi,350Mi,small,44.9,933.783531188965
1721424839.86017,500m,446m,1000Mi,350Mi,small,44.9,853.358745574951
1721424842.91404,500m,446m,1000Mi,350Mi,small,44.9,872.436761856079
1721424845.98006,500m,446m,1000Mi,350Mi,small,44.9,819.501161575317
1721424849.04667,500m,446m,1000Mi,350Mi,small,44.9,914.300203323364
1721424852.1069,500m,446m,1000Mi,350Mi,small,44.9,899.950981140137
1721424855.20369,500m,452m,1000Mi,347Mi,small,44.9,876.920223236084
1721424858.2545,500m,452m,1000Mi,347Mi,small,44.9,877.636432647705
1721424861.37357,500m,452m,1000Mi,347Mi,small,44.9,929.74853515625
1721424864.43051,500m,452m,1000Mi,347Mi,small,44.9,786.603450775147
1721424867.48747,500m,452m,1000Mi,347Mi,small,44.9,917.886018753052
1721424870.57624,500m,452m,1000Mi,347Mi,small,44.9,912.290811538696
1721424873.64002,500m,452m,1000Mi,347Mi,small,44.9,822.949409484863
1721424876.71027,500m,452m,1000Mi,347Mi,small,44.9,852.330684661865
1721424879.98879,500m,452m,1000Mi,347Mi,small,44.9,814.081192016602
1721424883.05359,500m,452m,1000Mi,347Mi,small,44.9,806.057214736939
1721424886.11231,500m,458m,1000Mi,350Mi,small,44.9,835.510730743408
1721424889.17145,500m,458m,1000Mi,350Mi,small,44.9,892.453908920288
1721424892.24513,500m,458m,1000Mi,350Mi,small,44.9,865.154266357422
1721424895.47966,500m,458m,1000Mi,350Mi,small,44.9,955.989599227905
1721424898.54854,500m,458m,1000Mi,350Mi,small,44.9,887.557983398438
1721424901.60066,500m,458m,1000Mi,350Mi,small,44.9,892.973184585571
1721424904.66796,500m,458m,1000Mi,350Mi,small,44.9,916.716814041138
1721424907.71522,500m,458m,1000Mi,350Mi,small,44.9,780.708312988281
1721424910.7832,500m,458m,1000Mi,350Mi,small,44.9,882.142782211304
1721424913.85308,500m,458m,1000Mi,350Mi,small,44.9,854.777812957764
1721424916.92438,500m,457m,1000Mi,350Mi,small,44.9,843.035459518433
1721424919.98759,500m,457m,1000Mi,350Mi,small,44.9,854.764938354492
1721424923.06044,500m,457m,1000Mi,350Mi,small,44.9,854.780435562134
1721424926.16051,500m,457m,1000Mi,350Mi,small,44.9,921.075105667114
1721424929.2258,500m,457m,1000Mi,350Mi,small,44.9,852.449893951416
1721424932.31499,500m,457m,1000Mi,350Mi,small,44.9,830.268144607544
1721424935.39037,500m,457m,1000Mi,350Mi,small,44.9,865.235328674316
1721424938.4478,500m,457m,1000Mi,350Mi,small,44.9,911.458253860474
1721424941.53864,500m,457m,1000Mi,350Mi,small,44.9,853.77836227417
1721424944.60748,500m,459m,1000Mi,350Mi,small,44.9,857.702493667603
1721424947.67558,500m,459m,1000Mi,350Mi,small,44.9,874.10044670105
1721424950.79038,500m,459m,1000Mi,350Mi,small,44.9,877.377271652222
1721424953.8521,500m,459m,1000Mi,350Mi,small,44.9,844.707727432251
1721424956.98654,500m,459m,1000Mi,350Mi,small,44.9,842.638254165649
1721424960.09081,500m,459m,1000Mi,350Mi,small,44.9,854.814767837524
1721424963.14515,500m,459m,1000Mi,350Mi,small,44.9,935.913801193237
1721424966.21566,500m,459m,1000Mi,350Mi,small,44.9,845.319747924805
1721424969.27911,500m,459m,1000Mi,350Mi,small,44.9,860.065221786499
1721424973.48744,500m,459m,1000Mi,350Mi,small,44.9,861.647367477417
1721424976.52999,500m,444m,1000Mi,347Mi,small,44.9,808.740377426147
1721424979.57108,500m,444m,1000Mi,347Mi,small,44.9,798.458814620972
1721424982.61831,500m,444m,1000Mi,347Mi,small,44.9,868.787288665772
1721424985.68585,500m,444m,1000Mi,347Mi,small,44.9,858.528137207031
1721424988.73192,500m,444m,1000Mi,347Mi,small,44.9,883.96143913269
1721424991.7718,500m,444m,1000Mi,347Mi,small,44.9,802.347898483276
1721424994.81565,500m,444m,1000Mi,347Mi,small,44.9,937.83164024353
1721424997.8777,500m,444m,1000Mi,347Mi,small,44.9,989.965677261353
1721425000.94025,500m,444m,1000Mi,347Mi,small,44.9,833.445549011231
1721425003.97577,500m,449m,1000Mi,347Mi,small,44.9,902.790307998657
1721425007.0209,500m,449m,1000Mi,347Mi,small,44.9,914.882898330689
1721425010.06535,500m,449m,1000Mi,347Mi,small,44.9,829.957008361816
1721425013.10719,500m,449m,1000Mi,347Mi,small,44.9,852.882623672485
1721425016.28922,500m,449m,1000Mi,347Mi,small,44.9,846.941709518433
1721425019.32762,500m,449m,1000Mi,347Mi,small,44.9,913.869619369507
1721425022.48114,500m,449m,1000Mi,347Mi,small,44.9,936.206102371216
1721425025.52266,500m,449m,1000Mi,347Mi,small,44.9,889.897584915161
1721425028.56168,500m,449m,1000Mi,347Mi,small,44.9,863.932132720947
1721425031.6057,500m,449m,1000Mi,347Mi,small,44.9,851.093530654907
1721425034.64818,500m,457m,1000Mi,347Mi,small,44.9,853.662252426147
1721425037.68499,500m,457m,1000Mi,347Mi,small,44.9,855.696201324463
1721425040.72234,500m,457m,1000Mi,347Mi,small,44.9,945.759296417236
1721425043.76368,500m,457m,1000Mi,347Mi,small,44.9,911.230325698853
1721425046.8623,500m,457m,1000Mi,347Mi,small,44.9,842.9274559021
1721425049.91098,500m,457m,1000Mi,347Mi,small,44.9,867.913007736206
1721425052.953,500m,457m,1000Mi,347Mi,small,44.9,858.773231506348
1721425055.99866,500m,457m,1000Mi,347Mi,small,44.9,946.046352386475
1721425059.04373,500m,457m,1000Mi,347Mi,small,44.9,890.652179718018
1721425062.09213,500m,457m,1000Mi,347Mi,small,44.9,871.059417724609
1721425065.13314,500m,434m,1000Mi,348Mi,small,44.9,879.450798034668
1721425068.16838,500m,434m,1000Mi,348Mi,small,44.9,857.08498954773
1721425071.21577,500m,434m,1000Mi,348Mi,small,44.9,901.285886764526
1721425074.25841,500m,434m,1000Mi,348Mi,small,44.9,848.053455352783
1721425077.30301,500m,434m,1000Mi,348Mi,small,44.9,901.914834976196
1721425080.34506,500m,434m,1000Mi,348Mi,small,44.9,847.318649291992
1721425083.38796,500m,434m,1000Mi,348Mi,small,44.9,854.409694671631
1721425086.42887,500m,434m,1000Mi,348Mi,small,44.9,864.169836044312
1721425089.4623,500m,434m,1000Mi,348Mi,small,44.9,842.597723007202
1721425092.50354,500m,434m,1000Mi,348Mi,small,44.9,843.422651290894
1721425095.58949,500m,447m,1000Mi,350Mi,small,44.9,895.504951477051
1721425098.62763,500m,447m,1000Mi,350Mi,small,44.9,899.879693984985
1721425101.67458,500m,447m,1000Mi,350Mi,small,44.9,867.243766784668
1721425104.72125,500m,447m,1000Mi,350Mi,small,44.9,855.670690536499
1721425107.80267,500m,447m,1000Mi,350Mi,small,44.9,873.58832359314
1721425110.84839,500m,447m,1000Mi,350Mi,small,44.9,888.102531433106
1721425113.9704,500m,447m,1000Mi,350Mi,small,44.9,941.745281219482
1721425117.0116,500m,447m,1000Mi,350Mi,small,44.9,861.265659332275
1721425120.05297,500m,447m,1000Mi,350Mi,small,44.9,856.330156326294
1721425123.09362,500m,447m,1000Mi,350Mi,small,44.9,884.293079376221
1721425126.13864,500m,454m,1000Mi,350Mi,small,44.9,874.217033386231
1721425129.18234,500m,454m,1000Mi,350Mi,small,44.9,858.80184173584
1721425132.22841,500m,454m,1000Mi,350Mi,small,44.9,922.746658325195
1721425135.34151,500m,454m,1000Mi,350Mi,small,44.9,927.238464355469
1721425138.3854,500m,454m,1000Mi,350Mi,small,44.9,863.636255264282
