time,cpu_request,cpu_usage,memory_request,memory_usage,model
1721420453.5749204,1500m,710m,1000Mi,328Mi,small
1721420456.623742,1500m,710m,1000Mi,328Mi,small
1721420459.6608698,1500m,710m,1000Mi,328Mi,small
1721420463.2780209,1500m,710m,1000Mi,328Mi,small
1721420466.3169174,1500m,710m,1000Mi,328Mi,small
1721420469.3548505,1500m,710m,1000Mi,328Mi,small
1721420472.3954432,1500m,710m,1000Mi,328Mi,small
1721420475.4454622,1500m,758m,1000Mi,350Mi,small
1721420478.4852486,1500m,758m,1000Mi,350Mi,small
1721420481.5202312,1500m,758m,1000Mi,350Mi,small
1721420484.5708096,1500m,758m,1000Mi,350Mi,small
1721420487.6371207,1500m,758m,1000Mi,350Mi,small
1721420490.6730866,1500m,758m,1000Mi,350Mi,small
1721420493.710653,1500m,758m,1000Mi,350Mi,small
1721420496.7558296,1500m,758m,1000Mi,350Mi,small
1721420499.7949185,1500m,758m,1000Mi,350Mi,small
1721420502.840059,1500m,758m,1000Mi,350Mi,small
1721420505.8716626,1500m,724m,1000Mi,335Mi,small
1721420508.9105961,1500m,724m,1000Mi,335Mi,small
1721420512.0054839,1500m,724m,1000Mi,335Mi,small
1721420515.0977502,1500m,724m,1000Mi,335Mi,small
1721420518.1430192,1500m,724m,1000Mi,335Mi,small
1721420521.1804662,1500m,724m,1000Mi,335Mi,small
1721420524.2236152,1500m,724m,1000Mi,335Mi,small
1721420527.276083,1500m,724m,1000Mi,335Mi,small
1721420530.3286173,1500m,724m,1000Mi,335Mi,small
1721420533.3701167,1500m,724m,1000Mi,335Mi,small
1721420536.4112647,1500m,775m,1000Mi,339Mi,small
1721420539.4594336,1500m,775m,1000Mi,339Mi,small
1721420542.5075002,1500m,775m,1000Mi,339Mi,small
1721420545.548518,1500m,775m,1000Mi,339Mi,small
1721420548.5900168,1500m,775m,1000Mi,339Mi,small
1721420551.6321456,1500m,775m,1000Mi,339Mi,small
1721420554.6656501,1500m,775m,1000Mi,339Mi,small
1721420557.7224712,1500m,775m,1000Mi,339Mi,small
1721420560.7638984,1500m,775m,1000Mi,339Mi,small
1721420563.8056555,1500m,775m,1000Mi,339Mi,small
1721420566.8432693,1500m,722m,1000Mi,323Mi,small
1721420569.9963682,1500m,722m,1000Mi,323Mi,small
1721420573.039384,1500m,722m,1000Mi,323Mi,small
1721420576.332099,1500m,722m,1000Mi,323Mi,small
1721420579.3756,1500m,722m,1000Mi,323Mi,small
1721420582.414655,1500m,722m,1000Mi,323Mi,small
1721420585.4567344,1500m,722m,1000Mi,323Mi,small
1721420588.5017114,1500m,722m,1000Mi,323Mi,small
1721420591.5981736,1500m,722m,1000Mi,323Mi,small
1721420594.6373594,1500m,704m,1000Mi,333Mi,small
1721420597.6725032,1500m,704m,1000Mi,333Mi,small
1721420600.7182784,1500m,704m,1000Mi,333Mi,small
1721420603.7639024,1500m,704m,1000Mi,333Mi,small
1721420606.8072047,1500m,704m,1000Mi,333Mi,small
1721420609.8474343,1500m,704m,1000Mi,333Mi,small
1721420612.887702,1500m,704m,1000Mi,333Mi,small
1721420615.9243333,1500m,704m,1000Mi,333Mi,small
1721420618.9690442,1500m,704m,1000Mi,333Mi,small
1721420622.0087786,1500m,704m,1000Mi,333Mi,small
1721420625.0814712,1500m,681m,1000Mi,337Mi,small
1721420628.1226752,1500m,681m,1000Mi,337Mi,small
1721420631.1623795,1500m,681m,1000Mi,337Mi,small
1721420634.202399,1500m,681m,1000Mi,337Mi,small
1721420637.2469268,1500m,681m,1000Mi,337Mi,small
1721420640.29026,1500m,681m,1000Mi,337Mi,small
1721420643.3282375,1500m,681m,1000Mi,337Mi,small
1721420646.4025612,1500m,681m,1000Mi,337Mi,small
1721420649.4458334,1500m,681m,1000Mi,337Mi,small
1721420652.4809968,1500m,681m,1000Mi,337Mi,small
1721420655.5145087,1500m,759m,1000Mi,341Mi,small
1721420658.561212,1500m,759m,1000Mi,341Mi,small
1721420661.6043813,1500m,759m,1000Mi,341Mi,small
1721420664.6402543,1500m,759m,1000Mi,341Mi,small
1721420667.6880229,1500m,759m,1000Mi,341Mi,small
1721420670.7336216,1500m,759m,1000Mi,341Mi,small
1721420673.7688742,1500m,759m,1000Mi,341Mi,small
1721420676.8142946,1500m,759m,1000Mi,341Mi,small
1721420679.8572562,1500m,759m,1000Mi,341Mi,small
1721420682.8957198,1500m,759m,1000Mi,341Mi,small
1721420685.9445858,1500m,727m,1000Mi,333Mi,small
1721420688.9809458,1500m,727m,1000Mi,333Mi,small
1721420692.0236442,1500m,727m,1000Mi,333Mi,small
1721420695.0725467,1500m,727m,1000Mi,333Mi,small
1721420698.1118715,1500m,727m,1000Mi,333Mi,small
1721420701.1492922,1500m,727m,1000Mi,333Mi,small
1721420704.2751617,1500m,727m,1000Mi,333Mi,small
1721420707.3224487,1500m,727m,1000Mi,333Mi,small
1721420710.3738203,1500m,727m,1000Mi,333Mi,small
1721420713.4096062,1500m,727m,1000Mi,333Mi,small
1721420716.451135,1500m,682m,1000Mi,339Mi,small
1721420719.4993827,1500m,682m,1000Mi,339Mi,small
1721420722.5462804,1500m,682m,1000Mi,339Mi,small
1721420725.6041121,1500m,682m,1000Mi,339Mi,small
1721420728.6421225,1500m,682m,1000Mi,339Mi,small
1721420731.6887019,1500m,682m,1000Mi,339Mi,small
1721420734.7231407,1500m,682m,1000Mi,339Mi,small
1721420737.764972,1500m,682m,1000Mi,339Mi,small
1721420740.805249,1500m,682m,1000Mi,339Mi,small
1721420743.8476765,1500m,682m,1000Mi,339Mi,small
1721420746.8884835,1500m,641m,1000Mi,349Mi,small
1721420749.9355528,1500m,641m,1000Mi,349Mi,small
1721420752.9767683,1500m,641m,1000Mi,349Mi,small
1721420756.0273342,1500m,641m,1000Mi,349Mi,small
1721420759.0774114,1500m,641m,1000Mi,349Mi,small
1721420762.1265144,1500m,641m,1000Mi,349Mi,small
1721420765.1767557,1500m,641m,1000Mi,349Mi,small
1721420768.2254717,1500m,641m,1000Mi,349Mi,small
1721420771.4291396,1500m,641m,1000Mi,349Mi,small
1721420774.4948933,1500m,712m,1000Mi,328Mi,small
1721420777.5535169,1500m,712m,1000Mi,328Mi,small
1721420780.67364,1500m,712m,1000Mi,328Mi,small
1721420783.7765105,1500m,712m,1000Mi,328Mi,small
1721420786.8518229,1500m,712m,1000Mi,328Mi,small
1721420789.893925,1500m,712m,1000Mi,328Mi,small
1721420793.2015305,1500m,712m,1000Mi,328Mi,small
1721420796.2457743,1500m,712m,1000Mi,328Mi,small
1721420799.2936242,1500m,712m,1000Mi,328Mi,small
1721420802.3336935,1500m,712m,1000Mi,328Mi,small
1721420805.3755474,1500m,765m,1000Mi,349Mi,small
1721420808.4202464,1500m,765m,1000Mi,349Mi,small
1721420811.4683325,1500m,765m,1000Mi,349Mi,small
1721420814.508794,1500m,765m,1000Mi,349Mi,small
1721420817.5564473,1500m,765m,1000Mi,349Mi,small
1721420820.602599,1500m,765m,1000Mi,349Mi,small
1721420823.644011,1500m,765m,1000Mi,349Mi,small
1721420826.6900818,1500m,765m,1000Mi,349Mi,small
1721420829.727966,1500m,765m,1000Mi,349Mi,small
1721420832.7797065,1500m,765m,1000Mi,349Mi,small
1721420835.822187,1500m,752m,1000Mi,323Mi,small
1721420838.8614607,1500m,752m,1000Mi,323Mi,small
1721420841.9068115,1500m,752m,1000Mi,323Mi,small
1721420844.9619482,1500m,752m,1000Mi,323Mi,small
1721420848.0109599,1500m,752m,1000Mi,323Mi,small
1721420851.0586936,1500m,752m,1000Mi,323Mi,small
1721420854.1066382,1500m,752m,1000Mi,323Mi,small
1721420857.1464589,1500m,752m,1000Mi,323Mi,small
1721420860.18706,1500m,752m,1000Mi,323Mi,small
1721420863.224429,1500m,752m,1000Mi,323Mi,small
1721420866.2643778,1500m,618m,1000Mi,337Mi,small
1721420869.3104208,1500m,618m,1000Mi,337Mi,small
1721420872.374995,1500m,618m,1000Mi,337Mi,small
1721420875.4921505,1500m,618m,1000Mi,337Mi,small
1721420878.5343,1500m,618m,1000Mi,337Mi,small
1721420881.575752,1500m,618m,1000Mi,337Mi,small
1721420884.6389737,1500m,618m,1000Mi,337Mi,small
1721420887.6771574,1500m,618m,1000Mi,337Mi,small
1721420890.7315958,1500m,618m,1000Mi,337Mi,small
1721420894.0193722,1500m,618m,1000Mi,337Mi,small
1721420897.082356,1500m,690m,1000Mi,340Mi,small
1721420900.1206343,1500m,690m,1000Mi,340Mi,small
1721420903.163391,1500m,690m,1000Mi,340Mi,small
1721420906.208506,1500m,690m,1000Mi,340Mi,small
1721420909.2542014,1500m,690m,1000Mi,340Mi,small
1721420912.509904,1500m,690m,1000Mi,340Mi,small
1721420915.7643764,1500m,690m,1000Mi,340Mi,small
1721420919.022477,1500m,690m,1000Mi,340Mi,small
1721420922.085578,1500m,690m,1000Mi,340Mi,small
1721420925.123141,1500m,686m,1000Mi,345Mi,small
1721420928.1658888,1500m,686m,1000Mi,345Mi,small
1721420931.2073393,1500m,686m,1000Mi,345Mi,small
1721420934.2535605,1500m,686m,1000Mi,345Mi,small
1721420937.290184,1500m,686m,1000Mi,345Mi,small
1721420940.3318825,1500m,686m,1000Mi,345Mi,small
1721420943.3663583,1500m,686m,1000Mi,345Mi,small
1721420946.4182043,1500m,686m,1000Mi,345Mi,small
1721420949.4679725,1500m,686m,1000Mi,345Mi,small
1721420952.78799,1500m,686m,1000Mi,345Mi,small
1721420955.8303998,1500m,748m,1000Mi,337Mi,small
1721420958.8772736,1500m,748m,1000Mi,337Mi,small
1721420961.9194086,1500m,748m,1000Mi,337Mi,small
1721420964.9677293,1500m,748m,1000Mi,337Mi,small
1721420968.0241938,1500m,748m,1000Mi,337Mi,small
1721420971.068981,1500m,748m,1000Mi,337Mi,small
1721420974.1120887,1500m,748m,1000Mi,337Mi,small
1721420977.1529675,1500m,748m,1000Mi,337Mi,small
1721420980.198437,1500m,748m,1000Mi,337Mi,small
1721420983.2448387,1500m,748m,1000Mi,337Mi,small
1721420986.2804193,1500m,712m,1000Mi,323Mi,small
1721420989.3147,1500m,712m,1000Mi,323Mi,small
1721420992.3582351,1500m,712m,1000Mi,323Mi,small
1721420995.8214674,1500m,712m,1000Mi,323Mi,small
1721420998.8554852,1500m,712m,1000Mi,323Mi,small
1721421002.127193,1500m,712m,1000Mi,323Mi,small
1721421005.1795642,1500m,712m,1000Mi,323Mi,small
1721421008.276687,1500m,712m,1000Mi,323Mi,small
1721421011.338725,1500m,712m,1000Mi,323Mi,small
1721421014.387364,1500m,740m,1000Mi,339Mi,small
1721421017.4291284,1500m,740m,1000Mi,339Mi,small
1721421020.468741,1500m,740m,1000Mi,339Mi,small
1721421023.6488092,1500m,740m,1000Mi,339Mi,small
1721421026.7143214,1500m,740m,1000Mi,339Mi,small
1721421029.7535274,1500m,740m,1000Mi,339Mi,small
1721421032.7867658,1500m,740m,1000Mi,339Mi,small
1721421035.826037,1500m,740m,1000Mi,339Mi,small
1721421038.8843758,1500m,740m,1000Mi,339Mi,small
1721421041.9253886,1500m,740m,1000Mi,339Mi,small
1721421044.9643648,1500m,755m,1000Mi,333Mi,small
1721421048.005342,1500m,755m,1000Mi,333Mi,small
1721421051.043912,1500m,755m,1000Mi,333Mi,small
1721421054.0873075,1500m,755m,1000Mi,333Mi,small
1721421057.1502564,1500m,755m,1000Mi,333Mi,small
1721421060.1952372,1500m,755m,1000Mi,333Mi,small
1721421063.2366931,1500m,755m,1000Mi,333Mi,small
1721421066.2740834,1500m,755m,1000Mi,333Mi,small
1721421069.3153298,1500m,755m,1000Mi,333Mi,small
1721421072.3729694,1500m,755m,1000Mi,333Mi,small
1721421075.408185,1500m,774m,1000Mi,323Mi,small
1721421078.441168,1500m,774m,1000Mi,323Mi,small
1721421081.4914162,1500m,774m,1000Mi,323Mi,small
1721421084.5936415,1500m,774m,1000Mi,323Mi,small
1721421087.6486955,1500m,774m,1000Mi,323Mi,small
1721421090.6885307,1500m,774m,1000Mi,323Mi,small
1721421093.7612197,1500m,774m,1000Mi,323Mi,small
1721421097.0362878,1500m,774m,1000Mi,323Mi,small
1721421100.105073,1500m,774m,1000Mi,323Mi,small
1721421103.1695988,1500m,774m,1000Mi,323Mi,small
1721421106.2173104,1500m,759m,1000Mi,337Mi,small
1721421109.2854168,1500m,759m,1000Mi,337Mi,small
1721421112.3504593,1500m,759m,1000Mi,337Mi,small
1721421115.5267775,1500m,759m,1000Mi,337Mi,small
1721421118.5939944,1500m,759m,1000Mi,337Mi,small
1721421121.649871,1500m,759m,1000Mi,337Mi,small
1721421124.7100565,1500m,759m,1000Mi,337Mi,small
1721421127.7729375,1500m,759m,1000Mi,337Mi,small
1721421130.8222523,1500m,759m,1000Mi,337Mi,small
1721421133.895682,1500m,759m,1000Mi,337Mi,small
1721421136.9520707,1500m,747m,1000Mi,339Mi,small
1721421140.0074115,1500m,747m,1000Mi,339Mi,small
1721421143.0748825,1500m,747m,1000Mi,339Mi,small
1721421146.1545799,1500m,747m,1000Mi,339Mi,small
1721421149.2235036,1500m,747m,1000Mi,339Mi,small
1721421152.2757146,1500m,747m,1000Mi,339Mi,small
1721421155.4072776,1500m,747m,1000Mi,339Mi,small
1721421158.474594,1500m,747m,1000Mi,339Mi,small
1721421161.5419304,1500m,747m,1000Mi,339Mi,small
