time,cpu_request,cpu_usage,memory_request,memory_usage,model
1721423419.9186795,500m,441m,1000Mi,347Mi,small
1721423422.9627683,500m,441m,1000Mi,347Mi,small
1721423426.0803688,500m,441m,1000Mi,347Mi,small
1721423429.118728,500m,441m,1000Mi,347Mi,small
1721423432.160528,500m,441m,1000Mi,347Mi,small
1721423435.205103,500m,441m,1000Mi,347Mi,small
1721423438.2462714,500m,441m,1000Mi,347Mi,small
1721423441.411424,500m,441m,1000Mi,347Mi,small
1721423444.4480495,500m,441m,1000Mi,346Mi,small
1721423447.4841325,500m,441m,1000Mi,346Mi,small
1721423450.5294213,500m,441m,1000Mi,346Mi,small
1721423453.568908,500m,441m,1000Mi,346Mi,small
1721423456.6251185,500m,441m,1000Mi,346Mi,small
1721423459.6619282,500m,441m,1000Mi,346Mi,small
1721423463.0211434,500m,441m,1000Mi,346Mi,small
1721423466.066224,500m,441m,1000Mi,346Mi,small
1721423469.123354,500m,441m,1000Mi,346Mi,small
1721423472.1729014,500m,441m,1000Mi,346Mi,small
1721423475.2159657,500m,446m,1000Mi,356Mi,small
1721423478.254955,500m,446m,1000Mi,356Mi,small
1721423481.5480058,500m,446m,1000Mi,356Mi,small
1721423484.59807,500m,446m,1000Mi,356Mi,small
1721423487.7556543,500m,446m,1000Mi,356Mi,small
1721423490.7973058,500m,446m,1000Mi,356Mi,small
1721423493.8389366,500m,446m,1000Mi,356Mi,small
1721423496.874852,500m,446m,1000Mi,356Mi,small
1721423499.914853,500m,446m,1000Mi,356Mi,small
1721423502.9594522,500m,446m,1000Mi,356Mi,small
1721423506.0008583,500m,417m,1000Mi,347Mi,small
1721423509.0450208,500m,417m,1000Mi,347Mi,small
1721423512.086445,500m,417m,1000Mi,347Mi,small
1721423515.124109,500m,417m,1000Mi,347Mi,small
1721423518.16017,500m,417m,1000Mi,347Mi,small
1721423521.2048123,500m,417m,1000Mi,347Mi,small
1721423524.2429283,500m,417m,1000Mi,347Mi,small
1721423527.284915,500m,417m,1000Mi,347Mi,small
1721423530.331805,500m,417m,1000Mi,347Mi,small
1721423533.373832,500m,417m,1000Mi,347Mi,small
1721423536.488699,500m,452m,1000Mi,348Mi,small
1721423539.5481875,500m,452m,1000Mi,348Mi,small
1721423542.5844858,500m,452m,1000Mi,348Mi,small
1721423545.636301,500m,452m,1000Mi,348Mi,small
1721423548.6799731,500m,452m,1000Mi,348Mi,small
1721423551.7224464,500m,452m,1000Mi,348Mi,small
1721423554.7573435,500m,452m,1000Mi,348Mi,small
1721423557.7930512,500m,452m,1000Mi,348Mi,small
1721423560.8301682,500m,452m,1000Mi,348Mi,small
1721423563.8696518,500m,452m,1000Mi,348Mi,small
1721423566.912481,500m,451m,1000Mi,348Mi,small
1721423569.9591596,500m,451m,1000Mi,348Mi,small
1721423573.012569,500m,451m,1000Mi,348Mi,small
1721423576.04999,500m,451m,1000Mi,348Mi,small
1721423579.091249,500m,451m,1000Mi,348Mi,small
1721423582.2194626,500m,451m,1000Mi,348Mi,small
1721423585.2860012,500m,451m,1000Mi,348Mi,small
1721423588.3760278,500m,451m,1000Mi,348Mi,small
1721423591.4939694,500m,451m,1000Mi,348Mi,small
1721423594.5350804,500m,430m,1000Mi,350Mi,small
1721423597.592566,500m,430m,1000Mi,350Mi,small
1721423600.6383505,500m,430m,1000Mi,350Mi,small
1721423603.6798096,500m,430m,1000Mi,350Mi,small
1721423606.787675,500m,430m,1000Mi,350Mi,small
1721423609.831748,500m,430m,1000Mi,350Mi,small
1721423612.9099333,500m,430m,1000Mi,350Mi,small
1721423615.9520519,500m,430m,1000Mi,350Mi,small
1721423618.9885676,500m,430m,1000Mi,350Mi,small
1721423622.1028116,500m,430m,1000Mi,350Mi,small
1721423625.1524556,500m,440m,1000Mi,350Mi,small
1721423628.286713,500m,440m,1000Mi,350Mi,small
1721423631.32947,500m,440m,1000Mi,350Mi,small
1721423634.3795574,500m,440m,1000Mi,350Mi,small
1721423637.421728,500m,440m,1000Mi,350Mi,small
1721423640.466897,500m,440m,1000Mi,350Mi,small
1721423643.5021942,500m,440m,1000Mi,350Mi,small
1721423646.542921,500m,440m,1000Mi,350Mi,small
1721423649.6057816,500m,440m,1000Mi,350Mi,small
1721423652.6431117,500m,440m,1000Mi,350Mi,small
1721423655.6903164,500m,430m,1000Mi,350Mi,small
1721423658.7324297,500m,430m,1000Mi,350Mi,small
1721423661.7926474,500m,430m,1000Mi,350Mi,small
1721423664.8403883,500m,430m,1000Mi,350Mi,small
1721423667.8981624,500m,430m,1000Mi,350Mi,small
1721423670.939339,500m,430m,1000Mi,350Mi,small
1721423673.985063,500m,430m,1000Mi,350Mi,small
1721423677.0282626,500m,430m,1000Mi,350Mi,small
1721423680.065898,500m,430m,1000Mi,350Mi,small
1721423683.1068985,500m,430m,1000Mi,350Mi,small
1721423686.1563911,500m,444m,1000Mi,347Mi,small
1721423689.2011743,500m,444m,1000Mi,347Mi,small
1721423692.2417173,500m,444m,1000Mi,347Mi,small
1721423695.4004261,500m,444m,1000Mi,347Mi,small
1721423698.461083,500m,444m,1000Mi,347Mi,small
1721423701.5035841,500m,444m,1000Mi,347Mi,small
1721423704.5839603,500m,444m,1000Mi,347Mi,small
1721423707.6402683,500m,444m,1000Mi,347Mi,small
1721423710.6988971,500m,444m,1000Mi,347Mi,small
1721423713.7428613,500m,444m,1000Mi,347Mi,small
1721423716.784808,500m,444m,1000Mi,350Mi,small
1721423719.8294127,500m,444m,1000Mi,350Mi,small
1721423722.8765864,500m,444m,1000Mi,350Mi,small
1721423725.9107273,500m,444m,1000Mi,350Mi,small
1721423728.951178,500m,444m,1000Mi,350Mi,small
1721423731.9965217,500m,444m,1000Mi,350Mi,small
1721423735.094094,500m,444m,1000Mi,350Mi,small
1721423738.139126,500m,444m,1000Mi,350Mi,small
1721423741.5072112,500m,444m,1000Mi,350Mi,small
1721423744.5660977,500m,412m,1000Mi,359Mi,small
1721423747.6715386,500m,412m,1000Mi,359Mi,small
1721423750.7254636,500m,412m,1000Mi,359Mi,small
1721423753.7681282,500m,412m,1000Mi,359Mi,small
1721423756.8088665,500m,412m,1000Mi,359Mi,small
1721423759.85907,500m,412m,1000Mi,359Mi,small
1721423762.9010231,500m,412m,1000Mi,359Mi,small
1721423765.9414103,500m,412m,1000Mi,359Mi,small
1721423769.0049193,500m,412m,1000Mi,359Mi,small
1721423772.0519702,500m,412m,1000Mi,359Mi,small
1721423775.0906603,500m,432m,1000Mi,347Mi,small
1721423778.1274967,500m,432m,1000Mi,347Mi,small
1721423781.1671138,500m,432m,1000Mi,347Mi,small
1721423784.2144866,500m,432m,1000Mi,347Mi,small
1721423787.2578883,500m,432m,1000Mi,347Mi,small
1721423790.2999418,500m,432m,1000Mi,347Mi,small
1721423793.3785248,500m,432m,1000Mi,347Mi,small
1721423796.426797,500m,432m,1000Mi,347Mi,small
1721423799.4680302,500m,432m,1000Mi,347Mi,small
1721423802.5079548,500m,432m,1000Mi,347Mi,small
1721423805.6036,500m,237m,1000Mi,350Mi,small
1721423808.651006,500m,237m,1000Mi,350Mi,small
1721423811.6898532,500m,237m,1000Mi,350Mi,small
1721423814.7881427,500m,237m,1000Mi,350Mi,small
1721423817.8265107,500m,237m,1000Mi,350Mi,small
1721423820.8684628,500m,237m,1000Mi,350Mi,small
1721423823.9217775,500m,237m,1000Mi,350Mi,small
1721423826.9635174,500m,237m,1000Mi,350Mi,small
1721423829.9975436,500m,237m,1000Mi,350Mi,small
1721423833.0440128,500m,237m,1000Mi,350Mi,small
1721423836.089722,500m,409m,1000Mi,347Mi,small
1721423839.1316426,500m,409m,1000Mi,347Mi,small
1721423842.1881266,500m,409m,1000Mi,347Mi,small
