Time,Model Name,File Name,Propagation Delay (s),Processing Delay (ms),E2E Delay (s),location,core,model_acc,ram
1721311204.112678,nano,6.jpg,0.844383955001831,4627.480506896973,5.500383377075195,belgium,0.5,50.2,1000
1721311205.211615,nano,6.jpg,0.5747296810150146,498.1532096862793,1.0976364612579346,belgium,0.5,50.2,1000
1721311206.1796117,nano,6.jpg,0.5294747352600098,413.38396072387695,0.966909646987915,belgium,0.5,50.2,1000
1721311207.0263968,nano,6.jpg,0.4808807373046875,346.818208694458,0.8459987640380859,belgium,0.5,50.2,1000
1721311208.219815,nano,6.jpg,0.8431329727172852,325.3302574157715,1.192401647567749,belgium,0.5,50.2,1000
1721311208.8784518,nano,6.jpg,0.22925090789794922,402.6825428009033,0.6579115390777588,belgium,0.5,50.2,1000
1721311209.8896687,nano,6.jpg,0.6297290325164795,360.97264289855957,1.0105414390563965,belgium,0.5,50.2,1000
1721311210.6686926,nano,6.jpg,0.40015530586242676,350.9032726287842,0.7775428295135498,belgium,0.5,50.2,1000
1721311211.579702,nano,6.jpg,0.5257184505462646,360.73875427246094,0.9102890491485596,belgium,0.5,50.2,1000
1721311212.2063222,nano,6.jpg,0.2511312961578369,351.055383682251,0.6259605884552002,belgium,0.5,50.2,1000
1721311213.1834807,nano,6.jpg,0.5448997020721436,411.5715026855469,0.9764776229858398,belgium,0.5,50.2,1000
1721311213.7963092,nano,6.jpg,0.21412372589111328,374.65691566467285,0.6121277809143066,belgium,0.5,50.2,1000
1721311214.996463,nano,6.jpg,0.7469110488891602,432.2183132171631,1.199481725692749,belgium,0.5,50.2,1000
1721311216.181147,nano,6.jpg,0.7271108627319336,433.1479072570801,1.1839380264282227,belgium,0.5,50.2,1000
1721311216.9787934,nano,6.jpg,0.4260838031768799,353.6515235900879,0.7969222068786621,belgium,0.5,50.2,1000
1721311218.1618373,nano,6.jpg,0.7827389240264893,375.8714199066162,1.182354211807251,belgium,0.5,50.2,1000
