Time,Model Name,File Name,Propagation Delay (s),Processing Delay (ms),E2E Delay (s),location,core,model_acc,ram
1721417855.6247,nano,6.jpg,0.4052586555480957,2611.776828765869,3.0622000694274902,belgium,1500,37.3,1000
1721417856.0728834,nano,6.jpg,0.22076630592346191,204.52475547790527,0.4473094940185547,belgium,1500,37.3,1000
1721417856.6111314,nano,6.jpg,0.29903173446655273,202.39973068237305,0.5369176864624023,belgium,1500,37.3,1000
1721417857.0170908,nano,6.jpg,0.17771553993225098,206.77518844604492,0.4046213626861572,belgium,1500,37.3,1000
1721417857.531924,nano,6.jpg,0.284670352935791,205.1868438720703,0.5138413906097412,belgium,1500,37.3,1000
1721417857.8960104,nano,6.jpg,0.12971782684326172,206.32266998291016,0.3624613285064697,belgium,1500,37.3,1000
1721417858.4211226,nano,6.jpg,0.29964637756347656,200.45137405395508,0.5240488052368164,belgium,1500,37.3,1000
1721417858.8101141,nano,6.jpg,0.15922808647155762,201.01571083068848,0.3876607418060303,belgium,1500,37.3,1000
1721417859.329959,nano,6.jpg,0.30266261100769043,202.15845108032227,0.5191490650177002,belgium,1500,37.3,1000
1721417859.7062316,nano,6.jpg,0.12822294235229492,219.74921226501465,0.3753514289855957,belgium,1500,37.3,1000
1721417860.3132179,nano,6.jpg,0.37858152389526367,202.43382453918457,0.605708122253418,belgium,1500,37.3,1000
1721417860.8469968,nano,6.jpg,0.30526065826416016,203.97377014160156,0.5327513217926025,belgium,1500,37.3,1000
1721417861.2453284,nano,6.jpg,0.16881346702575684,202.52490043640137,0.397615909576416,belgium,1500,37.3,1000
1721417861.7557242,nano,6.jpg,0.28255367279052734,204.00023460388184,0.5096099376678467,belgium,1500,37.3,1000
1721417862.1377263,nano,6.jpg,0.15494298934936523,201.83539390563965,0.3811609745025635,belgium,1500,37.3,1000
1721417863.4468305,nano,6.jpg,1.0839169025421143,201.3697624206543,1.3078563213348389,belgium,1500,37.3,1000
1721417863.8438835,nano,6.jpg,0.15799713134765625,206.94684982299805,0.39617156982421875,belgium,1500,37.3,1000
1721417864.5210862,nano,6.jpg,0.4340367317199707,213.41729164123535,0.6760087013244629,belgium,1500,37.3,1000
1721417864.8832726,nano,6.jpg,0.13539338111877441,204.3163776397705,0.36079978942871094,belgium,1500,37.3,1000
1721417865.484644,nano,6.jpg,0.3723266124725342,204.22649383544922,0.6006836891174316,belgium,1500,37.3,1000
1721417865.928935,nano,6.jpg,0.19927263259887695,217.9708480834961,0.4434347152709961,belgium,1500,37.3,1000
1721417866.4729404,nano,6.jpg,0.31894731521606445,205.29699325561523,0.543297529220581,belgium,1500,37.3,1000
1721417866.8544693,nano,6.jpg,0.15463924407958984,202.42762565612793,0.3808419704437256,belgium,1500,37.3,1000
1721417867.377692,nano,6.jpg,0.3022487163543701,201.4937400817871,0.5225405693054199,belgium,1500,37.3,1000
1721417867.9494445,nano,6.jpg,0.3408548831939697,205.3534984588623,0.5710413455963135,belgium,1500,37.3,1000
1721417868.410555,nano,6.jpg,0.1969590187072754,243.76511573791504,0.4604165554046631,belgium,1500,37.3,1000
1721417868.957181,nano,6.jpg,0.3128983974456787,205.7490348815918,0.5458354949951172,belgium,1500,37.3,1000
1721417869.3444664,nano,6.jpg,0.1674797534942627,200.7911205291748,0.3866305351257324,belgium,1500,37.3,1000
1721417869.890177,nano,6.jpg,0.3082852363586426,219.56706047058105,0.544938325881958,belgium,1500,37.3,1000
1721417870.3235679,nano,6.jpg,0.20278382301330566,203.04298400878906,0.43267154693603516,belgium,1500,37.3,1000
1721417870.9134314,nano,6.jpg,0.3697540760040283,199.83768463134766,0.5891778469085693,belgium,1500,37.3,1000
1721417871.325253,nano,6.jpg,0.18287086486816406,202.89921760559082,0.411116361618042,belgium,1500,37.3,1000
1721417871.953475,nano,6.jpg,0.3683328628540039,233.08134078979492,0.6275012493133545,belgium,1500,37.3,1000
1721417872.4172027,nano,6.jpg,0.2336573600769043,201.19833946228027,0.46222424507141113,belgium,1500,37.3,1000
1721417873.028483,nano,6.jpg,0.38306570053100586,207.71074295043945,0.6105442047119141,belgium,1500,37.3,1000
1721417878.5659344,nano,6.jpg,5.305200815200806,210.9999656677246,5.536741495132446,belgium,1500,37.3,1000
1721417879.0953035,nano,6.jpg,0.2997572422027588,205.94048500061035,0.5286831855773926,belgium,1500,37.3,1000
1721417879.5991814,nano,6.jpg,0.2716693878173828,200.40321350097656,0.5030670166015625,belgium,1500,37.3,1000
1721417880.237375,nano,6.jpg,0.4126603603363037,206.06470108032227,0.637495756149292,belgium,1500,37.3,1000
1721417880.6425526,nano,6.jpg,0.17809820175170898,202.00490951538086,0.4044759273529053,belgium,1500,37.3,1000
1721417881.285216,nano,6.jpg,0.407881498336792,209.11836624145508,0.6419463157653809,belgium,1500,37.3,1000
1721417881.7020462,nano,6.jpg,0.18087458610534668,203.21393013000488,0.41513943672180176,belgium,1500,37.3,1000
1721417882.5606925,nano,6.jpg,0.6264569759368896,201.07722282409668,0.8572978973388672,belgium,1500,37.3,1000
1721417883.0475526,nano,6.jpg,0.2544233798980713,211.71951293945312,0.48551344871520996,belgium,1500,37.3,1000
1721417883.568366,nano,6.jpg,0.2768721580505371,208.33253860473633,0.5200967788696289,belgium,1500,37.3,1000
1721417884.183386,nano,6.jpg,0.38504481315612793,206.770658493042,0.6137518882751465,belgium,1500,37.3,1000
1721417884.6246886,nano,6.jpg,0.21675372123718262,200.23775100708008,0.44057464599609375,belgium,1500,37.3,1000
1721417885.2302673,nano,6.jpg,0.37665867805480957,207.21197128295898,0.6047322750091553,belgium,1500,37.3,1000
1721417885.650027,nano,6.jpg,0.18440914154052734,207.59224891662598,0.41909003257751465,belgium,1500,37.3,1000
1721417886.1546745,nano,6.jpg,0.2798151969909668,206.63714408874512,0.5038068294525146,belgium,1500,37.3,1000
1721417886.6944118,nano,6.jpg,0.30854225158691406,208.27674865722656,0.5390744209289551,belgium,1500,37.3,1000
1721417887.2208378,nano,6.jpg,0.29662108421325684,205.85274696350098,0.525754451751709,belgium,1500,37.3,1000
1721417887.6229696,nano,6.jpg,0.15998053550720215,214.67185020446777,0.40146803855895996,belgium,1500,37.3,1000
1721417888.164705,nano,6.jpg,0.30480504035949707,211.40170097351074,0.5410792827606201,belgium,1500,37.3,1000
1721417888.5978494,nano,6.jpg,0.20353031158447266,209.30767059326172,0.43242526054382324,belgium,1500,37.3,1000
1721417898.3964162,nano,6.jpg,9.557928800582886,210.92820167541504,9.797812700271606,belgium,1500,37.3,1000
1721417898.9252017,nano,6.jpg,0.26074743270874023,248.76046180725098,0.5279860496520996,belgium,1500,37.3,1000
1721417899.5509934,nano,6.jpg,0.3905954360961914,209.89346504211426,0.6251180171966553,belgium,1500,37.3,1000
1721417899.9737499,nano,6.jpg,0.1917250156402588,213.10162544250488,0.4220747947692871,belgium,1500,37.3,1000
1721417900.5929327,nano,6.jpg,0.38672733306884766,206.69889450073242,0.6184802055358887,belgium,1500,37.3,1000
1721417900.9864318,nano,6.jpg,0.1631031036376953,211.4391326904297,0.39264702796936035,belgium,1500,37.3,1000
1721417901.5043743,nano,6.jpg,0.2887918949127197,203.29523086547852,0.516768217086792,belgium,1500,37.3,1000
1721417901.9258819,nano,6.jpg,0.20122218132019043,202.88944244384766,0.41977953910827637,belgium,1500,37.3,1000
1721417902.4718254,nano,6.jpg,0.3166828155517578,200.29306411743164,0.5449442863464355,belgium,1500,37.3,1000
1721417902.8994722,nano,6.jpg,0.19204974174499512,215.2702808380127,0.4263443946838379,belgium,1500,37.3,1000
1721417903.5216217,nano,6.jpg,0.34557414054870605,253.93128395080566,0.6214315891265869,belgium,1500,37.3,1000
1721417903.9178224,nano,6.jpg,0.1619248390197754,207.5951099395752,0.394650936126709,belgium,1500,37.3,1000
1721417904.4517665,nano,6.jpg,0.3301124572753906,189.23687934875488,0.5332446098327637,belgium,1500,37.3,1000
1721417905.073399,nano,6.jpg,0.3869936466217041,208.2996368408203,0.6208863258361816,belgium,1500,37.3,1000
1721417905.5207102,nano,6.jpg,0.22730779647827148,200.87218284606934,0.44649386405944824,belgium,1500,37.3,1000
1721417906.0784895,nano,6.jpg,0.32950544357299805,200.33669471740723,0.5571036338806152,belgium,1500,37.3,1000
1721417906.5493078,nano,6.jpg,0.24018192291259766,201.9970417022705,0.47011375427246094,belgium,1500,37.3,1000
1721417907.147813,nano,6.jpg,0.37182188034057617,204.38694953918457,0.5976848602294922,belgium,1500,37.3,1000
1721417907.5782075,nano,6.jpg,0.19153904914855957,215.88635444641113,0.42972373962402344,belgium,1500,37.3,1000
1721417908.1344464,nano,6.jpg,0.31641483306884766,205.13296127319336,0.5555238723754883,belgium,1500,37.3,1000
1721417908.5427983,nano,6.jpg,0.17485737800598145,213.38224411010742,0.40755772590637207,belgium,1500,37.3,1000
1721417909.0684695,nano,6.jpg,0.29111170768737793,211.3778591156006,0.5249171257019043,belgium,1500,37.3,1000
1721417909.451708,nano,6.jpg,0.1610255241394043,201.43866539001465,0.3825523853302002,belgium,1500,37.3,1000
1721417910.0768716,nano,6.jpg,0.3975653648376465,208.34755897521973,0.6244256496429443,belgium,1500,37.3,1000
1721417910.508424,nano,6.jpg,0.2019057273864746,200.9730339050293,0.4309122562408447,belgium,1500,37.3,1000
1721417918.175093,nano,6.jpg,7.436532020568848,208.8487148284912,7.665989637374878,belgium,1500,37.3,1000
1721417918.715292,nano,6.jpg,0.3015866279602051,212.80145645141602,0.5395278930664062,belgium,1500,37.3,1000
1721417919.2258632,nano,6.jpg,0.2907898426055908,199.68724250793457,0.5098705291748047,belgium,1500,37.3,1000
1721417919.7150326,nano,6.jpg,0.259204626083374,204.44726943969727,0.4884767532348633,belgium,1500,37.3,1000
1721417920.3386335,nano,6.jpg,0.3849048614501953,217.58294105529785,0.6228768825531006,belgium,1500,37.3,1000
