time,cpu_request,cpu_usage,memory_request,memory_usage,model
1721415754.70281,1000m,473m,1000Mi,274Mi,nano
1721415757.7427,1000m,473m,1000Mi,274Mi,nano
1721415760.79788,1000m,473m,1000Mi,274Mi,nano
1721415763.84656,1000m,473m,1000Mi,274Mi,nano
1721415766.88725,1000m,617m,1000Mi,280Mi,nano
1721415769.93202,1000m,617m,1000Mi,280Mi,nano
1721415772.96786,1000m,617m,1000Mi,280Mi,nano
1721415776.0194,1000m,617m,1000Mi,280Mi,nano
1721415779.06084,1000m,617m,1000Mi,280Mi,nano
1721415782.11034,1000m,617m,1000Mi,280Mi,nano
1721415785.15452,1000m,617m,1000Mi,280Mi,nano
1721415788.22621,1000m,617m,1000Mi,280Mi,nano
1721415791.47349,1000m,617m,1000Mi,280Mi,nano
1721415794.51585,1000m,494m,1000Mi,280Mi,nano
1721415797.58194,1000m,494m,1000Mi,280Mi,nano
1721415800.68617,1000m,494m,1000Mi,280Mi,nano
1721415803.72703,1000m,494m,1000Mi,280Mi,nano
1721415806.77088,1000m,494m,1000Mi,280Mi,nano
1721415809.81743,1000m,494m,1000Mi,280Mi,nano
1721415812.85362,1000m,494m,1000Mi,280Mi,nano
1721415815.89634,1000m,494m,1000Mi,280Mi,nano
1721415818.93947,1000m,494m,1000Mi,280Mi,nano
1721415821.98199,1000m,494m,1000Mi,280Mi,nano
1721415825.0322,1000m,322m,1000Mi,274Mi,nano
1721415828.07105,1000m,322m,1000Mi,274Mi,nano
1721415831.11738,1000m,322m,1000Mi,274Mi,nano
1721415834.15521,1000m,322m,1000Mi,274Mi,nano
1721415837.19891,1000m,322m,1000Mi,274Mi,nano
1721415840.2422,1000m,322m,1000Mi,274Mi,nano
1721415843.28464,1000m,322m,1000Mi,274Mi,nano
1721415846.32291,1000m,322m,1000Mi,274Mi,nano
1721415849.3768,1000m,322m,1000Mi,274Mi,nano
1721415852.41303,1000m,322m,1000Mi,274Mi,nano
1721415855.45166,1000m,411m,1000Mi,280Mi,nano
1721415858.49653,1000m,411m,1000Mi,280Mi,nano
1721415861.54013,1000m,411m,1000Mi,280Mi,nano
1721415864.68159,1000m,411m,1000Mi,280Mi,nano
1721415867.73385,1000m,411m,1000Mi,280Mi,nano
1721415870.77092,1000m,411m,1000Mi,280Mi,nano
1721415873.81142,1000m,411m,1000Mi,280Mi,nano
1721415876.86042,1000m,411m,1000Mi,280Mi,nano
1721415879.90431,1000m,411m,1000Mi,280Mi,nano
1721415882.94807,1000m,411m,1000Mi,280Mi,nano
1721415885.99065,1000m,609m,1000Mi,275Mi,nano
1721415889.03397,1000m,609m,1000Mi,275Mi,nano
1721415892.07616,1000m,609m,1000Mi,275Mi,nano
1721415895.11051,1000m,609m,1000Mi,275Mi,nano
1721415898.15998,1000m,609m,1000Mi,275Mi,nano
