time,cpu_request,cpu_usage,memory_request,memory_usage,model,model_acc,processing_delay(ms)
1721414737.71277,1000m,285m,1000Mi,279Mi,nano,37.3,203.651189804077
1721414740.75355,1000m,285m,1000Mi,279Mi,nano,37.3,216.182231903076
1721414743.79911,1000m,285m,1000Mi,279Mi,nano,37.3,203.806161880493
1721414746.84108,1000m,457m,1000Mi,270Mi,nano,37.3,205.412864685059
1721414749.88876,1000m,457m,1000Mi,270Mi,nano,37.3,201.63106918335
1721414752.92776,1000m,457m,1000Mi,270Mi,nano,37.3,208.334922790527
1721414755.96868,1000m,457m,1000Mi,270Mi,nano,37.3,207.356929779053
1721414759.00385,1000m,457m,1000Mi,270Mi,nano,37.3,202.045679092407
1721414762.08856,1000m,457m,1000Mi,270Mi,nano,37.3,204.805374145508
1721414765.1293,1000m,457m,1000Mi,270Mi,nano,37.3,205.819368362427
1721414768.16654,1000m,457m,1000Mi,270Mi,nano,37.3,216.72797203064
1721414771.25242,1000m,457m,1000Mi,270Mi,nano,37.3,212.426662445068
1721414774.29893,1000m,366m,1000Mi,269Mi,nano,37.3,210.328340530395
1721414777.34255,1000m,366m,1000Mi,269Mi,nano,37.3,218.681812286377
1721414780.38182,1000m,366m,1000Mi,269Mi,nano,37.3,231.848239898682
1721414783.42559,1000m,366m,1000Mi,269Mi,nano,37.3,211.80534362793
1721414786.46759,1000m,366m,1000Mi,269Mi,nano,37.3,209.136486053467
1721414789.50704,1000m,366m,1000Mi,269Mi,nano,37.3,201.556921005249
1721414792.72203,1000m,366m,1000Mi,269Mi,nano,37.3,215.291976928711
1721414795.76794,1000m,366m,1000Mi,269Mi,nano,37.3,213.865995407104
1721414798.81912,1000m,366m,1000Mi,269Mi,nano,37.3,210.031509399414
1721414801.86644,1000m,366m,1000Mi,269Mi,nano,37.3,216.350078582764
1721414804.90949,1000m,386m,1000Mi,273Mi,nano,37.3,216.082334518433
1721414807.94311,1000m,386m,1000Mi,273Mi,nano,37.3,205.10196685791
1721414810.99357,1000m,386m,1000Mi,273Mi,nano,37.3,201.756238937378
1721414814.02869,1000m,386m,1000Mi,273Mi,nano,37.3,202.234745025635
1721414817.0675,1000m,386m,1000Mi,273Mi,nano,37.3,231.711149215698
1721414820.1082,1000m,386m,1000Mi,273Mi,nano,37.3,204.54740524292
1721414823.29605,1000m,386m,1000Mi,273Mi,nano,37.3,211.567401885986
1721414826.33897,1000m,386m,1000Mi,273Mi,nano,37.3,234.811305999756
1721414829.37737,1000m,386m,1000Mi,273Mi,nano,37.3,221.119165420532
1721414832.41927,1000m,386m,1000Mi,273Mi,nano,37.3,201.638221740723
1721414835.46217,1000m,447m,1000Mi,280Mi,nano,37.3,207.791566848755
1721414838.50797,1000m,447m,1000Mi,280Mi,nano,37.3,247.910499572754
1721414841.55053,1000m,447m,1000Mi,280Mi,nano,37.3,207.445383071899
1721414844.60366,1000m,447m,1000Mi,280Mi,nano,37.3,199.842691421509
1721414847.66771,1000m,447m,1000Mi,280Mi,nano,37.3,207.560539245605
1721414850.71369,1000m,447m,1000Mi,280Mi,nano,37.3,202.874422073364
1721414853.76237,1000m,447m,1000Mi,280Mi,nano,37.3,202.927827835083
1721414856.80172,1000m,447m,1000Mi,280Mi,nano,37.3,213.874816894531
1721414859.88394,1000m,447m,1000Mi,280Mi,nano,37.3,216.910362243652
1721414862.92652,1000m,447m,1000Mi,280Mi,nano,37.3,206.485748291016
1721414865.97009,1000m,170m,1000Mi,273Mi,nano,37.3,204.35094833374
1721414869.01169,1000m,170m,1000Mi,273Mi,nano,37.3,199.306726455688
1721414872.065,1000m,170m,1000Mi,273Mi,nano,37.3,204.927682876587
1721414875.10202,1000m,170m,1000Mi,273Mi,nano,37.3,203.471183776855
1721414878.14509,1000m,170m,1000Mi,273Mi,nano,37.3,214.975833892822
1721414881.1802,1000m,170m,1000Mi,273Mi,nano,37.3,212.465286254883
1721414884.2309,1000m,170m,1000Mi,273Mi,nano,37.3,201.237440109253
1721414887.28108,1000m,170m,1000Mi,273Mi,nano,37.3,199.166774749756
1721414890.31759,1000m,170m,1000Mi,273Mi,nano,37.3,258.536338806152
1721414893.36198,1000m,170m,1000Mi,273Mi,nano,37.3,204.063415527344
1721414896.40462,1000m,316m,1000Mi,279Mi,nano,37.3,201.724052429199
1721414899.44884,1000m,316m,1000Mi,279Mi,nano,37.3,206.907510757446
1721414902.4902,1000m,316m,1000Mi,279Mi,nano,37.3,202.781200408936
1721414905.55122,1000m,316m,1000Mi,279Mi,nano,37.3,222.647428512573
1721414908.61873,1000m,316m,1000Mi,279Mi,nano,37.3,204.056262969971
1721414911.66013,1000m,316m,1000Mi,279Mi,nano,37.3,223.280906677246
1721414914.70146,1000m,316m,1000Mi,279Mi,nano,37.3,197.633028030396
1721414917.74402,1000m,316m,1000Mi,279Mi,nano,37.3,218.640327453613
1721414920.82821,1000m,316m,1000Mi,279Mi,nano,37.3,205.053806304932
1721414923.86951,1000m,316m,1000Mi,279Mi,nano,37.3,206.708669662476
1721414926.90767,1000m,254m,1000Mi,273Mi,nano,37.3,206.173658370972
1721414929.94879,1000m,254m,1000Mi,273Mi,nano,37.3,214.396476745605
1721414932.99994,1000m,254m,1000Mi,273Mi,nano,37.3,204.994678497314
1721414936.04065,1000m,254m,1000Mi,273Mi,nano,37.3,217.562198638916
1721414939.0839,1000m,254m,1000Mi,273Mi,nano,37.3,213.142156600952
1721414942.12531,1000m,254m,1000Mi,273Mi,nano,37.3,204.917430877686
1721414945.24273,1000m,254m,1000Mi,273Mi,nano,37.3,194.428443908691
1721414948.28232,1000m,254m,1000Mi,273Mi,nano,37.3,208.055973052979
1721414951.3569,1000m,254m,1000Mi,273Mi,nano,37.3,198.405504226685
1721414954.40019,1000m,457m,1000Mi,283Mi,nano,37.3,205.859661102295
1721414957.44097,1000m,457m,1000Mi,283Mi,nano,37.3,210.25562286377
1721414960.47934,1000m,457m,1000Mi,283Mi,nano,37.3,214.431047439575
1721414963.522,1000m,457m,1000Mi,283Mi,nano,37.3,210.413932800293
1721414966.57045,1000m,457m,1000Mi,283Mi,nano,37.3,198.932409286499
1721414969.67648,1000m,457m,1000Mi,283Mi,nano,37.3,207.564830780029
1721414972.72442,1000m,457m,1000Mi,283Mi,nano,37.3,212.306022644043
1721414975.76201,1000m,457m,1000Mi,283Mi,nano,37.3,212.026119232178
1721414978.79689,1000m,457m,1000Mi,283Mi,nano,37.3,202.218294143677
1721414981.87692,1000m,457m,1000Mi,283Mi,nano,37.3,215.899705886841
1721414984.91366,1000m,589m,1000Mi,274Mi,nano,37.3,205.368518829346
1721414987.95178,1000m,589m,1000Mi,274Mi,nano,37.3,213.140726089478
1721414990.98621,1000m,589m,1000Mi,274Mi,nano,37.3,205.739736557007
1721414994.02962,1000m,589m,1000Mi,274Mi,nano,37.3,202.595949172974
1721414997.07011,1000m,589m,1000Mi,274Mi,nano,37.3,244.873523712158
1721415000.11371,1000m,589m,1000Mi,274Mi,nano,37.3,204.762935638428
1721415003.16035,1000m,589m,1000Mi,274Mi,nano,37.3,200.448036193848
1721415006.2013,1000m,589m,1000Mi,274Mi,nano,37.3,206.485986709595
1721415009.25043,1000m,589m,1000Mi,274Mi,nano,37.3,203.815460205078
1721415012.29043,1000m,589m,1000Mi,274Mi,nano,37.3,201.679468154907
1721415015.33008,1000m,613m,1000Mi,280Mi,nano,37.3,223.623514175415
1721415018.37561,1000m,613m,1000Mi,280Mi,nano,37.3,223.688125610352
1721415021.41641,1000m,613m,1000Mi,280Mi,nano,37.3,212.926149368286
1721415024.45716,1000m,613m,1000Mi,280Mi,nano,37.3,219.644784927368
1721415027.50075,1000m,613m,1000Mi,280Mi,nano,37.3,208.890676498413
1721415030.72102,1000m,613m,1000Mi,280Mi,nano,37.3,213.584661483765
1721415033.76186,1000m,613m,1000Mi,280Mi,nano,37.3,231.796979904175
1721415036.80479,1000m,613m,1000Mi,280Mi,nano,37.3,204.0855884552
1721415039.85061,1000m,613m,1000Mi,280Mi,nano,37.3,213.715314865112
1721415042.89389,1000m,613m,1000Mi,280Mi,nano,37.3,232.938528060913
1721415045.93213,1000m,603m,1000Mi,274Mi,nano,37.3,207.33904838562
1721415048.97004,1000m,603m,1000Mi,274Mi,nano,37.3,206.323385238647
1721415052.01662,1000m,603m,1000Mi,274Mi,nano,37.3,203.733921051025
1721415055.05942,1000m,603m,1000Mi,274Mi,nano,37.3,202.083826065063
1721415058.09594,1000m,603m,1000Mi,274Mi,nano,37.3,213.182687759399
1721415061.18303,1000m,603m,1000Mi,274Mi,nano,37.3,217.978954315186
1721415064.22295,1000m,603m,1000Mi,274Mi,nano,37.3,199.697732925415
1721415067.32091,1000m,603m,1000Mi,274Mi,nano,37.3,213.627576828003
1721415070.37149,1000m,603m,1000Mi,274Mi,nano,37.3,212.53228187561
1721415073.41192,1000m,603m,1000Mi,274Mi,nano,37.3,270.186901092529
1721415076.44787,1000m,629m,1000Mi,280Mi,nano,37.3,204.153776168823
1721415079.57901,1000m,629m,1000Mi,280Mi,nano,37.3,218.095064163208
1721415082.61705,1000m,629m,1000Mi,280Mi,nano,37.3,207.326173782349
1721415085.65873,1000m,629m,1000Mi,280Mi,nano,37.3,208.648204803467
1721415088.70228,1000m,629m,1000Mi,280Mi,nano,37.3,201.273441314697
1721415091.74326,1000m,629m,1000Mi,280Mi,nano,37.3,201.73192024231
1721415094.78399,1000m,629m,1000Mi,280Mi,nano,37.3,204.758405685425
1721415097.83039,1000m,629m,1000Mi,280Mi,nano,37.3,218.651056289673
1721415100.8684,1000m,629m,1000Mi,280Mi,nano,37.3,212.433576583862
1721415103.91413,1000m,629m,1000Mi,280Mi,nano,37.3,211.030721664429
1721415106.95596,1000m,438m,1000Mi,275Mi,nano,37.3,238.815307617187
1721415109.99755,1000m,438m,1000Mi,275Mi,nano,37.3,201.428890228271
1721415113.03932,1000m,438m,1000Mi,275Mi,nano,37.3,205.431699752808
1721415116.38872,1000m,438m,1000Mi,275Mi,nano,37.3,212.816953659058
1721415119.42429,1000m,438m,1000Mi,275Mi,nano,37.3,200.352430343628
1721415122.4899,1000m,438m,1000Mi,275Mi,nano,37.3,216.939926147461
1721415125.5294,1000m,438m,1000Mi,275Mi,nano,37.3,208.126306533813
1721415128.57329,1000m,438m,1000Mi,275Mi,nano,37.3,219.537019729614
1721415131.61818,1000m,438m,1000Mi,275Mi,nano,37.3,201.016664505005
1721415134.66386,1000m,335m,1000Mi,274Mi,nano,37.3,203.899621963501
1721415137.73922,1000m,335m,1000Mi,274Mi,nano,37.3,224.210977554321
1721415140.78513,1000m,335m,1000Mi,274Mi,nano,37.3,211.961507797241
1721415143.82233,1000m,335m,1000Mi,274Mi,nano,37.3,195.330381393433
1721415146.87269,1000m,335m,1000Mi,274Mi,nano,37.3,202.016353607178
1721415149.91364,1000m,335m,1000Mi,274Mi,nano,37.3,206.792116165161
1721415152.96423,1000m,335m,1000Mi,274Mi,nano,37.3,204.811334609985
1721415156.00248,1000m,335m,1000Mi,274Mi,nano,37.3,206.31742477417
1721415159.0416,1000m,335m,1000Mi,274Mi,nano,37.3,213.034391403198
1721415162.08869,1000m,335m,1000Mi,274Mi,nano,37.3,202.942371368408
1721415165.14055,1000m,575m,1000Mi,285Mi,nano,37.3,201.816320419312
1721415168.17898,1000m,575m,1000Mi,285Mi,nano,37.3,201.498746871948
1721415171.21997,1000m,575m,1000Mi,285Mi,nano,37.3,205.384254455566
1721415174.26512,1000m,575m,1000Mi,285Mi,nano,37.3,198.330402374268
1721415177.30961,1000m,575m,1000Mi,285Mi,nano,37.3,204.306602478027
1721415180.35261,1000m,575m,1000Mi,285Mi,nano,37.3,206.669330596924
1721415183.39948,1000m,575m,1000Mi,285Mi,nano,37.3,200.793027877808
1721415186.45221,1000m,575m,1000Mi,285Mi,nano,37.3,200.418472290039
1721415189.57491,1000m,575m,1000Mi,285Mi,nano,37.3,202.19349861145
1721415192.63124,1000m,575m,1000Mi,285Mi,nano,37.3,225.582361221313
1721415195.6763,1000m,636m,1000Mi,283Mi,nano,37.3,199.862718582153
1721415198.78326,1000m,636m,1000Mi,283Mi,nano,37.3,199.495553970337
1721415201.82844,1000m,636m,1000Mi,283Mi,nano,37.3,201.736688613892
1721415204.8708,1000m,636m,1000Mi,283Mi,nano,37.3,203.974723815918
1721415207.92097,1000m,636m,1000Mi,283Mi,nano,37.3,210.137367248535
1721415210.96448,1000m,636m,1000Mi,283Mi,nano,37.3,204.911708831787
1721415214.01044,1000m,636m,1000Mi,283Mi,nano,37.3,202.601671218872
1721415217.05593,1000m,636m,1000Mi,283Mi,nano,37.3,196.489572525024
1721415220.09805,1000m,636m,1000Mi,283Mi,nano,37.3,209.226608276367
1721415223.15361,1000m,636m,1000Mi,283Mi,nano,37.3,207.780838012695
1721415226.19843,1000m,614m,1000Mi,280Mi,nano,37.3,202.422380447388
1721415229.24128,1000m,614m,1000Mi,280Mi,nano,37.3,206.960439682007
1721415232.28743,1000m,614m,1000Mi,280Mi,nano,37.3,201.077222824097
1721415235.37679,1000m,614m,1000Mi,280Mi,nano,37.3,216.082811355591
1721415238.42187,1000m,614m,1000Mi,280Mi,nano,37.3,212.084770202637
1721415241.45891,1000m,614m,1000Mi,280Mi,nano,37.3,199.941873550415
1721415244.50064,1000m,614m,1000Mi,280Mi,nano,37.3,208.297491073608
1721415247.54682,1000m,614m,1000Mi,280Mi,nano,37.3,204.612493515015
1721415250.61983,1000m,614m,1000Mi,280Mi,nano,37.3,212.534189224243
1721415253.65995,1000m,614m,1000Mi,280Mi,nano,37.3,199.388027191162
1721415256.74171,1000m,409m,1000Mi,284Mi,nano,37.3,215.62933921814
1721415259.78356,1000m,409m,1000Mi,284Mi,nano,37.3,200.518131256104
1721415262.83052,1000m,409m,1000Mi,284Mi,nano,37.3,212.069034576416
1721415265.86748,1000m,409m,1000Mi,284Mi,nano,37.3,207.055568695068
1721415268.91297,1000m,409m,1000Mi,284Mi,nano,37.3,200.885772705078
1721415271.9475,1000m,409m,1000Mi,284Mi,nano,37.3,216.310977935791
1721415274.99627,1000m,409m,1000Mi,284Mi,nano,37.3,202.94189453125
1721415278.03203,1000m,409m,1000Mi,284Mi,nano,37.3,206.527233123779
1721415281.13441,1000m,409m,1000Mi,284Mi,nano,37.3,204.989910125732
1721415284.17727,1000m,240m,1000Mi,274Mi,nano,37.3,199.292898178101
1721415287.21636,1000m,240m,1000Mi,274Mi,nano,37.3,208.107471466064
1721415290.27004,1000m,240m,1000Mi,274Mi,nano,37.3,207.680225372314
1721415293.31155,1000m,240m,1000Mi,274Mi,nano,37.3,198.86040687561
1721415296.40078,1000m,240m,1000Mi,274Mi,nano,37.3,208.63151550293
1721415299.45226,1000m,240m,1000Mi,274Mi,nano,37.3,218.670845031738
1721415302.69002,1000m,240m,1000Mi,274Mi,nano,37.3,206.992387771606
1721415305.73427,1000m,240m,1000Mi,274Mi,nano,37.3,215.643167495728
1721415308.77171,1000m,240m,1000Mi,274Mi,nano,37.3,224.719047546387
1721415311.86715,1000m,240m,1000Mi,274Mi,nano,37.3,199.255704879761
1721415314.90512,1000m,560m,1000Mi,288Mi,nano,37.3,207.33118057251
1721415317.94266,1000m,560m,1000Mi,288Mi,nano,37.3,196.968793869019
1721415320.98894,1000m,560m,1000Mi,288Mi,nano,37.3,208.349943161011
1721415324.05185,1000m,560m,1000Mi,288Mi,nano,37.3,201.760292053223
1721415327.10334,1000m,560m,1000Mi,288Mi,nano,37.3,207.734107971191
1721415330.14961,1000m,560m,1000Mi,288Mi,nano,37.3,200.857877731323
1721415333.18878,1000m,560m,1000Mi,288Mi,nano,37.3,205.628156661987
1721415336.24118,1000m,560m,1000Mi,288Mi,nano,37.3,205.354928970337
1721415339.27739,1000m,560m,1000Mi,288Mi,nano,37.3,215.185403823853
1721415342.32208,1000m,560m,1000Mi,288Mi,nano,37.3,202.732801437378
1721415345.36297,1000m,575m,1000Mi,275Mi,nano,37.3,199.194669723511
1721415348.40134,1000m,575m,1000Mi,275Mi,nano,37.3,199.731588363647
1721415351.44439,1000m,575m,1000Mi,275Mi,nano,37.3,204.607009887695
1721415354.48771,1000m,575m,1000Mi,275Mi,nano,37.3,213.215827941895
1721415357.52591,1000m,575m,1000Mi,275Mi,nano,37.3,209.796667098999
1721415360.57715,1000m,575m,1000Mi,275Mi,nano,37.3,193.010568618774
1721415363.63564,1000m,575m,1000Mi,275Mi,nano,37.3,209.813117980957
1721415366.67757,1000m,575m,1000Mi,275Mi,nano,37.3,205.89542388916
1721415369.72275,1000m,575m,1000Mi,275Mi,nano,37.3,213.820219039917
1721415372.7791,1000m,575m,1000Mi,275Mi,nano,37.3,197.682619094849
1721415375.81876,1000m,524m,1000Mi,283Mi,nano,37.3,203.329563140869
1721415378.85527,1000m,524m,1000Mi,283Mi,nano,37.3,207.441091537476
1721415381.90385,1000m,524m,1000Mi,283Mi,nano,37.3,207.443714141846
1721415384.95101,1000m,524m,1000Mi,283Mi,nano,37.3,208.470821380615
1721415387.98846,1000m,524m,1000Mi,283Mi,nano,37.3,209.720611572266
1721415391.03402,1000m,524m,1000Mi,283Mi,nano,37.3,198.381900787354
1721415394.08215,1000m,524m,1000Mi,283Mi,nano,37.3,200.82688331604
1721415397.12795,1000m,524m,1000Mi,283Mi,nano,37.3,202.205419540405
1721415400.16863,1000m,524m,1000Mi,283Mi,nano,37.3,215.282201766968
1721415403.20246,1000m,524m,1000Mi,283Mi,nano,37.3,202.420234680176
1721415406.24014,1000m,454m,1000Mi,274Mi,nano,37.3,209.35320854187
1721415409.27962,1000m,454m,1000Mi,274Mi,nano,37.3,204.87117767334
1721415412.32054,1000m,454m,1000Mi,274Mi,nano,37.3,202.7907371521
1721415415.5046,1000m,454m,1000Mi,274Mi,nano,37.3,194.132804870605
1721415418.64007,1000m,454m,1000Mi,274Mi,nano,37.3,209.445476531982
1721415421.68761,1000m,454m,1000Mi,274Mi,nano,37.3,204.050540924072
1721415424.7267,1000m,454m,1000Mi,274Mi,nano,37.3,198.415756225586
1721415427.7682,1000m,454m,1000Mi,274Mi,nano,37.3,200.598239898682
1721415430.81037,1000m,454m,1000Mi,274Mi,nano,37.3,208.097696304321
1721415433.90725,1000m,454m,1000Mi,274Mi,nano,37.3,203.34267616272
1721415436.9521,1000m,505m,1000Mi,274Mi,nano,37.3,211.595296859741
1721415440.0009,1000m,505m,1000Mi,274Mi,nano,37.3,209.272146224976
1721415443.04823,1000m,505m,1000Mi,274Mi,nano,37.3,204.641580581665
1721415446.12916,1000m,505m,1000Mi,274Mi,nano,37.3,196.072578430176
1721415449.17211,1000m,505m,1000Mi,274Mi,nano,37.3,208.845853805542
1721415452.21895,1000m,505m,1000Mi,274Mi,nano,37.3,211.658716201782
1721415455.25781,1000m,505m,1000Mi,274Mi,nano,37.3,206.265687942505
1721415458.30552,1000m,505m,1000Mi,274Mi,nano,37.3,206.981658935547
1721415461.42016,1000m,505m,1000Mi,274Mi,nano,37.3,197.466850280762
1721415464.45958,1000m,1m,1000Mi,275Mi,nano,37.3,237.736940383911
1721415467.50048,1000m,1m,1000Mi,275Mi,nano,37.3,196.879148483276
1721415470.54852,1000m,1m,1000Mi,275Mi,nano,37.3,205.946683883667
1721415473.5899,1000m,1m,1000Mi,275Mi,nano,37.3,208.675622940063
1721415476.63579,1000m,1m,1000Mi,275Mi,nano,37.3,200.97017288208
1721415479.67363,1000m,1m,1000Mi,275Mi,nano,37.3,222.396373748779
1721415482.72073,1000m,1m,1000Mi,275Mi,nano,37.3,201.911211013794
1721415485.76504,1000m,1m,1000Mi,275Mi,nano,37.3,204.551935195923
1721415488.79908,1000m,1m,1000Mi,275Mi,nano,37.3,196.475267410278
1721415491.84762,1000m,1m,1000Mi,275Mi,nano,37.3,202.147245407104
1721415494.97804,1000m,532m,1000Mi,275Mi,nano,37.3,200.230598449707
1721415498.02141,1000m,532m,1000Mi,275Mi,nano,37.3,210.761547088623
1721415501.14034,1000m,532m,1000Mi,275Mi,nano,37.3,200.514793395996
1721415504.18248,1000m,532m,1000Mi,275Mi,nano,37.3,199.009656906128
1721415507.24398,1000m,532m,1000Mi,275Mi,nano,37.3,199.784278869629
1721415510.28706,1000m,532m,1000Mi,275Mi,nano,37.3,208.475112915039
1721415513.32216,1000m,532m,1000Mi,275Mi,nano,37.3,204.803943634033
1721415516.38214,1000m,532m,1000Mi,275Mi,nano,37.3,217.024087905884
1721415519.43468,1000m,532m,1000Mi,275Mi,nano,37.3,196.205854415894
1721415522.47739,1000m,532m,1000Mi,275Mi,nano,37.3,212.632417678833
1721415525.5204,1000m,452m,1000Mi,275Mi,nano,37.3,210.302114486694
1721415528.55677,1000m,452m,1000Mi,275Mi,nano,37.3,208.497047424316
1721415531.64417,1000m,452m,1000Mi,275Mi,nano,37.3,196.117877960205
1721415534.69158,1000m,452m,1000Mi,275Mi,nano,37.3,204.439640045166
1721415537.73082,1000m,452m,1000Mi,275Mi,nano,37.3,196.474552154541
1721415540.76697,1000m,452m,1000Mi,275Mi,nano,37.3,210.01124382019
1721415543.81257,1000m,452m,1000Mi,275Mi,nano,37.3,203.13024520874
1721415546.85056,1000m,452m,1000Mi,275Mi,nano,37.3,206.586599349976
1721415549.89534,1000m,452m,1000Mi,275Mi,nano,37.3,205.813407897949
1721415552.93267,1000m,452m,1000Mi,275Mi,nano,37.3,200.41036605835
1721415556.02797,1000m,554m,1000Mi,282Mi,nano,37.3,201.480865478516
1721415559.07583,1000m,554m,1000Mi,282Mi,nano,37.3,196.69246673584
1721415562.12189,1000m,554m,1000Mi,282Mi,nano,37.3,203.6452293396
1721415565.16613,1000m,554m,1000Mi,282Mi,nano,37.3,203.129291534424
1721415568.21004,1000m,554m,1000Mi,282Mi,nano,37.3,197.376251220703
1721415571.25545,1000m,554m,1000Mi,282Mi,nano,37.3,205.181121826172
1721415574.29408,1000m,554m,1000Mi,282Mi,nano,37.3,203.450202941895
1721415577.33553,1000m,554m,1000Mi,282Mi,nano,37.3,223.747253417969
1721415580.67978,1000m,554m,1000Mi,282Mi,nano,37.3,204.647541046143
1721415583.77744,1000m,554m,1000Mi,282Mi,nano,37.3,214.667320251465
1721415586.81172,1000m,304m,1000Mi,274Mi,nano,37.3,204.153776168823
1721415589.85802,1000m,304m,1000Mi,274Mi,nano,37.3,200.106859207153
1721415592.91077,1000m,304m,1000Mi,274Mi,nano,37.3,212.826728820801
1721415595.95231,1000m,304m,1000Mi,274Mi,nano,37.3,201.369762420654
1721415598.98871,1000m,304m,1000Mi,274Mi,nano,37.3,200.089931488037
1721415602.03674,1000m,304m,1000Mi,274Mi,nano,37.3,215.85488319397
1721415605.08479,1000m,304m,1000Mi,274Mi,nano,37.3,213.996648788452
1721415608.1438,1000m,304m,1000Mi,274Mi,nano,37.3,243.616580963135
1721415611.32312,1000m,304m,1000Mi,274Mi,nano,37.3,203.660726547241
1721415614.3644,1000m,607m,1000Mi,280Mi,nano,37.3,207.265138626099
1721415617.40465,1000m,607m,1000Mi,280Mi,nano,37.3,203.947782516479
1721415620.44333,1000m,607m,1000Mi,280Mi,nano,37.3,204.763889312744
1721415623.47952,1000m,607m,1000Mi,280Mi,nano,37.3,205.53731918335
1721415626.52468,1000m,607m,1000Mi,280Mi,nano,37.3,196.943998336792
1721415629.56487,1000m,607m,1000Mi,280Mi,nano,37.3,210.8473777771
1721415632.60661,1000m,607m,1000Mi,280Mi,nano,37.3,200.2854347229
1721415635.64686,1000m,607m,1000Mi,280Mi,nano,37.3,204.101085662842
1721415638.68616,1000m,607m,1000Mi,280Mi,nano,37.3,195.083141326904
1721415641.72857,1000m,607m,1000Mi,280Mi,nano,37.3,196.815013885498
1721415644.7646,1000m,613m,1000Mi,282Mi,nano,37.3,200.648069381714
1721415647.80245,1000m,613m,1000Mi,282Mi,nano,37.3,209.340333938599
1721415650.88092,1000m,613m,1000Mi,282Mi,nano,37.3,228.911876678467
1721415653.92716,1000m,613m,1000Mi,282Mi,nano,37.3,190.873622894287
1721415656.97327,1000m,613m,1000Mi,282Mi,nano,37.3,213.931322097778
1721415660.01405,1000m,613m,1000Mi,282Mi,nano,37.3,199.362277984619
1721415663.06202,1000m,613m,1000Mi,282Mi,nano,37.3,209.620952606201
1721415666.10727,1000m,613m,1000Mi,282Mi,nano,37.3,200.002908706665
1721415669.14167,1000m,613m,1000Mi,282Mi,nano,37.3,208.132982254028
1721415672.19038,1000m,613m,1000Mi,282Mi,nano,37.3,198.132514953613
1721415675.23778,1000m,606m,1000Mi,283Mi,nano,37.3,228.00087928772
1721415678.32917,1000m,606m,1000Mi,283Mi,nano,37.3,198.975801467896
1721415681.3725,1000m,606m,1000Mi,283Mi,nano,37.3,209.802627563477
1721415684.42026,1000m,606m,1000Mi,283Mi,nano,37.3,215.096473693848
1721415687.48542,1000m,606m,1000Mi,283Mi,nano,37.3,207.190036773682
1721415690.53266,1000m,606m,1000Mi,283Mi,nano,37.3,200.168371200562
1721415693.57409,1000m,606m,1000Mi,283Mi,nano,37.3,199.219465255737
1721415696.63183,1000m,606m,1000Mi,283Mi,nano,37.3,222.720146179199
1721415699.67098,1000m,606m,1000Mi,283Mi,nano,37.3,204.660892486572
1721415702.72127,1000m,606m,1000Mi,283Mi,nano,37.3,200.217247009277
1721415705.76213,1000m,380m,1000Mi,274Mi,nano,37.3,207.950592041016
1721415708.80327,1000m,380m,1000Mi,274Mi,nano,37.3,211.199522018433
