time,cpu_request,memory_request,model,model_acc,processing_delay(s)
1731676255.9621553,1000.0,500.0,0.0,37.3,0.18590378761291504
1731676256.3908012,1500.0,500.0,0.0,37.3,0.14838647842407227
1731676256.8927429,500.0,500.0,0.0,37.3,0.21163129806518555
1731676257.1583972,1000.0,500.0,0.0,37.3,0.131364107131958
1731676257.4251735,1500.0,500.0,0.0,37.3,0.13092589378356934
1731676258.0377092,500.0,500.0,0.0,37.3,0.3308103084564209
1731676258.3766003,1000.0,500.0,0.0,37.3,0.17952680587768555
1731676258.791325,1500.0,500.0,0.0,37.3,0.14154577255249023
1731676259.4918222,500.0,500.0,0.0,37.3,0.18636202812194824
1731676260.0244222,1000.0,500.0,0.0,37.3,0.16100716590881348
1731676260.443306,1500.0,500.0,0.0,37.3,0.1373310089111328
1731676261.3670356,500.0,500.0,0.0,37.3,0.3326146602630615
1731676261.837768,1000.0,500.0,0.0,37.3,0.1843581199645996
1731676262.2889225,1500.0,500.0,0.0,37.3,0.16898488998413086
1731676262.7923036,500.0,500.0,0.0,37.3,0.19555020332336426
1731676263.076312,1000.0,500.0,0.0,37.3,0.14905190467834473
1731676263.338545,1500.0,500.0,0.0,37.3,0.13157105445861816
1731676263.9551814,500.0,500.0,0.0,37.3,0.3300185203552246
1731676264.2963135,1000.0,500.0,0.0,37.3,0.18575358390808105
1731676264.6706185,1500.0,500.0,0.0,37.3,0.1308121681213379
1731676265.488891,500.0,500.0,0.0,37.3,0.2264118194580078
1731676265.9004173,1000.0,500.0,0.0,37.3,0.1325991153717041
1731676266.3979418,1500.0,500.0,0.0,37.3,0.13360261917114258
1731676267.1690059,500.0,500.0,0.0,37.3,0.2827892303466797
1731676267.6487246,1000.0,500.0,0.0,37.3,0.17728662490844727
1731676268.170591,1500.0,500.0,0.0,37.3,0.14238190650939941
1731676268.5838861,500.0,500.0,0.0,37.3,0.2180769443511963
1731676268.9220767,1000.0,500.0,0.0,37.3,0.1753547191619873
1731676269.3077083,1500.0,500.0,0.0,37.3,0.14316415786743164
1731676269.7913156,500.0,500.0,0.0,37.3,0.2812623977661133
1731676270.117779,1000.0,500.0,0.0,37.3,0.18540120124816895
1731676270.5133355,1500.0,500.0,0.0,37.3,0.14617252349853516
1731676271.1011682,500.0,500.0,0.0,37.3,0.1790010929107666
1731676271.5668683,1000.0,500.0,0.0,37.3,0.15213775634765625
1731676272.0649567,1500.0,500.0,0.0,37.3,0.1294574737548828
1731676272.8043745,500.0,500.0,0.0,37.3,0.30809950828552246
1731676273.3944016,1000.0,500.0,0.0,37.3,0.18375229835510254
1731676273.8933563,1500.0,500.0,0.0,37.3,0.14853739738464355
1731676274.2736332,500.0,500.0,0.0,37.3,0.19590091705322266
1731676274.6672647,1000.0,500.0,0.0,37.3,0.15372276306152344
1731676274.9393134,1500.0,500.0,0.0,37.3,0.14860749244689941
1731676275.584331,500.0,500.0,0.0,37.3,0.3275570869445801
1731676275.898585,1000.0,500.0,0.0,37.3,0.17640948295593262
1731676276.1929286,1500.0,500.0,0.0,37.3,0.14344429969787598
1731676276.8614457,500.0,500.0,0.0,37.3,0.1811058521270752
1731676277.4509897,1000.0,500.0,0.0,37.3,0.14803671836853027
1731676277.8725297,1500.0,500.0,0.0,37.3,0.14852428436279297
1731676278.6036723,500.0,500.0,0.0,37.3,0.3025832176208496
1731676279.1802843,1000.0,500.0,0.0,37.3,0.18044114112854004
1731676279.6996224,1500.0,500.0,0.0,37.3,0.15267252922058105
1731676280.090654,500.0,500.0,0.0,37.3,0.19569897651672363
1731676280.688778,1000.0,500.0,0.0,37.3,0.14454936981201172
1731676280.968564,1500.0,500.0,0.0,37.3,0.14130449295043945
1731676281.809149,500.0,500.0,0.0,37.3,0.304532527923584
1731676282.147635,1000.0,500.0,0.0,37.3,0.18476390838623047
1731676282.421109,1500.0,500.0,0.0,37.3,0.13376951217651367
1731676283.1852987,500.0,500.0,0.0,37.3,0.1788651943206787
1731676283.4492095,1000.0,500.0,0.0,37.3,0.12389755249023438
1731676283.8413277,1500.0,500.0,0.0,37.3,0.1340181827545166
1731676284.4742928,500.0,500.0,0.0,37.3,0.3271806240081787
1731676284.933038,1000.0,500.0,0.0,37.3,0.18264055252075195
1731676285.4479527,1500.0,500.0,0.0,37.3,0.14643001556396484
1731676286.2649314,500.0,500.0,0.0,37.3,0.24764561653137207
1731676286.6711159,1000.0,500.0,0.0,37.3,0.13539838790893555
1731676287.1530886,1500.0,500.0,0.0,37.3,0.14977264404296875
1731676288.076685,500.0,500.0,0.0,37.3,0.32906341552734375
1731676288.536439,1000.0,500.0,0.0,37.3,0.1878955364227295
1731676288.839264,1500.0,500.0,0.0,37.3,0.1618518829345703
1731676289.3047462,500.0,500.0,0.0,37.3,0.2297518253326416
1731676289.5703244,1000.0,500.0,0.0,37.3,0.12861180305480957
1731676289.9695432,1500.0,500.0,0.0,37.3,0.14936161041259766
1731676290.4842138,500.0,500.0,0.0,37.3,0.29866814613342285
1731676290.8187973,1000.0,500.0,0.0,37.3,0.1809697151184082
1731676291.3507066,1500.0,500.0,0.0,37.3,0.14226746559143066
1731676291.9900892,500.0,500.0,0.0,37.3,0.22698974609375
1731676292.5882132,1000.0,500.0,0.0,37.3,0.15087151527404785
1731676292.9804485,1500.0,500.0,0.0,37.3,0.12983012199401855
1731676293.7021472,500.0,500.0,0.0,37.3,0.29424571990966797
1731676294.161597,1000.0,500.0,0.0,37.3,0.17681026458740234
1731676294.7798154,1500.0,500.0,0.0,37.3,0.1525113582611084
1731676295.1279962,500.0,500.0,0.0,37.3,0.19302845001220703
1731676295.3995953,1000.0,500.0,0.0,37.3,0.13594841957092285
1731676295.775684,1500.0,500.0,0.0,37.3,0.1441793441772461
1731676296.2789328,500.0,500.0,0.0,37.3,0.30006980895996094
1731676296.6073868,1000.0,500.0,0.0,37.3,0.1806643009185791
1731676296.9724832,1500.0,500.0,0.0,37.3,0.1387617588043213
1731676297.7946424,500.0,500.0,0.0,37.3,0.22524595260620117
1731676298.414897,1000.0,500.0,0.0,37.3,0.15547895431518555
1731676298.9276404,1500.0,500.0,0.0,37.3,0.15560436248779297
1731676299.6924825,500.0,500.0,0.0,37.3,0.3297407627105713
1731676300.2742918,1000.0,500.0,0.0,37.3,0.1809251308441162
1731676300.6878889,1500.0,500.0,0.0,37.3,0.13764452934265137
1731676301.0759604,500.0,500.0,0.0,37.3,0.19025778770446777
1731676301.4686835,1000.0,500.0,0.0,37.3,0.15119075775146484
1731676301.7692647,1500.0,500.0,0.0,37.3,0.1479785442352295
1731676302.2626631,500.0,500.0,0.0,37.3,0.2966752052307129
1731676302.7019444,1000.0,500.0,0.0,37.3,0.17829108238220215
1731676302.9863784,1500.0,500.0,0.0,37.3,0.14571595191955566
1731676303.799259,500.0,500.0,0.0,37.3,0.207749605178833
1731676304.3916845,1000.0,500.0,0.0,37.3,0.14457368850708008
1731676304.881752,1500.0,500.0,0.0,37.3,0.14946556091308594
1731676305.6624687,500.0,500.0,0.0,37.3,0.29804372787475586
1731676306.234461,1000.0,500.0,0.0,37.3,0.1811962127685547
1731676306.6536121,1500.0,500.0,0.0,37.3,0.13611197471618652
1731676307.1785362,500.0,500.0,0.0,37.3,0.22395849227905273
1731676307.4641871,1000.0,500.0,0.0,37.3,0.12935328483581543
1731676307.747716,1500.0,500.0,0.0,37.3,0.13725566864013672
1731676308.3888826,500.0,500.0,0.0,37.3,0.32955312728881836
1731676308.7186484,1000.0,500.0,0.0,37.3,0.1795213222503662
1731676309.120262,1500.0,500.0,0.0,37.3,0.14717483520507812
1731676309.8976552,500.0,500.0,0.0,37.3,0.2323305606842041
1731676310.4019399,1000.0,500.0,0.0,37.3,0.15958809852600098
1731676310.7787173,1500.0,500.0,0.0,37.3,0.13541173934936523
1731676311.6256616,500.0,500.0,0.0,37.3,0.2885925769805908
1731676312.1072078,1000.0,500.0,0.0,37.3,0.19226479530334473
1731676312.5286336,1500.0,500.0,0.0,37.3,0.14418625831604004
1731676313.0767758,500.0,500.0,0.0,37.3,0.24552011489868164
1731676313.3563962,1000.0,500.0,0.0,37.3,0.14575719833374023
1731676313.6487958,1500.0,500.0,0.0,37.3,0.1580185890197754
1731676314.271396,500.0,500.0,0.0,37.3,0.32036352157592773
1731676314.60203,1000.0,500.0,0.0,37.3,0.18498802185058594
1731676314.9846938,1500.0,500.0,0.0,37.3,0.14390778541564941
1731676660.9765313,500.0,500.0,1.0,44.9,4.595457553863525
1731676664.0698118,1000.0,500.0,1.0,44.9,2.8161401748657227
1731676667.34503,1500.0,500.0,1.0,44.9,2.762063503265381
1731676672.4616907,500.0,500.0,1.0,44.9,4.642834663391113
1731676675.762183,1000.0,500.0,1.0,44.9,3.0057671070098877
1731676679.1805177,1500.0,500.0,1.0,44.9,3.0206947326660156
1731676680.0016286,500.0,500.0,1.0,44.9,0.6804840564727783
1731676680.5346816,1000.0,500.0,1.0,44.9,0.3803060054779053
1731676681.1124685,1500.0,500.0,1.0,44.9,0.3394804000854492
1731676681.9932008,500.0,500.0,1.0,44.9,0.744107723236084
1731676682.5844226,1000.0,500.0,1.0,44.9,0.40926599502563477
1731676683.287776,1500.0,500.0,1.0,44.9,0.4527914524078369
1731676684.3829918,500.0,500.0,1.0,44.9,0.668323278427124
1731676685.130007,1000.0,500.0,1.0,44.9,0.3566255569458008
1731676685.7324424,1500.0,500.0,1.0,44.9,0.3317372798919678
1731676686.8579862,500.0,500.0,1.0,44.9,0.6598663330078125
1731676687.6721697,1000.0,500.0,1.0,44.9,0.4175143241882324
1731676688.3927293,1500.0,500.0,1.0,44.9,0.43387627601623535
1731676689.173886,500.0,500.0,1.0,44.9,0.5930671691894531
1731676689.7982552,1000.0,500.0,1.0,44.9,0.379657506942749
1731676690.3123488,1500.0,500.0,1.0,44.9,0.3747434616088867
1731676691.0687566,500.0,500.0,1.0,44.9,0.5821235179901123
1731676691.7307172,1000.0,500.0,1.0,44.9,0.3972604274749756
1731676692.2983112,1500.0,500.0,1.0,44.9,0.42714452743530273
1731676693.3812034,500.0,500.0,1.0,44.9,0.6659510135650635
1731676694.234834,1000.0,500.0,1.0,44.9,0.378415584564209
1731676694.9541018,1500.0,500.0,1.0,44.9,0.3719213008880615
1731676696.2792583,500.0,500.0,1.0,44.9,0.7267086505889893
1731676697.0480611,1000.0,500.0,1.0,44.9,0.39334535598754883
1731676697.749535,1500.0,500.0,1.0,44.9,0.4309272766113281
1731676698.7009993,500.0,500.0,1.0,44.9,0.6475536823272705
1731676699.2091367,1000.0,500.0,1.0,44.9,0.37422752380371094
1731676699.6968145,1500.0,500.0,1.0,44.9,0.36147570610046387
1731676700.6254866,500.0,500.0,1.0,44.9,0.6694958209991455
1731676701.170511,1000.0,500.0,1.0,44.9,0.39848875999450684
1731676701.862974,1500.0,500.0,1.0,44.9,0.42939114570617676
1731676703.175653,500.0,500.0,1.0,44.9,0.7011823654174805
1731676703.8320036,1000.0,500.0,1.0,44.9,0.3916146755218506
1731676704.4456627,1500.0,500.0,1.0,44.9,0.3375070095062256
1731676705.875686,500.0,500.0,1.0,44.9,0.7325732707977295
1731676706.5617473,1000.0,500.0,1.0,44.9,0.40073251724243164
1731676707.289033,1500.0,500.0,1.0,44.9,0.4501509666442871
1731676708.2075365,500.0,500.0,1.0,44.9,0.6831457614898682
1731676708.7015166,1000.0,500.0,1.0,44.9,0.3653872013092041
1731676709.1680186,1500.0,500.0,1.0,44.9,0.33245134353637695
1731676710.0798254,500.0,500.0,1.0,44.9,0.6228783130645752
1731676710.6203845,1000.0,500.0,1.0,44.9,0.3947606086730957
1731676711.4457488,1500.0,500.0,1.0,44.9,0.44829273223876953
1731676712.7648191,500.0,500.0,1.0,44.9,0.7212519645690918
1731676713.4146824,1000.0,500.0,1.0,44.9,0.37462306022644043
1731676714.1993356,1500.0,500.0,1.0,44.9,0.33010077476501465
1731676715.2844617,500.0,500.0,1.0,44.9,0.6700677871704102
1731676715.955218,1000.0,500.0,1.0,44.9,0.39690589904785156
1731676716.640467,1500.0,500.0,1.0,44.9,0.4284214973449707
