time,cpu_request,memory_request,model,model_acc,processing_delay(s)
1731674647.4897578,500.0,500.0,1.0,44.9,4.525976896286011
1731674650.6842077,1000.0,500.0,1.0,44.9,2.8279027938842773
1731674655.178046,1500.0,500.0,1.0,44.9,4.092038869857788
1731674660.6034484,500.0,500.0,1.0,44.9,4.688793659210205
1731674663.5219998,1000.0,500.0,1.0,44.9,2.6401824951171875
1731674666.761004,1500.0,500.0,1.0,44.9,2.7939395904541016
1731674667.6850164,500.0,500.0,1.0,44.9,0.7368435859680176
1731674668.191333,1000.0,500.0,1.0,44.9,0.3623201847076416
1731674668.8858535,1500.0,500.0,1.0,44.9,0.461867094039917
1731674669.701403,500.0,500.0,1.0,44.9,0.6852102279663086
1731674670.217927,1000.0,500.0,1.0,44.9,0.3781750202178955
1731674670.8193555,1500.0,500.0,1.0,44.9,0.37117576599121094
1731674671.9046154,500.0,500.0,1.0,44.9,0.6615612506866455
1731674672.6207647,1000.0,500.0,1.0,44.9,0.37139081954956055
1731674673.5012248,1500.0,500.0,1.0,44.9,0.5172426700592041
1731674674.675762,500.0,500.0,1.0,44.9,0.5733950138092041
1731674675.4956594,1000.0,500.0,1.0,44.9,0.3751850128173828
1731674676.1251361,1500.0,500.0,1.0,44.9,0.36966681480407715
1731674676.8988514,500.0,500.0,1.0,44.9,0.6445443630218506
1731674677.4419286,1000.0,500.0,1.0,44.9,0.3288249969482422
1731674678.1058066,1500.0,500.0,1.0,44.9,0.5208127498626709
1731674678.892596,500.0,500.0,1.0,44.9,0.5657973289489746
1731674679.4099698,1000.0,500.0,1.0,44.9,0.36476874351501465
1731674679.906229,1500.0,500.0,1.0,44.9,0.36223602294921875
1731674681.2819743,500.0,500.0,1.0,44.9,0.6758315563201904
1731674681.9758012,1000.0,500.0,1.0,44.9,0.3605473041534424
1731674682.7040124,1500.0,500.0,1.0,44.9,0.4662463665008545
1731674683.978195,500.0,500.0,1.0,44.9,0.6549177169799805
1731674684.7257915,1000.0,500.0,1.0,44.9,0.3928372859954834
1731674685.434114,1500.0,500.0,1.0,44.9,0.34635353088378906
1731674686.2070715,500.0,500.0,1.0,44.9,0.6351656913757324
1731674686.7070866,1000.0,500.0,1.0,44.9,0.36902379989624023
1731674687.4396987,1500.0,500.0,1.0,44.9,0.47989964485168457
1731674688.277157,500.0,500.0,1.0,44.9,0.6586446762084961
1731674688.7748995,1000.0,500.0,1.0,44.9,0.3720371723175049
1731674689.3767035,1500.0,500.0,1.0,44.9,0.3511314392089844
1731674690.3957098,500.0,500.0,1.0,44.9,0.6143791675567627
1731674690.975026,1000.0,500.0,1.0,44.9,0.3316805362701416
1731674691.796211,1500.0,500.0,1.0,44.9,0.46520304679870605
1731674692.78292,500.0,500.0,1.0,44.9,0.5801947116851807
1731674693.4568765,1000.0,500.0,1.0,44.9,0.37203216552734375
1731674694.159286,1500.0,500.0,1.0,44.9,0.3414938449859619
1731674695.0300713,500.0,500.0,1.0,44.9,0.6943643093109131
1731674695.6307244,1000.0,500.0,1.0,44.9,0.37987256050109863
1731674696.2528615,1500.0,500.0,1.0,44.9,0.4841313362121582
1731674697.082603,500.0,500.0,1.0,44.9,0.6379547119140625
1731674697.677071,1000.0,500.0,1.0,44.9,0.3621022701263428
1731674698.1604097,1500.0,500.0,1.0,44.9,0.3502047061920166
1731674699.2758865,500.0,500.0,1.0,44.9,0.6370673179626465
1731674699.9637344,1000.0,500.0,1.0,44.9,0.32950782775878906
1731674700.7093697,1500.0,500.0,1.0,44.9,0.4751114845275879
1731674701.7806685,500.0,500.0,1.0,44.9,0.5693352222442627
1731674702.4151258,1000.0,500.0,1.0,44.9,0.3589763641357422
1731674703.0203664,1500.0,500.0,1.0,44.9,0.3545217514038086
1731675038.0827298,500.0,500.0,0.0,37.3,4.234984397888184
1731675040.64288,1000.0,500.0,0.0,37.3,2.2759270668029785
1731675043.2462516,1500.0,500.0,0.0,37.3,2.2216994762420654
1731675047.8202324,500.0,500.0,0.0,37.3,4.084306716918945
1731675050.7316902,1000.0,500.0,0.0,37.3,2.6339948177337646
1731675053.468676,1500.0,500.0,0.0,37.3,2.3752658367156982
1731675053.9714324,500.0,500.0,0.0,37.3,0.2927131652832031
1731675054.3607385,1000.0,500.0,0.0,37.3,0.1575608253479004
1731675054.6490254,1500.0,500.0,0.0,37.3,0.14664936065673828
1731675055.1167285,500.0,500.0,0.0,37.3,0.2738924026489258
1731675055.5656502,1000.0,500.0,0.0,37.3,0.19038057327270508
1731675055.8408897,1500.0,500.0,0.0,37.3,0.14124774932861328
1731675056.598065,500.0,500.0,0.0,37.3,0.32213735580444336
1731675057.0848145,1000.0,500.0,0.0,37.3,0.1296238899230957
1731675057.4598215,1500.0,500.0,0.0,37.3,0.1275346279144287
1731675058.3145688,500.0,500.0,0.0,37.3,0.2757604122161865
1731675058.7819114,1000.0,500.0,0.0,37.3,0.19341421127319336
1731675059.2923355,1500.0,500.0,0.0,37.3,0.143782377243042
1731675059.8719518,500.0,500.0,0.0,37.3,0.2811739444732666
1731675060.1786532,1000.0,500.0,0.0,37.3,0.15714430809020996
1731675060.4754243,1500.0,500.0,0.0,37.3,0.15407133102416992
1731675061.0622325,500.0,500.0,0.0,37.3,0.32799196243286133
1731675061.4020624,1000.0,500.0,0.0,37.3,0.19265127182006836
1731675061.6861398,1500.0,500.0,0.0,37.3,0.15000605583190918
1731675062.4747539,500.0,500.0,0.0,37.3,0.278289794921875
1731675062.8779268,1000.0,500.0,0.0,37.3,0.13042831420898438
1731675063.3249404,1500.0,500.0,0.0,37.3,0.1338949203491211
1731675064.1492152,500.0,500.0,0.0,37.3,0.29398465156555176
1731675064.606986,1000.0,500.0,0.0,37.3,0.17954730987548828
1731675065.1948683,1500.0,500.0,0.0,37.3,0.14575624465942383
1731675065.6695035,500.0,500.0,0.0,37.3,0.2770514488220215
1731675065.9626064,1000.0,500.0,0.0,37.3,0.16825032234191895
1731675066.317302,1500.0,500.0,0.0,37.3,0.13289356231689453
1731675066.8123748,500.0,500.0,0.0,37.3,0.305234432220459
1731675067.1395342,1000.0,500.0,0.0,37.3,0.18037724494934082
1731675067.5170205,1500.0,500.0,0.0,37.3,0.15496826171875
1731675068.2842388,500.0,500.0,0.0,37.3,0.3351905345916748
1731675068.8038416,1000.0,500.0,0.0,37.3,0.13451433181762695
1731675069.2334008,1500.0,500.0,0.0,37.3,0.13709783554077148
1731675069.94842,500.0,500.0,0.0,37.3,0.28093671798706055
1731675070.4926276,1000.0,500.0,0.0,37.3,0.17985820770263672
1731675070.9164996,1500.0,500.0,0.0,37.3,0.1423022747039795
1731675071.393859,500.0,500.0,0.0,37.3,0.27208971977233887
1731675071.7614024,1000.0,500.0,0.0,37.3,0.1413736343383789
1731675072.0136652,1500.0,500.0,0.0,37.3,0.13155722618103027
1731675072.8975444,500.0,500.0,0.0,37.3,0.3053934574127197
1731675073.2345417,1000.0,500.0,0.0,37.3,0.1896214485168457
1731675073.5167024,1500.0,500.0,0.0,37.3,0.14964890480041504
1731675074.3649254,500.0,500.0,0.0,37.3,0.2711150646209717
1731675074.8634086,1000.0,500.0,0.0,37.3,0.152679443359375
1731675075.2610397,1500.0,500.0,0.0,37.3,0.14054608345031738
1731675075.834082,500.0,500.0,0.0,37.3,0.27631163597106934
1731675076.2895367,1000.0,500.0,0.0,37.3,0.1817777156829834
1731675076.7271693,1500.0,500.0,0.0,37.3,0.1507117748260498
1731675077.2932515,500.0,500.0,0.0,37.3,0.3234572410583496
1731675077.5727913,1000.0,500.0,0.0,37.3,0.13721442222595215
1731675077.961211,1500.0,500.0,0.0,37.3,0.15386009216308594
1731675078.7347138,500.0,500.0,0.0,37.3,0.28424811363220215
1731675079.0589807,1000.0,500.0,0.0,37.3,0.18034148216247559
1731675079.453458,1500.0,500.0,0.0,37.3,0.15890026092529297
1731675080.202506,500.0,500.0,0.0,37.3,0.31978511810302734
1731675080.6034904,1000.0,500.0,0.0,37.3,0.1271512508392334
1731675081.2015936,1500.0,500.0,0.0,37.3,0.15368413925170898
1731675081.7101426,500.0,500.0,0.0,37.3,0.3122124671936035
1731675082.1659598,1000.0,500.0,0.0,37.3,0.18799924850463867
1731675082.705511,1500.0,500.0,0.0,37.3,0.14752650260925293
1731675083.181043,500.0,500.0,0.0,37.3,0.277158260345459
1731675083.5481608,1000.0,500.0,0.0,37.3,0.13223648071289062
1731675084.0426183,1500.0,500.0,0.0,37.3,0.15266966819763184
1731675084.7484055,500.0,500.0,0.0,37.3,0.2770712375640869
1731675085.3124096,1000.0,500.0,0.0,37.3,0.18608307838439941
1731675085.6067302,1500.0,500.0,0.0,37.3,0.15655303001403809
1731675086.4124806,500.0,500.0,0.0,37.3,0.2682063579559326
1731675086.8626475,1000.0,500.0,0.0,37.3,0.13807201385498047
1731675087.1270597,1500.0,500.0,0.0,37.3,0.1322340965270996
1731675087.7157023,500.0,500.0,0.0,37.3,0.2883474826812744
1731675088.036412,1000.0,500.0,0.0,37.3,0.17743277549743652
1731675088.4662168,1500.0,500.0,0.0,37.3,0.1406090259552002
1731675089.3114102,500.0,500.0,0.0,37.3,0.30681920051574707
1731675089.7244787,1000.0,500.0,0.0,37.3,0.1356954574584961
1731675090.3089635,1500.0,500.0,0.0,37.3,0.14336729049682617
1731675091.054437,500.0,500.0,0.0,37.3,0.30763936042785645
1731675091.521174,1000.0,500.0,0.0,37.3,0.18694829940795898
1731675092.0461533,1500.0,500.0,0.0,37.3,0.14464688301086426
1731675092.5652554,500.0,500.0,0.0,37.3,0.3218965530395508
1731675092.8513079,1000.0,500.0,0.0,37.3,0.1582324504852295
1731675093.2042859,1500.0,500.0,0.0,37.3,0.133836030960083
1731675093.7071474,500.0,500.0,0.0,37.3,0.3161799907684326
1731675094.0304403,1000.0,500.0,0.0,37.3,0.17606878280639648
1731675094.4211817,1500.0,500.0,0.0,37.3,0.15593910217285156
1731675098.3050058,500.0,500.0,0.0,37.3,0.3038313388824463
1731675098.831845,1000.0,500.0,0.0,37.3,0.157470703125
1731675099.419801,1500.0,500.0,0.0,37.3,0.14479970932006836
1731675100.1452,500.0,500.0,0.0,37.3,0.2988600730895996
1731675100.6100955,1000.0,500.0,0.0,37.3,0.18110418319702148
1731675101.220892,1500.0,500.0,0.0,37.3,0.16174888610839844
1731675101.7631752,500.0,500.0,0.0,37.3,0.3529932498931885
1731675102.0601351,1000.0,500.0,0.0,37.3,0.15392756462097168
1731675102.4330757,1500.0,500.0,0.0,37.3,0.14811921119689941
1731675102.9009497,500.0,500.0,0.0,37.3,0.2824826240539551
1731675103.3300734,1000.0,500.0,0.0,37.3,0.18701863288879395
1731675103.6120393,1500.0,500.0,0.0,37.3,0.1474475860595703
1731675104.37662,500.0,500.0,0.0,37.3,0.2758514881134033
1731675104.8728306,1000.0,500.0,0.0,37.3,0.13398170471191406
1731675105.295873,1500.0,500.0,0.0,37.3,0.15750670433044434
1731675106.0540483,500.0,500.0,0.0,37.3,0.31909871101379395
1731675106.5998483,1000.0,500.0,0.0,37.3,0.18142318725585938
1731675107.004399,1500.0,500.0,0.0,37.3,0.13356852531433105
1731675107.557722,500.0,500.0,0.0,37.3,0.26875734329223633
1731675107.8573658,1000.0,500.0,0.0,37.3,0.1604006290435791
1731675108.1160297,1500.0,500.0,0.0,37.3,0.13114190101623535
