time,cpu_request,memory_request,model,model_acc,processing_delay(s)
1731671533.444281,1500.0,500.0,0.0,37.3,0.1309659481048584
1731671537.1011417,500.0,500.0,0.0,37.3,0.42351603507995605
1731671537.4937708,1000.0,500.0,0.0,37.3,0.2369828224182129
1731671537.9525983,1500.0,500.0,0.0,37.3,0.21198058128356934
1731671538.7952888,500.0,500.0,1.0,44.9,0.6432652473449707
1731671539.4029777,1000.0,500.0,1.0,44.9,0.36601972579956055
1731671539.6925268,1500.0,500.0,0.0,37.3,0.1464548110961914
1731671540.597335,500.0,500.0,0.0,37.3,0.3866307735443115
1731671541.2104897,1000.0,500.0,0.0,37.3,0.22040486335754395
1731671541.722896,1500.0,500.0,0.0,37.3,0.21027207374572754
1731671542.9011364,500.0,500.0,1.0,44.9,0.6321310997009277
1731671543.5318391,1000.0,500.0,1.0,44.9,0.3375685214996338
1731671543.957388,1500.0,500.0,0.0,37.3,0.13687729835510254
1731671544.6835978,500.0,500.0,0.0,37.3,0.42525386810302734
1731671545.0575905,1000.0,500.0,0.0,37.3,0.22127676010131836
1731671545.4498298,1500.0,500.0,0.0,37.3,0.2416386604309082
1731671546.373363,500.0,500.0,1.0,44.9,0.641613245010376
1731671546.8607621,1000.0,500.0,1.0,44.9,0.3397963047027588
1731671547.2546294,1500.0,500.0,0.0,37.3,0.14013051986694336
1731671548.2197406,500.0,500.0,0.0,37.3,0.4421670436859131
1731671548.8049786,1000.0,500.0,0.0,37.3,0.24415326118469238
1731671549.3900673,1500.0,500.0,0.0,37.3,0.1984117031097412
1731671550.7591922,500.0,500.0,1.0,44.9,0.6863646507263184
1731671551.5062382,1000.0,500.0,1.0,44.9,0.3710465431213379
1731671552.0035975,1500.0,500.0,0.0,37.3,0.12683796882629395
1731671552.616937,500.0,500.0,0.0,37.3,0.39684176445007324
1731671553.0254002,1000.0,500.0,0.0,37.3,0.25340938568115234
1731671553.4764423,1500.0,500.0,0.0,37.3,0.20458054542541504
1731671554.3016217,500.0,500.0,1.0,44.9,0.674116849899292
1731671554.8179402,1000.0,500.0,1.0,44.9,0.3622250556945801
1731671555.183254,1500.0,500.0,0.0,37.3,0.13134455680847168
1731671556.1141984,500.0,500.0,0.0,37.3,0.41452765464782715
1731671556.6404808,1000.0,500.0,0.0,37.3,0.22190499305725098
1731671557.2492461,1500.0,500.0,0.0,37.3,0.21993541717529297
1731671558.387424,500.0,500.0,1.0,44.9,0.6480216979980469
1731671559.0065212,1000.0,500.0,1.0,44.9,0.3354368209838867
1731671559.5375683,1500.0,500.0,0.0,37.3,0.14714407920837402
1731671560.166182,500.0,500.0,0.0,37.3,0.4320504665374756
1731671560.685951,1000.0,500.0,0.0,37.3,0.2623167037963867
1731671561.0426571,1500.0,500.0,0.0,37.3,0.20934295654296875
1731671561.9603937,500.0,500.0,1.0,44.9,0.7240746021270752
1731671562.55846,1000.0,500.0,1.0,44.9,0.34867334365844727
1731671562.828629,1500.0,500.0,0.0,37.3,0.12945842742919922
1731671563.815175,500.0,500.0,0.0,37.3,0.37178945541381836
1731671564.3619397,1000.0,500.0,0.0,37.3,0.22726058959960938
1731671564.8791032,1500.0,500.0,0.0,37.3,0.20535778999328613
1731671566.1001494,500.0,500.0,1.0,44.9,0.6088566780090332
1731671566.6966984,1000.0,500.0,1.0,44.9,0.32140636444091797
1731671567.1725063,1500.0,500.0,0.0,37.3,0.1349489688873291
1731671567.9126399,500.0,500.0,0.0,37.3,0.4905223846435547
1731671568.2863362,1000.0,500.0,0.0,37.3,0.2316288948059082
1731671568.7484155,1500.0,500.0,0.0,37.3,0.20767593383789062
1731671569.602127,500.0,500.0,1.0,44.9,0.709388256072998
1731671570.1234791,1000.0,500.0,1.0,44.9,0.3727757930755615
1731671570.5024168,1500.0,500.0,0.0,37.3,0.13449311256408691
1731671571.4929287,500.0,500.0,0.0,37.3,0.4091341495513916
1731671572.0091877,1000.0,500.0,0.0,37.3,0.21813201904296875
1731671572.5845423,1500.0,500.0,0.0,37.3,0.19354987144470215
1731671573.8921382,500.0,500.0,1.0,44.9,0.6790895462036133
1731671574.6333616,1000.0,500.0,1.0,44.9,0.3612501621246338
1731671575.2377577,1500.0,500.0,0.0,37.3,0.13726091384887695
1731671575.873709,500.0,500.0,0.0,37.3,0.4330916404724121
1731671576.2469459,1000.0,500.0,0.0,37.3,0.22164630889892578
1731671576.7116928,1500.0,500.0,0.0,37.3,0.22478699684143066
1731671577.5680454,500.0,500.0,1.0,44.9,0.6449472904205322
1731671578.086545,1000.0,500.0,1.0,44.9,0.36977362632751465
1731671578.464729,1500.0,500.0,0.0,37.3,0.13472366333007812
1731671579.3764405,500.0,500.0,0.0,37.3,0.40306735038757324
1731671579.937387,1000.0,500.0,0.0,37.3,0.21892452239990234
1731671580.5300612,1500.0,500.0,0.0,37.3,0.20876383781433105
1731671581.8781257,500.0,500.0,1.0,44.9,0.7222707271575928
1731671582.709078,1000.0,500.0,1.0,44.9,0.36969447135925293
1731671583.214284,1500.0,500.0,0.0,37.3,0.13404059410095215
1731671584.1189404,500.0,500.0,0.0,37.3,0.39650630950927734
1731671584.5879312,1000.0,500.0,0.0,37.3,0.22132635116577148
1731671584.9763806,1500.0,500.0,0.0,37.3,0.22290849685668945
1731671585.8914778,500.0,500.0,1.0,44.9,0.6759917736053467
1731671586.423231,1000.0,500.0,1.0,44.9,0.3766779899597168
1731671586.7010293,1500.0,500.0,0.0,37.3,0.1340317726135254
1731671587.3898327,500.0,500.0,0.0,37.3,0.3824033737182617
1731671587.943143,1000.0,500.0,0.0,37.3,0.23056435585021973
1731671588.4284725,1500.0,500.0,0.0,37.3,0.19719576835632324
1731671589.862923,500.0,500.0,1.0,44.9,0.7289595603942871
1731671590.4893408,1000.0,500.0,1.0,44.9,0.35131382942199707
1731671590.987624,1500.0,500.0,0.0,37.3,0.1253058910369873
1731671591.9191756,500.0,500.0,0.0,37.3,0.3912467956542969
1731671592.2906866,1000.0,500.0,0.0,37.3,0.22302627563476562
1731671592.7392561,1500.0,500.0,0.0,37.3,0.2039952278137207
1731671593.5680485,500.0,500.0,1.0,44.9,0.6293690204620361
1731671594.0914338,1000.0,500.0,1.0,44.9,0.36566829681396484
1731671594.4709914,1500.0,500.0,0.0,37.3,0.13279938697814941
1731671595.018984,500.0,500.0,0.0,37.3,0.3955690860748291
1731671595.6063156,1000.0,500.0,0.0,37.3,0.25997114181518555
1731671596.20186,1500.0,500.0,0.0,37.3,0.212782621383667
1731671597.465535,500.0,500.0,1.0,44.9,0.6511290073394775
1731671598.1088312,1000.0,500.0,1.0,44.9,0.3559272289276123
1731671598.6165323,1500.0,500.0,0.0,37.3,0.13026833534240723
